the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2622,13617,2021-11-18 16:00:02
NA,2,NA,19125,3019,14008,2021-11-18 16:00:02
NA,3,NA,19144,3937,18989,2021-11-18 16:00:02
NA,4,NA,19152,3884,18779,2021-11-18 16:00:02
NA,5,NA,19153,1008,5529,2021-11-18 16:00:02
NA,6,NA,19133,2684,11384,2021-11-18 16:00:02
NA,7,NA,19126,1407,7166,2021-11-18 16:00:02
NA,8,NA,19119,3089,14203,2021-11-18 16:00:02
NA,9,NA,19120,6667,30884,2021-11-18 16:00:02
NA,10,NA,19128,3744,17341,2021-11-18 16:00:02
NA,11,NA,19104,5331,26753,2021-11-18 16:00:02
NA,12,NA,19127,563,2884,2021-11-18 16:00:02
NA,13,NA,19149,7470,29380,2021-11-18 16:00:02
NA,14,NA,19143,5442,29103,2021-11-18 16:00:02
NA,15,NA,19146,4828,25001,2021-11-18 16:00:02
NA,16,NA,19135,2711,14722,2021-11-18 16:00:02
NA,17,NA,19151,2224,11955,2021-11-18 16:00:02
NA,18,NA,19154,2763,15643,2021-11-18 16:00:02
NA,19,NA,19132,3053,14538,2021-11-18 16:00:02
NA,20,NA,19111,6100,31814,2021-11-18 16:00:02
NA,21,NA,19114,2826,15664,2021-11-18 16:00:02
NA,22,NA,19147,5362,24698,2021-11-18 16:00:02
NA,23,NA,19139,3655,18190,2021-11-18 16:00:02
NA,24,NA,19124,6024,30094,2021-11-18 16:00:02
NA,25,NA,19142,2537,11711,2021-11-18 16:00:02
NA,26,NA,19118,1043,4781,2021-11-18 16:00:02
NA,27,NA,19122,2231,11162,2021-11-18 16:00:02
NA,28,NA,19123,2757,10048,2021-11-18 16:00:02
NA,29,NA,19130,4456,16255,2021-11-18 16:00:02
NA,30,NA,19116,2824,14540,2021-11-18 16:00:02
NA,31,NA,19129,1307,5659,2021-11-18 16:00:02
NA,32,NA,19140,4953,23472,2021-11-18 16:00:02
NA,33,NA,19134,5528,25539,2021-11-18 16:00:02
NA,34,NA,19145,4894,26489,2021-11-18 16:00:02
NA,35,NA,19121,3377,16915,2021-11-18 16:00:02
NA,36,NA,19107,2580,10139,2021-11-18 16:00:02
NA,37,NA,19150,1989,11212,2021-11-18 16:00:02
NA,38,NA,19131,3389,17187,2021-11-18 16:00:02
NA,39,NA,19102,1052,3666,2021-11-18 16:00:02
NA,40,NA,19148,6163,31114,2021-11-18 16:00:02
NA,41,NA,19115,3127,17570,2021-11-18 16:00:02
NA,42,NA,19136,3208,16853,2021-11-18 16:00:02
NA,43,NA,19103,4176,15941,2021-11-18 16:00:02
NA,44,NA,19106,2205,7436,2021-11-18 16:00:02
NA,45,NA,19141,2611,12569,2021-11-18 16:00:02
NA,46,NA,19137,796,3701,2021-11-18 16:00:02
