the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2617,13448,2021-11-10 16:00:02
NA,2,NA,19125,2810,14014,2021-11-10 16:00:02
NA,3,NA,19144,3841,18778,2021-11-10 16:00:02
NA,4,NA,19152,3807,18606,2021-11-10 16:00:02
NA,5,NA,19153,967,5462,2021-11-10 16:00:02
NA,6,NA,19133,2675,11193,2021-11-10 16:00:02
NA,7,NA,19126,1434,7045,2021-11-10 16:00:02
NA,8,NA,19119,2950,14015,2021-11-10 16:00:02
NA,9,NA,19120,6597,30443,2021-11-10 16:00:02
NA,10,NA,19128,3593,17252,2021-11-10 16:00:02
NA,11,NA,19104,5174,26608,2021-11-10 16:00:02
NA,12,NA,19127,525,2862,2021-11-10 16:00:02
NA,13,NA,19149,7371,29044,2021-11-10 16:00:02
NA,14,NA,19143,5277,28785,2021-11-10 16:00:02
NA,15,NA,19146,4365,24801,2021-11-10 16:00:02
NA,16,NA,19135,2686,14569,2021-11-10 16:00:02
NA,17,NA,19151,2146,11807,2021-11-10 16:00:02
NA,18,NA,19154,2645,15545,2021-11-10 16:00:02
NA,19,NA,19132,3058,14283,2021-11-10 16:00:02
NA,20,NA,19111,5916,31488,2021-11-10 16:00:02
NA,21,NA,19114,2679,15519,2021-11-10 16:00:02
NA,22,NA,19147,4956,24575,2021-11-10 16:00:02
NA,23,NA,19139,3604,17882,2021-11-10 16:00:02
NA,24,NA,19124,5913,29688,2021-11-10 16:00:02
NA,25,NA,19142,2540,11548,2021-11-10 16:00:02
NA,26,NA,19118,961,4766,2021-11-10 16:00:02
NA,27,NA,19122,2198,11082,2021-11-10 16:00:02
NA,28,NA,19123,2660,10021,2021-11-10 16:00:02
NA,29,NA,19130,4202,16168,2021-11-10 16:00:02
NA,30,NA,19116,2653,14396,2021-11-10 16:00:02
NA,31,NA,19129,1244,5625,2021-11-10 16:00:02
NA,32,NA,19140,4886,23111,2021-11-10 16:00:02
NA,33,NA,19134,5448,25192,2021-11-10 16:00:02
NA,34,NA,19145,4683,26284,2021-11-10 16:00:02
NA,35,NA,19121,3351,16673,2021-11-10 16:00:02
NA,36,NA,19107,2443,10108,2021-11-10 16:00:02
NA,37,NA,19150,1940,11108,2021-11-10 16:00:02
NA,38,NA,19131,3458,16842,2021-11-10 16:00:02
NA,39,NA,19102,1000,3669,2021-11-10 16:00:02
NA,40,NA,19148,5920,30953,2021-11-10 16:00:02
NA,41,NA,19115,2980,17443,2021-11-10 16:00:02
NA,42,NA,19136,3132,16689,2021-11-10 16:00:02
NA,43,NA,19103,3881,15899,2021-11-10 16:00:02
NA,44,NA,19106,2106,7395,2021-11-10 16:00:02
NA,45,NA,19141,2571,12410,2021-11-10 16:00:02
NA,46,NA,19137,787,3661,2021-11-10 16:00:02
