the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2525,11309,2021-08-23 15:00:02
NA,2,NA,19125,2353,13106,2021-08-23 15:00:02
NA,3,NA,19144,3618,16131,2021-08-23 15:00:02
NA,4,NA,19152,3706,16420,2021-08-23 15:00:02
NA,5,NA,19153,939,4725,2021-08-23 15:00:02
NA,6,NA,19133,2444,9070,2021-08-23 15:00:02
NA,7,NA,19126,1327,6213,2021-08-23 15:00:02
NA,8,NA,19119,2378,12916,2021-08-23 15:00:02
NA,9,NA,19120,6400,25066,2021-08-23 15:00:02
NA,10,NA,19128,3039,15948,2021-08-23 15:00:02
NA,11,NA,19104,4619,24640,2021-08-23 15:00:02
NA,12,NA,19127,442,2722,2021-08-23 15:00:02
NA,13,NA,19149,7562,24699,2021-08-23 15:00:02
NA,14,NA,19143,4759,25190,2021-08-23 15:00:02
NA,15,NA,19146,3428,22447,2021-08-23 15:00:02
NA,16,NA,19135,2747,12264,2021-08-23 15:00:02
NA,17,NA,19151,2103,10135,2021-08-23 15:00:02
NA,18,NA,19154,2443,13805,2021-08-23 15:00:02
NA,19,NA,19132,2813,11490,2021-08-23 15:00:02
NA,20,NA,19111,5988,27284,2021-08-23 15:00:02
NA,21,NA,19114,2419,13845,2021-08-23 15:00:02
NA,22,NA,19147,3982,22909,2021-08-23 15:00:02
NA,23,NA,19139,3184,15048,2021-08-23 15:00:02
NA,24,NA,19124,5844,24455,2021-08-23 15:00:02
NA,25,NA,19142,2391,9503,2021-08-23 15:00:02
NA,26,NA,19118,735,4527,2021-08-23 15:00:02
NA,27,NA,19122,1979,9347,2021-08-23 15:00:02
NA,28,NA,19123,2313,9174,2021-08-23 15:00:02
NA,29,NA,19130,3003,15116,2021-08-23 15:00:02
NA,30,NA,19116,2359,12755,2021-08-23 15:00:02
NA,31,NA,19129,1177,5157,2021-08-23 15:00:02
NA,32,NA,19140,4659,19053,2021-08-23 15:00:02
NA,33,NA,19134,5063,21131,2021-08-23 15:00:02
NA,34,NA,19145,4535,23243,2021-08-23 15:00:02
NA,35,NA,19121,3012,13513,2021-08-23 15:00:02
NA,36,NA,19107,1945,9618,2021-08-23 15:00:02
NA,37,NA,19150,1820,9846,2021-08-23 15:00:02
NA,38,NA,19131,3027,14807,2021-08-23 15:00:02
NA,39,NA,19102,756,3521,2021-08-23 15:00:02
NA,40,NA,19148,5974,27678,2021-08-23 15:00:02
NA,41,NA,19115,2810,15841,2021-08-23 15:00:02
NA,42,NA,19136,3168,14394,2021-08-23 15:00:02
NA,43,NA,19103,2665,15362,2021-08-23 15:00:02
NA,44,NA,19106,1624,7058,2021-08-23 15:00:02
NA,45,NA,19141,2380,10266,2021-08-23 15:00:02
NA,46,NA,19137,804,3099,2021-08-23 15:00:02
