the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2507,11225,2021-08-19 15:00:02
NA,2,NA,19125,2351,13050,2021-08-19 15:00:02
NA,3,NA,19144,3597,16020,2021-08-19 15:00:02
NA,4,NA,19152,3688,16298,2021-08-19 15:00:02
NA,5,NA,19153,930,4692,2021-08-19 15:00:02
NA,6,NA,19133,2427,8991,2021-08-19 15:00:02
NA,7,NA,19126,1316,6181,2021-08-19 15:00:02
NA,8,NA,19119,2391,12859,2021-08-19 15:00:02
NA,9,NA,19120,6370,24840,2021-08-19 15:00:02
NA,10,NA,19128,3037,15872,2021-08-19 15:00:02
NA,11,NA,19104,4570,24574,2021-08-19 15:00:02
NA,12,NA,19127,441,2714,2021-08-19 15:00:02
NA,13,NA,19149,7502,24438,2021-08-19 15:00:02
NA,14,NA,19143,4733,25030,2021-08-19 15:00:02
NA,15,NA,19146,3391,22374,2021-08-19 15:00:02
NA,16,NA,19135,2749,12134,2021-08-19 15:00:02
NA,17,NA,19151,2086,10068,2021-08-19 15:00:02
NA,18,NA,19154,2432,13721,2021-08-19 15:00:02
NA,19,NA,19132,2780,11410,2021-08-19 15:00:02
NA,20,NA,19111,5963,27063,2021-08-19 15:00:02
NA,21,NA,19114,2420,13753,2021-08-19 15:00:02
NA,22,NA,19147,3956,22837,2021-08-19 15:00:02
NA,23,NA,19139,3165,14928,2021-08-19 15:00:02
NA,24,NA,19124,5821,24193,2021-08-19 15:00:02
NA,25,NA,19142,2392,9412,2021-08-19 15:00:02
NA,26,NA,19118,727,4526,2021-08-19 15:00:02
NA,27,NA,19122,1944,9315,2021-08-19 15:00:02
NA,28,NA,19123,2278,9144,2021-08-19 15:00:02
NA,29,NA,19130,2967,15080,2021-08-19 15:00:02
NA,30,NA,19116,2345,12665,2021-08-19 15:00:02
NA,31,NA,19129,1172,5132,2021-08-19 15:00:02
NA,32,NA,19140,4629,18887,2021-08-19 15:00:02
NA,33,NA,19134,4999,20951,2021-08-19 15:00:02
NA,34,NA,19145,4533,23083,2021-08-19 15:00:02
NA,35,NA,19121,3011,13423,2021-08-19 15:00:02
NA,36,NA,19107,1927,9606,2021-08-19 15:00:02
NA,37,NA,19150,1823,9784,2021-08-19 15:00:02
NA,38,NA,19131,3000,14726,2021-08-19 15:00:02
NA,39,NA,19102,745,3513,2021-08-19 15:00:02
NA,40,NA,19148,5953,27546,2021-08-19 15:00:02
NA,41,NA,19115,2798,15729,2021-08-19 15:00:02
NA,42,NA,19136,3138,14291,2021-08-19 15:00:02
NA,43,NA,19103,2630,15322,2021-08-19 15:00:02
NA,44,NA,19106,1604,7050,2021-08-19 15:00:02
NA,45,NA,19141,2366,10176,2021-08-19 15:00:02
NA,46,NA,19137,804,3067,2021-08-19 15:00:02
