the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,3624,16988,2022-01-28 16:00:03
NA,2,NA,19125,4998,16264,2022-01-28 16:00:03
NA,3,NA,19144,5638,23003,2022-01-28 16:00:03
NA,4,NA,19152,5105,21988,2022-01-28 16:00:03
NA,5,NA,19153,1389,7052,2022-01-28 16:00:03
NA,6,NA,19133,3534,13057,2022-01-28 16:00:03
NA,7,NA,19126,2004,8921,2022-01-28 16:00:03
NA,8,NA,19119,4518,18130,2022-01-28 16:00:03
NA,9,NA,19120,9030,37255,2022-01-28 16:00:03
NA,10,NA,19128,5740,23783,2022-01-28 16:00:03
NA,11,NA,19104,10580,30930,2022-01-28 16:00:03
NA,12,NA,19127,1139,3852,2022-01-28 16:00:03
NA,13,NA,19149,10005,34521,2022-01-28 16:00:03
NA,14,NA,19143,8280,35706,2022-01-28 16:00:03
NA,15,NA,19146,8032,29350,2022-01-28 16:00:03
NA,16,NA,19135,3659,17331,2022-01-28 16:00:03
NA,17,NA,19151,3431,16570,2022-01-28 16:00:03
NA,18,NA,19154,3711,19981,2022-01-28 16:00:03
NA,19,NA,19132,4260,17128,2022-01-28 16:00:03
NA,20,NA,19111,8141,38544,2022-01-28 16:00:03
NA,21,NA,19114,3822,18639,2022-01-28 16:00:03
NA,22,NA,19147,8775,29040,2022-01-28 16:00:03
NA,23,NA,19139,5224,22225,2022-01-28 16:00:03
NA,24,NA,19124,8204,35282,2022-01-28 16:00:03
NA,25,NA,19142,3514,15079,2022-01-28 16:00:03
NA,26,NA,19118,1812,6760,2022-01-28 16:00:03
NA,27,NA,19122,3256,12494,2022-01-28 16:00:03
NA,28,NA,19123,4048,11587,2022-01-28 16:00:03
NA,29,NA,19130,6881,19431,2022-01-28 16:00:03
NA,30,NA,19116,3861,18650,2022-01-28 16:00:03
NA,31,NA,19129,1857,7089,2022-01-28 16:00:03
NA,32,NA,19140,6868,27361,2022-01-28 16:00:03
NA,33,NA,19134,7549,29291,2022-01-28 16:00:03
NA,34,NA,19145,7030,30094,2022-01-28 16:00:03
NA,35,NA,19121,4650,19363,2022-01-28 16:00:03
NA,36,NA,19107,4020,11395,2022-01-28 16:00:03
NA,37,NA,19150,2726,14139,2022-01-28 16:00:03
NA,38,NA,19131,4891,22236,2022-01-28 16:00:03
NA,39,NA,19102,1714,4210,2022-01-28 16:00:03
NA,40,NA,19148,9080,35563,2022-01-28 16:00:03
NA,41,NA,19115,4031,21632,2022-01-28 16:00:03
NA,42,NA,19136,4253,19924,2022-01-28 16:00:03
NA,43,NA,19103,6813,18195,2022-01-28 16:00:03
NA,44,NA,19106,2984,8782,2022-01-28 16:00:03
NA,45,NA,19141,3401,15302,2022-01-28 16:00:03
NA,46,NA,19137,981,4249,2022-01-28 16:00:03
