the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2416,11019,2021-08-10 15:00:02
NA,2,NA,19125,2291,12912,2021-08-10 15:00:02
NA,3,NA,19144,3511,15759,2021-08-10 15:00:02
NA,4,NA,19152,3561,16026,2021-08-10 15:00:02
NA,5,NA,19153,935,4599,2021-08-10 15:00:02
NA,6,NA,19133,2345,8776,2021-08-10 15:00:02
NA,7,NA,19126,1303,6070,2021-08-10 15:00:02
NA,8,NA,19119,2365,12724,2021-08-10 15:00:02
NA,9,NA,19120,6160,24304,2021-08-10 15:00:02
NA,10,NA,19128,2987,15690,2021-08-10 15:00:02
NA,11,NA,19104,4490,24338,2021-08-10 15:00:02
NA,12,NA,19127,439,2694,2021-08-10 15:00:02
NA,13,NA,19149,7219,23831,2021-08-10 15:00:02
NA,14,NA,19143,4594,24656,2021-08-10 15:00:02
NA,15,NA,19146,3287,22172,2021-08-10 15:00:02
NA,16,NA,19135,2654,11813,2021-08-10 15:00:02
NA,17,NA,19151,2056,9868,2021-08-10 15:00:02
NA,18,NA,19154,2322,13521,2021-08-10 15:00:02
NA,19,NA,19132,2630,11171,2021-08-10 15:00:02
NA,20,NA,19111,5752,26512,2021-08-10 15:00:02
NA,21,NA,19114,2329,13537,2021-08-10 15:00:02
NA,22,NA,19147,3837,22654,2021-08-10 15:00:02
NA,23,NA,19139,3039,14651,2021-08-10 15:00:02
NA,24,NA,19124,5555,23640,2021-08-10 15:00:02
NA,25,NA,19142,2321,9195,2021-08-10 15:00:02
NA,26,NA,19118,728,4496,2021-08-10 15:00:02
NA,27,NA,19122,1875,9184,2021-08-10 15:00:02
NA,28,NA,19123,2227,9041,2021-08-10 15:00:02
NA,29,NA,19130,2891,14992,2021-08-10 15:00:02
NA,30,NA,19116,2237,12488,2021-08-10 15:00:02
NA,31,NA,19129,1182,5068,2021-08-10 15:00:02
NA,32,NA,19140,4486,18418,2021-08-10 15:00:02
NA,33,NA,19134,4674,20509,2021-08-10 15:00:02
NA,34,NA,19145,4400,22758,2021-08-10 15:00:02
NA,35,NA,19121,2809,13175,2021-08-10 15:00:02
NA,36,NA,19107,1907,9514,2021-08-10 15:00:02
NA,37,NA,19150,1790,9619,2021-08-10 15:00:02
NA,38,NA,19131,2888,14540,2021-08-10 15:00:02
NA,39,NA,19102,733,3492,2021-08-10 15:00:02
NA,40,NA,19148,5744,27082,2021-08-10 15:00:02
NA,41,NA,19115,2690,15512,2021-08-10 15:00:02
NA,42,NA,19136,3012,14019,2021-08-10 15:00:02
NA,43,NA,19103,2562,15253,2021-08-10 15:00:02
NA,44,NA,19106,1579,7012,2021-08-10 15:00:02
NA,45,NA,19141,2274,9983,2021-08-10 15:00:02
NA,46,NA,19137,756,3035,2021-08-10 15:00:02
