the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2766,12772,2021-11-05 15:00:02
NA,2,NA,19125,2650,13846,2021-11-05 15:00:02
NA,3,NA,19144,3851,18072,2021-11-05 15:00:02
NA,4,NA,19152,3792,18099,2021-11-05 15:00:02
NA,5,NA,19153,1000,5228,2021-11-05 15:00:02
NA,6,NA,19133,2720,10671,2021-11-05 15:00:02
NA,7,NA,19126,1378,6868,2021-11-05 15:00:02
NA,8,NA,19119,2793,13799,2021-11-05 15:00:02
NA,9,NA,19120,6747,29093,2021-11-05 15:00:02
NA,10,NA,19128,3495,17065,2021-11-05 15:00:02
NA,11,NA,19104,5120,26277,2021-11-05 15:00:02
NA,12,NA,19127,499,2856,2021-11-05 15:00:02
NA,13,NA,19149,7400,28398,2021-11-05 15:00:02
NA,14,NA,19143,5270,27855,2021-11-05 15:00:02
NA,15,NA,19146,4093,24540,2021-11-05 15:00:02
NA,16,NA,19135,2819,13956,2021-11-05 15:00:02
NA,17,NA,19151,2195,11409,2021-11-05 15:00:02
NA,18,NA,19154,2588,15058,2021-11-05 15:00:02
NA,19,NA,19132,3177,13493,2021-11-05 15:00:02
NA,20,NA,19111,5913,30657,2021-11-05 15:00:02
NA,21,NA,19114,2632,15127,2021-11-05 15:00:02
NA,22,NA,19147,4581,24236,2021-11-05 15:00:02
NA,23,NA,19139,3628,17117,2021-11-05 15:00:02
NA,24,NA,19124,6047,28650,2021-11-05 15:00:02
NA,25,NA,19142,2607,10995,2021-11-05 15:00:02
NA,26,NA,19118,869,4689,2021-11-05 15:00:02
NA,27,NA,19122,2209,10823,2021-11-05 15:00:02
NA,28,NA,19123,2549,9876,2021-11-05 15:00:02
NA,29,NA,19130,3934,15981,2021-11-05 15:00:02
NA,30,NA,19116,2587,14082,2021-11-05 15:00:02
NA,31,NA,19129,1206,5520,2021-11-05 15:00:02
NA,32,NA,19140,5025,22074,2021-11-05 15:00:02
NA,33,NA,19134,5568,24155,2021-11-05 15:00:02
NA,34,NA,19145,4605,25803,2021-11-05 15:00:02
NA,35,NA,19121,3424,16026,2021-11-05 15:00:02
NA,36,NA,19107,2308,10060,2021-11-05 15:00:02
NA,37,NA,19150,1909,10837,2021-11-05 15:00:02
NA,38,NA,19131,3293,16412,2021-11-05 15:00:02
NA,39,NA,19102,944,3671,2021-11-05 15:00:02
NA,40,NA,19148,5884,30453,2021-11-05 15:00:02
NA,41,NA,19115,2881,17189,2021-11-05 15:00:02
NA,42,NA,19136,3148,16227,2021-11-05 15:00:02
NA,43,NA,19103,3524,15760,2021-11-05 15:00:02
NA,44,NA,19106,1978,7346,2021-11-05 15:00:02
NA,45,NA,19141,2694,11807,2021-11-05 15:00:02
NA,46,NA,19137,845,3488,2021-11-05 15:00:02
