the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2667,13688,2021-11-23 16:00:01
NA,2,NA,19125,3171,14016,2021-11-23 16:00:01
NA,3,NA,19144,4034,19064,2021-11-23 16:00:01
NA,4,NA,19152,3954,18854,2021-11-23 16:00:01
NA,5,NA,19153,1010,5564,2021-11-23 16:00:01
NA,6,NA,19133,2682,11485,2021-11-23 16:00:01
NA,7,NA,19126,1438,7199,2021-11-23 16:00:01
NA,8,NA,19119,3236,14260,2021-11-23 16:00:01
NA,9,NA,19120,6748,31082,2021-11-23 16:00:01
NA,10,NA,19128,3878,17421,2021-11-23 16:00:01
NA,11,NA,19104,5492,26785,2021-11-23 16:00:01
NA,12,NA,19127,590,2884,2021-11-23 16:00:01
NA,13,NA,19149,7580,29489,2021-11-23 16:00:01
NA,14,NA,19143,5565,29251,2021-11-23 16:00:01
NA,15,NA,19146,5059,25052,2021-11-23 16:00:01
NA,16,NA,19135,2745,14802,2021-11-23 16:00:01
NA,17,NA,19151,2290,12014,2021-11-23 16:00:01
NA,18,NA,19154,2830,15703,2021-11-23 16:00:01
NA,19,NA,19132,3068,14652,2021-11-23 16:00:01
NA,20,NA,19111,6250,31968,2021-11-23 16:00:01
NA,21,NA,19114,2885,15727,2021-11-23 16:00:01
NA,22,NA,19147,5620,24786,2021-11-23 16:00:01
NA,23,NA,19139,3712,18319,2021-11-23 16:00:01
NA,24,NA,19124,6130,30298,2021-11-23 16:00:01
NA,25,NA,19142,2578,11807,2021-11-23 16:00:01
NA,26,NA,19118,1098,4800,2021-11-23 16:00:01
NA,27,NA,19122,2288,11187,2021-11-23 16:00:01
NA,28,NA,19123,2852,10069,2021-11-23 16:00:01
NA,29,NA,19130,4660,16291,2021-11-23 16:00:01
NA,30,NA,19116,2899,14618,2021-11-23 16:00:01
NA,31,NA,19129,1345,5688,2021-11-23 16:00:01
NA,32,NA,19140,5035,23643,2021-11-23 16:00:01
NA,33,NA,19134,5604,25685,2021-11-23 16:00:01
NA,34,NA,19145,4997,26611,2021-11-23 16:00:01
NA,35,NA,19121,3415,17012,2021-11-23 16:00:01
NA,36,NA,19107,2676,10153,2021-11-23 16:00:01
NA,37,NA,19150,2037,11248,2021-11-23 16:00:01
NA,38,NA,19131,3442,17250,2021-11-23 16:00:01
NA,39,NA,19102,1106,3672,2021-11-23 16:00:01
NA,40,NA,19148,6302,31246,2021-11-23 16:00:01
NA,41,NA,19115,3231,17645,2021-11-23 16:00:01
NA,42,NA,19136,3258,16949,2021-11-23 16:00:01
NA,43,NA,19103,4408,15929,2021-11-23 16:00:01
NA,44,NA,19106,2293,7460,2021-11-23 16:00:01
NA,45,NA,19141,2644,12645,2021-11-23 16:00:01
NA,46,NA,19137,810,3706,2021-11-23 16:00:01
