the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,3361,14707,2022-01-19 16:00:02
NA,2,NA,19125,4577,14918,2022-01-19 16:00:02
NA,3,NA,19144,5238,20585,2022-01-19 16:00:02
NA,4,NA,19152,4929,19853,2022-01-19 16:00:02
NA,5,NA,19153,1268,5977,2022-01-19 16:00:02
NA,6,NA,19133,3388,12353,2022-01-19 16:00:02
NA,7,NA,19126,1842,7580,2022-01-19 16:00:02
NA,8,NA,19119,4192,15539,2022-01-19 16:00:02
NA,9,NA,19120,8496,33393,2022-01-19 16:00:02
NA,10,NA,19128,4848,18495,2022-01-19 16:00:02
NA,11,NA,19104,8728,28013,2022-01-19 16:00:02
NA,12,NA,19127,803,2976,2022-01-19 16:00:02
NA,13,NA,19149,9467,31892,2022-01-19 16:00:02
NA,14,NA,19143,7283,31477,2022-01-19 16:00:02
NA,15,NA,19146,6843,26740,2022-01-19 16:00:02
NA,16,NA,19135,3387,15873,2022-01-19 16:00:02
NA,17,NA,19151,2935,12803,2022-01-19 16:00:02
NA,18,NA,19154,3741,16574,2022-01-19 16:00:02
NA,19,NA,19132,3970,16012,2022-01-19 16:00:02
NA,20,NA,19111,7744,33907,2022-01-19 16:00:02
NA,21,NA,19114,3737,16463,2022-01-19 16:00:02
NA,22,NA,19147,7601,26578,2022-01-19 16:00:02
NA,23,NA,19139,4641,19759,2022-01-19 16:00:02
NA,24,NA,19124,7647,32678,2022-01-19 16:00:02
NA,25,NA,19142,3162,12836,2022-01-19 16:00:02
NA,26,NA,19118,1416,5069,2022-01-19 16:00:02
NA,27,NA,19122,3005,11712,2022-01-19 16:00:02
NA,28,NA,19123,3592,10589,2022-01-19 16:00:02
NA,29,NA,19130,6017,17208,2022-01-19 16:00:02
NA,30,NA,19116,3872,15265,2022-01-19 16:00:02
NA,31,NA,19129,1721,6128,2022-01-19 16:00:02
NA,32,NA,19140,6356,25631,2022-01-19 16:00:02
NA,33,NA,19134,7018,27632,2022-01-19 16:00:02
NA,34,NA,19145,6402,28356,2022-01-19 16:00:02
NA,35,NA,19121,4259,18054,2022-01-19 16:00:02
NA,36,NA,19107,3615,10505,2022-01-19 16:00:02
NA,37,NA,19150,2534,11838,2022-01-19 16:00:02
NA,38,NA,19131,4377,18369,2022-01-19 16:00:02
NA,39,NA,19102,1516,3722,2022-01-19 16:00:02
NA,40,NA,19148,8221,33569,2022-01-19 16:00:02
NA,41,NA,19115,4287,18530,2022-01-19 16:00:02
NA,42,NA,19136,4042,17992,2022-01-19 16:00:02
NA,43,NA,19103,6064,16300,2022-01-19 16:00:02
NA,44,NA,19106,2652,7781,2022-01-19 16:00:02
NA,45,NA,19141,3253,13714,2022-01-19 16:00:02
NA,46,NA,19137,937,3963,2022-01-19 16:00:02
