the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,boosted,etl_timestamp
NA,1,NA,19138,2857,18291,7208,2022-03-16 15:00:04
NA,2,NA,19125,3646,16747,7868,2022-03-16 15:00:04
NA,3,NA,19144,4401,24439,10134,2022-03-16 15:00:04
NA,4,NA,19152,4635,23091,9207,2022-03-16 15:00:04
NA,5,NA,19153,1092,7528,3133,2022-03-16 15:00:04
NA,6,NA,19133,3033,14245,4209,2022-03-16 15:00:04
NA,7,NA,19126,1519,9440,3998,2022-03-16 15:00:04
NA,8,NA,19119,3168,18843,10606,2022-03-16 15:00:04
NA,9,NA,19120,7710,40105,13667,2022-03-16 15:00:04
NA,10,NA,19128,4258,24647,12860,2022-03-16 15:00:04
NA,11,NA,19104,8400,31637,13409,2022-03-16 15:00:04
NA,12,NA,19127,875,3949,1881,2022-03-16 15:00:04
NA,13,NA,19149,9738,37245,11670,2022-03-16 15:00:04
NA,14,NA,19143,6291,38205,15670,2022-03-16 15:00:04
NA,15,NA,19146,6378,30574,14581,2022-03-16 15:00:04
NA,16,NA,19135,3223,18626,5954,2022-03-16 15:00:04
NA,17,NA,19109,10,20,7,2022-03-16 15:00:04
NA,18,NA,19151,2690,17781,7299,2022-03-16 15:00:04
NA,19,NA,19154,2998,20808,9051,2022-03-16 15:00:04
NA,20,NA,19132,3478,18619,6538,2022-03-16 15:00:04
NA,21,NA,19111,7022,40581,16045,2022-03-16 15:00:04
NA,22,NA,19114,2976,19443,8795,2022-03-16 15:00:04
NA,23,NA,19147,6598,30063,15787,2022-03-16 15:00:04
NA,24,NA,19139,4180,23979,8970,2022-03-16 15:00:04
NA,25,NA,19124,7166,38239,12080,2022-03-16 15:00:04
NA,26,NA,19142,3120,16341,5192,2022-03-16 15:00:04
NA,27,NA,19118,1314,6901,4235,2022-03-16 15:00:04
NA,28,NA,19122,2926,13063,4685,2022-03-16 15:00:04
NA,29,NA,19123,3240,12043,5193,2022-03-16 15:00:04
NA,30,NA,19130,5404,19955,9767,2022-03-16 15:00:04
NA,31,NA,19116,3122,19339,8522,2022-03-16 15:00:04
NA,32,NA,19112,24,336,10,2022-03-16 15:00:04
NA,33,NA,19129,1465,7333,3833,2022-03-16 15:00:04
NA,34,NA,19113,13,46,15,2022-03-16 15:00:04
NA,35,NA,19140,5719,29612,9511,2022-03-16 15:00:04
NA,36,NA,19134,6529,31733,9876,2022-03-16 15:00:04
NA,37,NA,19145,5607,31527,13564,2022-03-16 15:00:04
NA,38,NA,19121,4018,20581,6577,2022-03-16 15:00:04
NA,39,NA,19107,3238,11659,5622,2022-03-16 15:00:04
NA,40,NA,19150,2013,14830,7043,2022-03-16 15:00:04
NA,41,NA,19131,3940,23705,9537,2022-03-16 15:00:04
NA,42,NA,19102,1493,4304,2217,2022-03-16 15:00:04
NA,43,NA,19148,7270,37587,15465,2022-03-16 15:00:04
NA,44,NA,19115,3416,22408,10245,2022-03-16 15:00:04
NA,45,NA,19136,3623,21133,7903,2022-03-16 15:00:04
NA,46,NA,19103,5688,18633,10335,2022-03-16 15:00:04
NA,47,NA,19106,2441,8926,5052,2022-03-16 15:00:04
NA,48,NA,19141,2763,16400,6081,2022-03-16 15:00:04
NA,49,NA,19137,813,4512,1660,2022-03-16 15:00:04
