the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2258,9944,2021-06-28 17:20:02
NA,2,NA,19125,2304,12247,2021-06-28 17:20:02
NA,3,NA,19144,3368,14366,2021-06-28 17:20:02
NA,4,NA,19152,3546,14401,2021-06-28 17:20:02
NA,5,NA,19153,859,4192,2021-06-28 17:20:02
NA,6,NA,19133,2700,7049,2021-06-28 17:20:02
NA,7,NA,19126,1256,5571,2021-06-28 17:20:02
NA,8,NA,19119,2402,11959,2021-06-28 17:20:02
NA,9,NA,19120,6224,20824,2021-06-28 17:20:02
NA,10,NA,19128,3233,14672,2021-06-28 17:20:02
NA,11,NA,19104,4439,23224,2021-06-28 17:20:02
NA,12,NA,19127,477,2564,2021-06-28 17:20:02
NA,13,NA,19149,6966,20251,2021-06-28 17:20:02
NA,14,NA,19143,4402,22664,2021-06-28 17:20:02
NA,15,NA,19146,3315,20513,2021-06-28 17:20:02
NA,16,NA,19135,2421,10110,2021-06-28 17:20:02
NA,17,NA,19151,1927,8981,2021-06-28 17:20:02
NA,18,NA,19154,2201,12723,2021-06-28 17:20:02
NA,19,NA,19132,2530,9860,2021-06-28 17:20:02
NA,20,NA,19111,5666,23536,2021-06-28 17:20:02
NA,21,NA,19114,2172,12634,2021-06-28 17:20:02
NA,22,NA,19147,3870,21664,2021-06-28 17:20:02
NA,23,NA,19139,2843,13313,2021-06-28 17:20:02
NA,24,NA,19124,5598,19966,2021-06-28 17:20:02
NA,25,NA,19142,2191,7952,2021-06-28 17:20:02
NA,26,NA,19118,797,4320,2021-06-28 17:20:02
NA,27,NA,19122,1940,8448,2021-06-28 17:20:02
NA,28,NA,19123,2220,8521,2021-06-28 17:20:02
NA,29,NA,19130,3338,13986,2021-06-28 17:20:02
NA,30,NA,19116,2076,11355,2021-06-28 17:20:02
NA,31,NA,19129,1252,4753,2021-06-28 17:20:02
NA,32,NA,19140,4546,15677,2021-06-28 17:20:02
NA,33,NA,19134,4831,17544,2021-06-28 17:20:02
NA,34,NA,19145,4321,20772,2021-06-28 17:20:02
NA,35,NA,19121,2738,12083,2021-06-28 17:20:02
NA,36,NA,19107,1952,9108,2021-06-28 17:20:02
NA,37,NA,19150,1659,8925,2021-06-28 17:20:02
NA,38,NA,19131,2812,13453,2021-06-28 17:20:02
NA,39,NA,19102,717,3395,2021-06-28 17:20:02
NA,40,NA,19148,5572,24876,2021-06-28 17:20:02
NA,41,NA,19115,2596,14287,2021-06-28 17:20:02
NA,42,NA,19136,2864,12473,2021-06-28 17:20:02
NA,43,NA,19103,2533,14881,2021-06-28 17:20:02
NA,44,NA,19106,1621,6791,2021-06-28 17:20:02
NA,45,NA,19141,2227,8910,2021-06-28 17:20:02
NA,46,NA,19137,567,2813,2021-06-28 17:20:02
