the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,3645,17029,2022-01-31 16:00:01
NA,2,NA,19125,5003,16278,2022-01-31 16:00:01
NA,3,NA,19144,5648,23023,2022-01-31 16:00:01
NA,4,NA,19152,5124,22007,2022-01-31 16:00:01
NA,5,NA,19153,1390,7072,2022-01-31 16:00:01
NA,6,NA,19133,3547,13087,2022-01-31 16:00:01
NA,7,NA,19126,2006,8918,2022-01-31 16:00:01
NA,8,NA,19119,4518,18158,2022-01-31 16:00:01
NA,9,NA,19120,9034,37365,2022-01-31 16:00:01
NA,10,NA,19128,5749,23805,2022-01-31 16:00:01
NA,11,NA,19104,10611,30973,2022-01-31 16:00:01
NA,12,NA,19127,1140,3849,2022-01-31 16:00:01
NA,13,NA,19149,10032,34594,2022-01-31 16:00:01
NA,14,NA,19143,8307,35817,2022-01-31 16:00:01
NA,15,NA,19146,8043,29377,2022-01-31 16:00:01
NA,16,NA,19135,3686,17412,2022-01-31 16:00:01
NA,17,NA,19151,3441,16625,2022-01-31 16:00:01
NA,18,NA,19154,3719,20021,2022-01-31 16:00:01
NA,19,NA,19132,4258,17206,2022-01-31 16:00:01
NA,20,NA,19111,8173,38596,2022-01-31 16:00:01
NA,21,NA,19114,3821,18660,2022-01-31 16:00:01
NA,22,NA,19147,8782,29082,2022-01-31 16:00:01
NA,23,NA,19139,5225,22325,2022-01-31 16:00:01
NA,24,NA,19124,8232,35395,2022-01-31 16:00:01
NA,25,NA,19142,3514,15138,2022-01-31 16:00:01
NA,26,NA,19118,1822,6765,2022-01-31 16:00:01
NA,27,NA,19122,3269,12508,2022-01-31 16:00:01
NA,28,NA,19123,4048,11594,2022-01-31 16:00:01
NA,29,NA,19130,6893,19440,2022-01-31 16:00:01
NA,30,NA,19116,3869,18659,2022-01-31 16:00:01
NA,31,NA,19129,1865,7100,2022-01-31 16:00:01
NA,32,NA,19140,6912,27433,2022-01-31 16:00:01
NA,33,NA,19134,7570,29384,2022-01-31 16:00:01
NA,34,NA,19145,7045,30180,2022-01-31 16:00:01
NA,35,NA,19121,4658,19400,2022-01-31 16:00:01
NA,36,NA,19107,4029,11399,2022-01-31 16:00:01
NA,37,NA,19150,2744,14159,2022-01-31 16:00:01
NA,38,NA,19131,4890,22276,2022-01-31 16:00:01
NA,39,NA,19102,1720,4211,2022-01-31 16:00:01
NA,40,NA,19148,9104,35651,2022-01-31 16:00:01
NA,41,NA,19115,4045,21654,2022-01-31 16:00:01
NA,42,NA,19136,4267,19934,2022-01-31 16:00:01
NA,43,NA,19103,6820,18208,2022-01-31 16:00:01
NA,44,NA,19106,2984,8783,2022-01-31 16:00:01
NA,45,NA,19141,3417,15360,2022-01-31 16:00:01
NA,46,NA,19137,983,4269,2022-01-31 16:00:01
