the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,3116,14314,2021-12-29 16:00:03
NA,2,NA,19125,4303,14747,2021-12-29 16:00:03
NA,3,NA,19144,4761,20112,2021-12-29 16:00:03
NA,4,NA,19152,4520,19408,2021-12-29 16:00:03
NA,5,NA,19153,1178,5830,2021-12-29 16:00:03
NA,6,NA,19133,3051,12036,2021-12-29 16:00:03
NA,7,NA,19126,1674,7448,2021-12-29 16:00:03
NA,8,NA,19119,3940,15254,2021-12-29 16:00:03
NA,9,NA,19120,7659,32562,2021-12-29 16:00:03
NA,10,NA,19128,4598,18247,2021-12-29 16:00:03
NA,11,NA,19104,8233,27720,2021-12-29 16:00:03
NA,12,NA,19127,760,2957,2021-12-29 16:00:03
NA,13,NA,19149,8326,30889,2021-12-29 16:00:03
NA,14,NA,19143,6666,30789,2021-12-29 16:00:03
NA,15,NA,19146,6482,26296,2021-12-29 16:00:03
NA,16,NA,19135,3028,15499,2021-12-29 16:00:03
NA,17,NA,19151,2660,12496,2021-12-29 16:00:03
NA,18,NA,19154,3398,16260,2021-12-29 16:00:03
NA,19,NA,19132,3509,15496,2021-12-29 16:00:03
NA,20,NA,19111,7068,33181,2021-12-29 16:00:03
NA,21,NA,19114,3435,16192,2021-12-29 16:00:03
NA,22,NA,19147,7115,26237,2021-12-29 16:00:03
NA,23,NA,19139,4162,19293,2021-12-29 16:00:03
NA,24,NA,19124,6848,31844,2021-12-29 16:00:03
NA,25,NA,19142,2871,12454,2021-12-29 16:00:03
NA,26,NA,19118,1327,5015,2021-12-29 16:00:03
NA,27,NA,19122,2778,11554,2021-12-29 16:00:03
NA,28,NA,19123,3418,10426,2021-12-29 16:00:03
NA,29,NA,19130,5674,16978,2021-12-29 16:00:03
NA,30,NA,19116,3533,15080,2021-12-29 16:00:03
NA,31,NA,19129,1633,6008,2021-12-29 16:00:03
NA,32,NA,19140,5734,24876,2021-12-29 16:00:03
NA,33,NA,19134,6329,26934,2021-12-29 16:00:03
NA,34,NA,19145,5845,27794,2021-12-29 16:00:03
NA,35,NA,19121,3915,17667,2021-12-29 16:00:03
NA,36,NA,19107,3308,10446,2021-12-29 16:00:03
NA,37,NA,19150,2290,11651,2021-12-29 16:00:03
NA,38,NA,19131,4022,17942,2021-12-29 16:00:03
NA,39,NA,19102,1420,3725,2021-12-29 16:00:03
NA,40,NA,19148,7350,32812,2021-12-29 16:00:03
NA,41,NA,19115,3901,18216,2021-12-29 16:00:03
NA,42,NA,19136,3673,17605,2021-12-29 16:00:03
NA,43,NA,19103,5786,16258,2021-12-29 16:00:03
NA,44,NA,19106,2589,7717,2021-12-29 16:00:03
NA,45,NA,19141,2937,13336,2021-12-29 16:00:03
NA,46,NA,19137,869,3873,2021-12-29 16:00:03
