the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,boosted,etl_timestamp
NA,1,NA,19138,2915,18105,7060,2022-03-03 16:00:01
NA,2,NA,19125,3645,16682,7791,2022-03-03 16:00:01
NA,3,NA,19144,4402,24256,9944,2022-03-03 16:00:01
NA,4,NA,19152,4658,22973,9080,2022-03-03 16:00:01
NA,5,NA,19153,1106,7478,3078,2022-03-03 16:00:01
NA,6,NA,19133,3061,14072,4107,2022-03-03 16:00:01
NA,7,NA,19126,1564,9364,3915,2022-03-03 16:00:01
NA,8,NA,19119,3150,18731,10441,2022-03-03 16:00:01
NA,9,NA,19120,7855,39826,13400,2022-03-03 16:00:01
NA,10,NA,19128,4269,24550,12722,2022-03-03 16:00:01
NA,11,NA,19104,8369,31395,13048,2022-03-03 16:00:01
NA,12,NA,19127,870,3923,1853,2022-03-03 16:00:01
NA,13,NA,19149,9792,36890,11384,2022-03-03 16:00:01
NA,14,NA,19143,6402,37790,15371,2022-03-03 16:00:01
NA,15,NA,19146,6353,30446,14408,2022-03-03 16:00:01
NA,16,NA,19135,3260,18462,5833,2022-03-03 16:00:01
NA,17,NA,19109,10,19,7,2022-03-03 16:00:01
NA,18,NA,19151,2750,17576,7128,2022-03-03 16:00:01
NA,19,NA,19154,3038,20688,8918,2022-03-03 16:00:01
NA,20,NA,19132,3509,18424,6394,2022-03-03 16:00:01
NA,21,NA,19111,7064,40325,15730,2022-03-03 16:00:01
NA,22,NA,19114,3003,19343,8692,2022-03-03 16:00:01
NA,23,NA,19147,6606,29964,15640,2022-03-03 16:00:01
NA,24,NA,19139,4210,23738,8729,2022-03-03 16:00:01
NA,25,NA,19124,7282,37802,11737,2022-03-03 16:00:01
NA,26,NA,19142,3160,16139,5063,2022-03-03 16:00:01
NA,27,NA,19118,1320,6873,4182,2022-03-03 16:00:01
NA,28,NA,19122,2959,12987,4618,2022-03-03 16:00:01
NA,29,NA,19123,3266,11971,5142,2022-03-03 16:00:01
NA,30,NA,19130,5378,19905,9673,2022-03-03 16:00:01
NA,31,NA,19116,3151,19239,8387,2022-03-03 16:00:01
NA,32,NA,19112,24,336,10,2022-03-03 16:00:01
NA,33,NA,19129,1473,7298,3796,2022-03-03 16:00:01
NA,34,NA,19113,13,44,14,2022-03-03 16:00:01
NA,35,NA,19140,5835,29309,9287,2022-03-03 16:00:01
NA,36,NA,19134,6638,31399,9597,2022-03-03 16:00:01
NA,37,NA,19145,5637,31362,13374,2022-03-03 16:00:01
NA,38,NA,19121,4055,20385,6429,2022-03-03 16:00:01
NA,39,NA,19107,3240,11629,5557,2022-03-03 16:00:01
NA,40,NA,19150,2027,14733,6913,2022-03-03 16:00:01
NA,41,NA,19131,4000,23465,9336,2022-03-03 16:00:01
NA,42,NA,19102,1495,4287,2196,2022-03-03 16:00:01
NA,43,NA,19148,7328,37323,15201,2022-03-03 16:00:01
NA,44,NA,19115,3463,22297,10097,2022-03-03 16:00:01
NA,45,NA,19136,3712,20907,7767,2022-03-03 16:00:01
NA,46,NA,19103,5685,18586,10234,2022-03-03 16:00:01
NA,47,NA,19106,2437,8901,5014,2022-03-03 16:00:01
NA,48,NA,19141,2795,16247,5940,2022-03-03 16:00:01
NA,49,NA,19137,815,4471,1619,2022-03-03 16:00:01
