the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2566,12003,2021-09-17 15:00:01
NA,2,NA,19125,2390,13567,2021-09-17 15:00:01
NA,3,NA,19144,3705,16995,2021-09-17 15:00:01
NA,4,NA,19152,3655,17244,2021-09-17 15:00:01
NA,5,NA,19153,939,4975,2021-09-17 15:00:01
NA,6,NA,19133,2557,9794,2021-09-17 15:00:01
NA,7,NA,19126,1361,6513,2021-09-17 15:00:01
NA,8,NA,19119,2428,13306,2021-09-17 15:00:01
NA,9,NA,19120,6537,26945,2021-09-17 15:00:01
NA,10,NA,19128,3138,16533,2021-09-17 15:00:01
NA,11,NA,19104,5089,25374,2021-09-17 15:00:01
NA,12,NA,19127,451,2805,2021-09-17 15:00:01
NA,13,NA,19149,7418,26492,2021-09-17 15:00:01
NA,14,NA,19143,4911,26428,2021-09-17 15:00:01
NA,15,NA,19146,3563,23830,2021-09-17 15:00:01
NA,16,NA,19135,2748,13146,2021-09-17 15:00:01
NA,17,NA,19151,2087,10726,2021-09-17 15:00:01
NA,18,NA,19154,2375,14463,2021-09-17 15:00:01
NA,19,NA,19132,2932,12370,2021-09-17 15:00:01
NA,20,NA,19111,5763,28989,2021-09-17 15:00:01
NA,21,NA,19114,2403,14522,2021-09-17 15:00:01
NA,22,NA,19147,4053,23691,2021-09-17 15:00:01
NA,23,NA,19139,3376,15924,2021-09-17 15:00:01
NA,24,NA,19124,5885,26320,2021-09-17 15:00:01
NA,25,NA,19142,2420,10236,2021-09-17 15:00:01
NA,26,NA,19118,740,4629,2021-09-17 15:00:01
NA,27,NA,19122,2138,10317,2021-09-17 15:00:01
NA,28,NA,19123,2374,9620,2021-09-17 15:00:01
NA,29,NA,19130,3699,15716,2021-09-17 15:00:01
NA,30,NA,19116,2344,13377,2021-09-17 15:00:01
NA,31,NA,19129,1193,5318,2021-09-17 15:00:01
NA,32,NA,19140,4740,20374,2021-09-17 15:00:01
NA,33,NA,19134,5289,22562,2021-09-17 15:00:01
NA,34,NA,19145,4446,24407,2021-09-17 15:00:01
NA,35,NA,19121,3188,15161,2021-09-17 15:00:01
NA,36,NA,19107,2012,9865,2021-09-17 15:00:01
NA,37,NA,19150,1798,10298,2021-09-17 15:00:01
NA,38,NA,19131,3157,15527,2021-09-17 15:00:01
NA,39,NA,19102,811,3600,2021-09-17 15:00:01
NA,40,NA,19148,5745,29171,2021-09-17 15:00:01
NA,41,NA,19115,2702,16581,2021-09-17 15:00:01
NA,42,NA,19136,3006,15330,2021-09-17 15:00:01
NA,43,NA,19103,3046,15683,2021-09-17 15:00:01
NA,44,NA,19106,1713,7239,2021-09-17 15:00:01
NA,45,NA,19141,2453,10948,2021-09-17 15:00:01
NA,46,NA,19137,832,3312,2021-09-17 15:00:01
