the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,boosted,etl_timestamp
NA,1,NA,19138,2849,18305,7234,2022-03-18 15:00:01
NA,2,NA,19125,3638,16763,7885,2022-03-18 15:00:01
NA,3,NA,19144,4392,24463,10152,2022-03-18 15:00:01
NA,4,NA,19152,4632,23104,9221,2022-03-18 15:00:01
NA,5,NA,19153,1084,7537,3140,2022-03-18 15:00:01
NA,6,NA,19133,3033,14260,4226,2022-03-18 15:00:01
NA,7,NA,19126,1522,9451,4015,2022-03-18 15:00:01
NA,8,NA,19119,3166,18850,10621,2022-03-18 15:00:01
NA,9,NA,19120,7698,40116,13697,2022-03-18 15:00:01
NA,10,NA,19128,4252,24663,12877,2022-03-18 15:00:01
NA,11,NA,19104,8403,31650,13437,2022-03-18 15:00:01
NA,12,NA,19127,877,3947,1881,2022-03-18 15:00:01
NA,13,NA,19149,9731,37253,11684,2022-03-18 15:00:01
NA,14,NA,19143,6270,38252,15713,2022-03-18 15:00:01
NA,15,NA,19146,6386,30588,14595,2022-03-18 15:00:01
NA,16,NA,19135,3224,18651,5963,2022-03-18 15:00:01
NA,17,NA,19109,10,19,7,2022-03-18 15:00:01
NA,18,NA,19151,2684,17807,7315,2022-03-18 15:00:01
NA,19,NA,19154,3004,20816,9061,2022-03-18 15:00:01
NA,20,NA,19132,3471,18642,6555,2022-03-18 15:00:01
NA,21,NA,19111,7035,40597,16080,2022-03-18 15:00:01
NA,22,NA,19114,2974,19448,8800,2022-03-18 15:00:01
NA,23,NA,19147,6594,30075,15802,2022-03-18 15:00:01
NA,24,NA,19139,4161,24006,9005,2022-03-18 15:00:01
NA,25,NA,19124,7141,38293,12129,2022-03-18 15:00:01
NA,26,NA,19142,3119,16367,5208,2022-03-18 15:00:01
NA,27,NA,19118,1313,6900,4236,2022-03-18 15:00:01
NA,28,NA,19122,2926,13072,4696,2022-03-18 15:00:01
NA,29,NA,19123,3232,12050,5204,2022-03-18 15:00:01
NA,30,NA,19130,5411,19954,9777,2022-03-18 15:00:01
NA,31,NA,19116,3146,19356,8545,2022-03-18 15:00:01
NA,32,NA,19112,24,335,10,2022-03-18 15:00:01
NA,33,NA,19129,1461,7339,3838,2022-03-18 15:00:01
NA,34,NA,19113,13,46,15,2022-03-18 15:00:01
NA,35,NA,19140,5722,29648,9545,2022-03-18 15:00:01
NA,36,NA,19134,6514,31774,9907,2022-03-18 15:00:01
NA,37,NA,19145,5609,31541,13603,2022-03-18 15:00:01
NA,38,NA,19121,4011,20581,6581,2022-03-18 15:00:01
NA,39,NA,19107,3237,11668,5627,2022-03-18 15:00:01
NA,40,NA,19150,2010,14839,7057,2022-03-18 15:00:01
NA,41,NA,19131,3935,23729,9564,2022-03-18 15:00:01
NA,42,NA,19102,1494,4304,2220,2022-03-18 15:00:01
NA,43,NA,19148,7267,37605,15501,2022-03-18 15:00:01
NA,44,NA,19115,3431,22417,10276,2022-03-18 15:00:01
NA,45,NA,19136,3620,21141,7922,2022-03-18 15:00:01
NA,46,NA,19103,5690,18627,10341,2022-03-18 15:00:01
NA,47,NA,19106,2439,8928,5059,2022-03-18 15:00:01
NA,48,NA,19141,2767,16421,6109,2022-03-18 15:00:01
NA,49,NA,19137,815,4511,1662,2022-03-18 15:00:01
