the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2529,11734,2021-09-07 15:00:00
NA,2,NA,19125,2428,13364,2021-09-07 15:00:00
NA,3,NA,19144,3661,16673,2021-09-07 15:00:00
NA,4,NA,19152,3731,16912,2021-09-07 15:00:00
NA,5,NA,19153,942,4876,2021-09-07 15:00:00
NA,6,NA,19133,2539,9466,2021-09-07 15:00:00
NA,7,NA,19126,1322,6401,2021-09-07 15:00:00
NA,8,NA,19119,2427,13150,2021-09-07 15:00:00
NA,9,NA,19120,6595,26180,2021-09-07 15:00:00
NA,10,NA,19128,3195,16289,2021-09-07 15:00:00
NA,11,NA,19104,4983,25050,2021-09-07 15:00:00
NA,12,NA,19127,473,2761,2021-09-07 15:00:00
NA,13,NA,19149,7529,25868,2021-09-07 15:00:00
NA,14,NA,19143,4831,25965,2021-09-07 15:00:00
NA,15,NA,19146,3564,23477,2021-09-07 15:00:00
NA,16,NA,19135,2772,12792,2021-09-07 15:00:00
NA,17,NA,19151,2107,10485,2021-09-07 15:00:00
NA,18,NA,19154,2440,14155,2021-09-07 15:00:00
NA,19,NA,19132,2929,11987,2021-09-07 15:00:00
NA,20,NA,19111,5884,28360,2021-09-07 15:00:00
NA,21,NA,19114,2437,14271,2021-09-07 15:00:00
NA,22,NA,19147,4089,23352,2021-09-07 15:00:00
NA,23,NA,19139,3279,15566,2021-09-07 15:00:00
NA,24,NA,19124,5962,25558,2021-09-07 15:00:00
NA,25,NA,19142,2414,9958,2021-09-07 15:00:00
NA,26,NA,19118,740,4583,2021-09-07 15:00:00
NA,27,NA,19122,2103,10057,2021-09-07 15:00:00
NA,28,NA,19123,2394,9474,2021-09-07 15:00:00
NA,29,NA,19130,3711,15536,2021-09-07 15:00:00
NA,30,NA,19116,2378,13135,2021-09-07 15:00:00
NA,31,NA,19129,1211,5247,2021-09-07 15:00:00
NA,32,NA,19140,4799,19786,2021-09-07 15:00:00
NA,33,NA,19134,5291,21906,2021-09-07 15:00:00
NA,34,NA,19145,4520,23966,2021-09-07 15:00:00
NA,35,NA,19121,3188,14723,2021-09-07 15:00:00
NA,36,NA,19107,2030,9758,2021-09-07 15:00:00
NA,37,NA,19150,1822,10114,2021-09-07 15:00:00
NA,38,NA,19131,3174,15195,2021-09-07 15:00:00
NA,39,NA,19102,805,3579,2021-09-07 15:00:00
NA,40,NA,19148,5931,28584,2021-09-07 15:00:00
NA,41,NA,19115,2785,16293,2021-09-07 15:00:00
NA,42,NA,19136,3140,14939,2021-09-07 15:00:00
NA,43,NA,19103,3028,15563,2021-09-07 15:00:00
NA,44,NA,19106,1705,7139,2021-09-07 15:00:00
NA,45,NA,19141,2440,10661,2021-09-07 15:00:00
NA,46,NA,19137,832,3228,2021-09-07 15:00:00
