the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,boosted,etl_timestamp
NA,1,NA,19138,2849,19011,8013,2022-07-05 11:03:26
NA,2,NA,19125,3646,16958,8481,2022-07-05 11:03:26
NA,3,NA,19144,4336,25308,11305,2022-07-05 11:03:26
NA,4,NA,19152,4631,23736,10154,2022-07-05 11:03:26
NA,5,NA,19153,1082,7835,3462,2022-07-05 11:03:26
NA,6,NA,19133,3116,14707,4892,2022-07-05 11:03:26
NA,7,NA,19126,1492,9803,4442,2022-07-05 11:03:26
NA,8,NA,19119,3074,19436,11646,2022-07-05 11:03:26
NA,9,NA,19120,7661,41567,15240,2022-07-05 11:03:26
NA,10,NA,19128,4233,25656,14207,2022-07-05 11:03:26
NA,11,NA,19104,8655,32429,14879,2022-07-05 11:03:26
NA,12,NA,19127,897,4095,2083,2022-07-05 11:03:26
NA,13,NA,19149,9677,38548,12977,2022-07-05 11:03:26
NA,14,NA,19143,6261,39564,17469,2022-07-05 11:03:26
NA,15,NA,19146,6514,31155,15763,2022-07-05 11:03:26
NA,16,NA,19135,3171,19203,6643,2022-07-05 11:03:26
NA,17,NA,19109,11,24,10,2022-07-05 11:03:26
NA,18,NA,19151,2655,18620,8207,2022-07-05 11:03:26
NA,19,NA,19154,2920,21313,9759,2022-07-05 11:03:26
NA,20,NA,19132,3485,19329,7371,2022-07-05 11:03:26
NA,21,NA,19111,6969,42009,17692,2022-07-05 11:03:26
NA,22,NA,19114,2886,20001,9555,2022-07-05 11:03:26
NA,23,NA,19147,6548,30731,17151,2022-07-05 11:03:26
NA,24,NA,19139,4154,24912,10240,2022-07-05 11:03:26
NA,25,NA,19124,7141,39614,13586,2022-07-05 11:03:26
NA,26,NA,19142,3154,17169,5938,2022-07-05 11:03:26
NA,27,NA,19118,1242,7293,4749,2022-07-05 11:03:26
NA,28,NA,19122,2950,13319,5162,2022-07-05 11:03:26
NA,29,NA,19123,3302,12249,5696,2022-07-05 11:03:26
NA,30,NA,19130,5453,20304,10578,2022-07-05 11:03:26
NA,31,NA,19116,3128,20103,9445,2022-07-05 11:03:26
NA,32,NA,19112,35,336,10,2022-07-05 11:03:26
NA,33,NA,19129,1433,7587,4145,2022-07-05 11:03:26
NA,34,NA,19113,15,43,14,2022-07-05 11:03:26
NA,35,NA,19140,5679,30582,10712,2022-07-05 11:03:26
NA,36,NA,19134,6477,32806,11184,2022-07-05 11:03:26
NA,37,NA,19145,5552,32304,14964,2022-07-05 11:03:26
NA,38,NA,19121,4050,21004,7352,2022-07-05 11:03:26
NA,39,NA,19107,3275,11923,6111,2022-07-05 11:03:26
NA,40,NA,19150,1978,15401,7839,2022-07-05 11:03:26
NA,41,NA,19131,4047,24786,10945,2022-07-05 11:03:26
NA,42,NA,19102,1522,4459,2410,2022-07-05 11:03:26
NA,43,NA,19148,7250,38456,16994,2022-07-05 11:03:26
NA,44,NA,19115,3470,23182,11269,2022-07-05 11:03:26
NA,45,NA,19136,3658,21815,8720,2022-07-05 11:03:26
NA,46,NA,19103,5695,19180,11324,2022-07-05 11:03:26
NA,47,NA,19106,2402,9110,5453,2022-07-05 11:03:26
NA,48,NA,19141,2804,17140,6907,2022-07-05 11:03:26
NA,49,NA,19137,823,4604,1821,2022-07-05 11:03:26
