the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,boosted,etl_timestamp
NA,1,NA,19138,2874,18356,7286,2022-03-22 15:00:01
NA,2,NA,19125,3634,16783,7905,2022-03-22 15:00:01
NA,3,NA,19144,4382,24528,10204,2022-03-22 15:00:01
NA,4,NA,19152,4628,23136,9257,2022-03-22 15:00:01
NA,5,NA,19153,1077,7560,3166,2022-03-22 15:00:01
NA,6,NA,19133,3061,14278,4261,2022-03-22 15:00:01
NA,7,NA,19126,1529,9480,4051,2022-03-22 15:00:01
NA,8,NA,19119,3164,18875,10662,2022-03-22 15:00:01
NA,9,NA,19120,7714,40216,13809,2022-03-22 15:00:01
NA,10,NA,19128,4248,24708,12932,2022-03-22 15:00:01
NA,11,NA,19104,8390,31715,13505,2022-03-22 15:00:01
NA,12,NA,19127,876,3959,1895,2022-03-22 15:00:01
NA,13,NA,19149,9736,37304,11751,2022-03-22 15:00:01
NA,14,NA,19143,6218,38362,15798,2022-03-22 15:00:01
NA,15,NA,19146,6390,30622,14653,2022-03-22 15:00:01
NA,16,NA,19135,3195,18714,6000,2022-03-22 15:00:01
NA,17,NA,19109,10,20,7,2022-03-22 15:00:01
NA,18,NA,19151,2664,17872,7382,2022-03-22 15:00:01
NA,19,NA,19154,2996,20850,9088,2022-03-22 15:00:01
NA,20,NA,19132,3464,18681,6596,2022-03-22 15:00:01
NA,21,NA,19111,7017,40678,16167,2022-03-22 15:00:01
NA,22,NA,19114,2973,19498,8839,2022-03-22 15:00:01
NA,23,NA,19147,6596,30100,15846,2022-03-22 15:00:01
NA,24,NA,19139,4125,24084,9072,2022-03-22 15:00:01
NA,25,NA,19124,7130,38391,12220,2022-03-22 15:00:01
NA,26,NA,19142,3102,16435,5259,2022-03-22 15:00:01
NA,27,NA,19118,1317,6911,4255,2022-03-22 15:00:01
NA,28,NA,19122,2931,13090,4716,2022-03-22 15:00:01
NA,29,NA,19123,3238,12060,5225,2022-03-22 15:00:01
NA,30,NA,19130,5415,19962,9802,2022-03-22 15:00:01
NA,31,NA,19116,3132,19415,8602,2022-03-22 15:00:01
NA,32,NA,19112,23,336,10,2022-03-22 15:00:01
NA,33,NA,19129,1460,7354,3852,2022-03-22 15:00:01
NA,34,NA,19113,13,46,15,2022-03-22 15:00:01
NA,35,NA,19140,5729,29694,9592,2022-03-22 15:00:01
NA,36,NA,19134,6491,31858,9977,2022-03-22 15:00:01
NA,37,NA,19145,5610,31581,13670,2022-03-22 15:00:01
NA,38,NA,19121,4017,20616,6619,2022-03-22 15:00:01
NA,39,NA,19107,3250,11684,5646,2022-03-22 15:00:01
NA,40,NA,19150,2008,14880,7119,2022-03-22 15:00:01
NA,41,NA,19131,3947,23786,9639,2022-03-22 15:00:01
NA,42,NA,19102,1496,4317,2228,2022-03-22 15:00:01
NA,43,NA,19148,7266,37664,15592,2022-03-22 15:00:01
NA,44,NA,19115,3411,22461,10314,2022-03-22 15:00:01
NA,45,NA,19136,3622,21183,7969,2022-03-22 15:00:01
NA,46,NA,19103,5686,18643,10356,2022-03-22 15:00:01
NA,47,NA,19106,2443,8933,5068,2022-03-22 15:00:01
NA,48,NA,19141,2755,16471,6149,2022-03-22 15:00:01
NA,49,NA,19137,820,4513,1661,2022-03-22 15:00:01
