the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2761,13895,2021-12-07 16:00:01
NA,2,NA,19125,3510,14280,2021-12-07 16:00:01
NA,3,NA,19144,4243,19459,2021-12-07 16:00:01
NA,4,NA,19152,4120,19063,2021-12-07 16:00:01
NA,5,NA,19153,1053,5678,2021-12-07 16:00:01
NA,6,NA,19133,2767,11656,2021-12-07 16:00:01
NA,7,NA,19126,1521,7298,2021-12-07 16:00:01
NA,8,NA,19119,3478,14674,2021-12-07 16:00:01
NA,9,NA,19120,6908,31660,2021-12-07 16:00:01
NA,10,NA,19128,4151,17671,2021-12-07 16:00:01
NA,11,NA,19104,5925,27064,2021-12-07 16:00:01
NA,12,NA,19127,649,2912,2021-12-07 16:00:01
NA,13,NA,19149,7804,30024,2021-12-07 16:00:01
NA,14,NA,19143,5887,29912,2021-12-07 16:00:01
NA,15,NA,19146,5561,25620,2021-12-07 16:00:01
NA,16,NA,19135,2799,15063,2021-12-07 16:00:01
NA,17,NA,19151,2391,12174,2021-12-07 16:00:01
NA,18,NA,19154,2998,15916,2021-12-07 16:00:01
NA,19,NA,19132,3125,14963,2021-12-07 16:00:01
NA,20,NA,19111,6480,32391,2021-12-07 16:00:01
NA,21,NA,19114,3043,15936,2021-12-07 16:00:01
NA,22,NA,19147,6225,25493,2021-12-07 16:00:01
NA,23,NA,19139,3841,18732,2021-12-07 16:00:01
NA,24,NA,19124,6254,30972,2021-12-07 16:00:01
NA,25,NA,19142,2665,12038,2021-12-07 16:00:01
NA,26,NA,19118,1187,4886,2021-12-07 16:00:01
NA,27,NA,19122,2429,11328,2021-12-07 16:00:01
NA,28,NA,19123,3023,10194,2021-12-07 16:00:01
NA,29,NA,19130,4986,16557,2021-12-07 16:00:01
NA,30,NA,19116,3127,14797,2021-12-07 16:00:01
NA,31,NA,19129,1454,5802,2021-12-07 16:00:01
NA,32,NA,19140,5215,24130,2021-12-07 16:00:01
NA,33,NA,19134,5784,26138,2021-12-07 16:00:01
NA,34,NA,19145,5302,27126,2021-12-07 16:00:01
NA,35,NA,19121,3519,17270,2021-12-07 16:00:01
NA,36,NA,19107,2877,10245,2021-12-07 16:00:01
NA,37,NA,19150,2122,11408,2021-12-07 16:00:01
NA,38,NA,19131,3635,17518,2021-12-07 16:00:01
NA,39,NA,19102,1184,3681,2021-12-07 16:00:01
NA,40,NA,19148,6640,31817,2021-12-07 16:00:01
NA,41,NA,19115,3440,17884,2021-12-07 16:00:01
NA,42,NA,19136,3363,17184,2021-12-07 16:00:01
NA,43,NA,19103,4863,16092,2021-12-07 16:00:01
NA,44,NA,19106,2420,7547,2021-12-07 16:00:01
NA,45,NA,19141,2660,12910,2021-12-07 16:00:01
NA,46,NA,19137,844,3765,2021-12-07 16:00:01
