the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2541,11831,2021-09-10 19:01:59
NA,2,NA,19125,2425,13423,2021-09-10 19:01:59
NA,3,NA,19144,3691,16779,2021-09-10 19:01:59
NA,4,NA,19152,3724,17016,2021-09-10 19:01:59
NA,5,NA,19153,935,4908,2021-09-10 19:01:59
NA,6,NA,19133,2587,9639,2021-09-10 19:01:59
NA,7,NA,19126,1338,6432,2021-09-10 19:01:59
NA,8,NA,19119,2433,13197,2021-09-10 19:01:59
NA,9,NA,19120,6547,26471,2021-09-10 19:01:59
NA,10,NA,19128,3184,16361,2021-09-10 19:01:59
NA,11,NA,19104,5007,25143,2021-09-10 19:01:59
NA,12,NA,19127,469,2768,2021-09-10 19:01:59
NA,13,NA,19149,7524,26075,2021-09-10 19:01:59
NA,14,NA,19143,4884,26115,2021-09-10 19:01:59
NA,15,NA,19146,3549,23549,2021-09-10 19:01:59
NA,16,NA,19135,2757,12921,2021-09-10 19:01:59
NA,17,NA,19151,2098,10566,2021-09-10 19:01:59
NA,18,NA,19154,2435,14222,2021-09-10 19:01:59
NA,19,NA,19132,2910,12144,2021-09-10 19:01:59
NA,20,NA,19111,5817,28612,2021-09-10 19:01:59
NA,21,NA,19114,2429,14343,2021-09-10 19:01:59
NA,22,NA,19147,4098,23430,2021-09-10 19:01:59
NA,23,NA,19139,3312,15691,2021-09-10 19:01:59
NA,24,NA,19124,5947,25825,2021-09-10 19:01:59
NA,25,NA,19142,2426,10045,2021-09-10 19:01:59
NA,26,NA,19118,740,4589,2021-09-10 19:01:59
NA,27,NA,19122,2082,10147,2021-09-10 19:01:59
NA,28,NA,19123,2410,9509,2021-09-10 19:01:59
NA,29,NA,19130,3710,15589,2021-09-10 19:01:59
NA,30,NA,19116,2366,13202,2021-09-10 19:01:59
NA,31,NA,19129,1212,5265,2021-09-10 19:01:59
NA,32,NA,19140,4801,20020,2021-09-10 19:01:59
NA,33,NA,19134,5320,22211,2021-09-10 19:01:59
NA,34,NA,19145,4532,24071,2021-09-10 19:01:59
NA,35,NA,19121,3133,14894,2021-09-10 19:01:59
NA,36,NA,19107,2043,9782,2021-09-10 19:01:59
NA,37,NA,19150,1803,10189,2021-09-10 19:01:59
NA,38,NA,19131,3184,15304,2021-09-10 19:01:59
NA,39,NA,19102,813,3582,2021-09-10 19:01:59
NA,40,NA,19148,5867,28809,2021-09-10 19:01:59
NA,41,NA,19115,2761,16380,2021-09-10 19:01:59
NA,42,NA,19136,3097,15051,2021-09-10 19:01:59
NA,43,NA,19103,3042,15580,2021-09-10 19:01:59
NA,44,NA,19106,1710,7151,2021-09-10 19:01:59
NA,45,NA,19141,2452,10762,2021-09-10 19:01:59
NA,46,NA,19137,844,3242,2021-09-10 19:01:59
