the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2330,10919,2021-08-05 15:00:02
NA,2,NA,19125,2251,12854,2021-08-05 15:00:02
NA,3,NA,19144,3439,15624,2021-08-05 15:00:02
NA,4,NA,19152,3522,15874,2021-08-05 15:00:02
NA,5,NA,19153,916,4566,2021-08-05 15:00:02
NA,6,NA,19133,2292,8672,2021-08-05 15:00:02
NA,7,NA,19126,1273,6030,2021-08-05 15:00:02
NA,8,NA,19119,2357,12659,2021-08-05 15:00:02
NA,9,NA,19120,5970,24067,2021-08-05 15:00:02
NA,10,NA,19128,2925,15642,2021-08-05 15:00:02
NA,11,NA,19104,4404,24234,2021-08-05 15:00:02
NA,12,NA,19127,438,2683,2021-08-05 15:00:02
NA,13,NA,19149,7058,23557,2021-08-05 15:00:02
NA,14,NA,19143,4480,24448,2021-08-05 15:00:02
NA,15,NA,19146,3235,22088,2021-08-05 15:00:02
NA,16,NA,19135,2592,11669,2021-08-05 15:00:02
NA,17,NA,19151,2023,9765,2021-08-05 15:00:02
NA,18,NA,19154,2278,13441,2021-08-05 15:00:02
NA,19,NA,19132,2571,11043,2021-08-05 15:00:02
NA,20,NA,19111,5618,26272,2021-08-05 15:00:02
NA,21,NA,19114,2248,13462,2021-08-05 15:00:02
NA,22,NA,19147,3761,22564,2021-08-05 15:00:02
NA,23,NA,19139,2954,14510,2021-08-05 15:00:02
NA,24,NA,19124,5441,23350,2021-08-05 15:00:02
NA,25,NA,19142,2264,9062,2021-08-05 15:00:02
NA,26,NA,19118,721,4484,2021-08-05 15:00:02
NA,27,NA,19122,1854,9121,2021-08-05 15:00:02
NA,28,NA,19123,2216,8989,2021-08-05 15:00:02
NA,29,NA,19130,2879,14948,2021-08-05 15:00:02
NA,30,NA,19116,2196,12356,2021-08-05 15:00:02
NA,31,NA,19129,1167,5049,2021-08-05 15:00:02
NA,32,NA,19140,4419,18183,2021-08-05 15:00:02
NA,33,NA,19134,4561,20310,2021-08-05 15:00:02
NA,34,NA,19145,4429,22485,2021-08-05 15:00:02
NA,35,NA,19121,2742,13086,2021-08-05 15:00:02
NA,36,NA,19107,1902,9483,2021-08-05 15:00:02
NA,37,NA,19150,1764,9535,2021-08-05 15:00:02
NA,38,NA,19131,2820,14437,2021-08-05 15:00:02
NA,39,NA,19102,733,3485,2021-08-05 15:00:02
NA,40,NA,19148,5682,26833,2021-08-05 15:00:02
NA,41,NA,19115,2639,15404,2021-08-05 15:00:02
NA,42,NA,19136,2938,13888,2021-08-05 15:00:02
NA,43,NA,19103,2536,15229,2021-08-05 15:00:02
NA,44,NA,19106,1581,6993,2021-08-05 15:00:02
NA,45,NA,19141,2215,9887,2021-08-05 15:00:02
NA,46,NA,19137,749,3009,2021-08-05 15:00:02
