the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2527,11794,2021-09-09 15:00:00
NA,2,NA,19125,2418,13403,2021-09-09 15:00:00
NA,3,NA,19144,3669,16734,2021-09-09 15:00:00
NA,4,NA,19152,3735,16970,2021-09-09 15:00:00
NA,5,NA,19153,936,4894,2021-09-09 15:00:00
NA,6,NA,19133,2546,9557,2021-09-09 15:00:00
NA,7,NA,19126,1338,6423,2021-09-09 15:00:00
NA,8,NA,19119,2435,13176,2021-09-09 15:00:00
NA,9,NA,19120,6559,26369,2021-09-09 15:00:00
NA,10,NA,19128,3184,16336,2021-09-09 15:00:00
NA,11,NA,19104,4987,25101,2021-09-09 15:00:00
NA,12,NA,19127,468,2766,2021-09-09 15:00:00
NA,13,NA,19149,7485,26000,2021-09-09 15:00:00
NA,14,NA,19143,4828,26066,2021-09-09 15:00:00
NA,15,NA,19146,3558,23513,2021-09-09 15:00:00
NA,16,NA,19135,2751,12876,2021-09-09 15:00:00
NA,17,NA,19151,2101,10525,2021-09-09 15:00:00
NA,18,NA,19154,2426,14200,2021-09-09 15:00:00
NA,19,NA,19132,2917,12072,2021-09-09 15:00:00
NA,20,NA,19111,5834,28529,2021-09-09 15:00:00
NA,21,NA,19114,2429,14309,2021-09-09 15:00:00
NA,22,NA,19147,4096,23394,2021-09-09 15:00:00
NA,23,NA,19139,3294,15640,2021-09-09 15:00:00
NA,24,NA,19124,5924,25720,2021-09-09 15:00:00
NA,25,NA,19142,2411,10013,2021-09-09 15:00:00
NA,26,NA,19118,739,4588,2021-09-09 15:00:00
NA,27,NA,19122,2102,10102,2021-09-09 15:00:00
NA,28,NA,19123,2402,9488,2021-09-09 15:00:00
NA,29,NA,19130,3706,15569,2021-09-09 15:00:00
NA,30,NA,19116,2378,13173,2021-09-09 15:00:00
NA,31,NA,19129,1215,5252,2021-09-09 15:00:00
NA,32,NA,19140,4772,19949,2021-09-09 15:00:00
NA,33,NA,19134,5281,22099,2021-09-09 15:00:00
NA,34,NA,19145,4521,24031,2021-09-09 15:00:00
NA,35,NA,19121,3170,14800,2021-09-09 15:00:00
NA,36,NA,19107,2041,9771,2021-09-09 15:00:00
NA,37,NA,19150,1814,10153,2021-09-09 15:00:00
NA,38,NA,19131,3171,15248,2021-09-09 15:00:00
NA,39,NA,19102,808,3583,2021-09-09 15:00:00
NA,40,NA,19148,5894,28726,2021-09-09 15:00:00
NA,41,NA,19115,2764,16353,2021-09-09 15:00:00
NA,42,NA,19136,3122,14999,2021-09-09 15:00:00
NA,43,NA,19103,3034,15574,2021-09-09 15:00:00
NA,44,NA,19106,1709,7148,2021-09-09 15:00:00
NA,45,NA,19141,2440,10726,2021-09-09 15:00:00
NA,46,NA,19137,837,3236,2021-09-09 15:00:00
