the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2612,12287,2021-10-05 15:00:03
NA,2,NA,19125,2349,13733,2021-10-05 15:00:03
NA,3,NA,19144,3708,17363,2021-10-05 15:00:03
NA,4,NA,19152,3592,17584,2021-10-05 15:00:03
NA,5,NA,19153,946,5100,2021-10-05 15:00:03
NA,6,NA,19133,2568,10112,2021-10-05 15:00:03
NA,7,NA,19126,1354,6625,2021-10-05 15:00:03
NA,8,NA,19119,2430,13444,2021-10-05 15:00:03
NA,9,NA,19120,6443,27912,2021-10-05 15:00:03
NA,10,NA,19128,3161,16757,2021-10-05 15:00:03
NA,11,NA,19104,5015,25801,2021-10-05 15:00:03
NA,12,NA,19127,452,2802,2021-10-05 15:00:03
NA,13,NA,19149,7179,27402,2021-10-05 15:00:03
NA,14,NA,19143,4987,26989,2021-10-05 15:00:03
NA,15,NA,19146,3600,24108,2021-10-05 15:00:03
NA,16,NA,19135,2667,13545,2021-10-05 15:00:03
NA,17,NA,19151,2138,10983,2021-10-05 15:00:03
NA,18,NA,19154,2340,14711,2021-10-05 15:00:03
NA,19,NA,19132,3032,12829,2021-10-05 15:00:03
NA,20,NA,19111,5659,29698,2021-10-05 15:00:03
NA,21,NA,19114,2347,14802,2021-10-05 15:00:03
NA,22,NA,19147,4054,23924,2021-10-05 15:00:03
NA,23,NA,19139,3476,16382,2021-10-05 15:00:03
NA,24,NA,19124,5864,27328,2021-10-05 15:00:03
NA,25,NA,19142,2464,10555,2021-10-05 15:00:03
NA,26,NA,19118,752,4635,2021-10-05 15:00:03
NA,27,NA,19122,2078,10514,2021-10-05 15:00:03
NA,28,NA,19123,2333,9748,2021-10-05 15:00:03
NA,29,NA,19130,3682,15828,2021-10-05 15:00:03
NA,30,NA,19116,2301,13702,2021-10-05 15:00:03
NA,31,NA,19129,1184,5340,2021-10-05 15:00:03
NA,32,NA,19140,4748,21006,2021-10-05 15:00:03
NA,33,NA,19134,5206,23280,2021-10-05 15:00:03
NA,34,NA,19145,4408,25063,2021-10-05 15:00:03
NA,35,NA,19121,3231,15516,2021-10-05 15:00:03
NA,36,NA,19107,2014,9905,2021-10-05 15:00:03
NA,37,NA,19150,1771,10500,2021-10-05 15:00:03
NA,38,NA,19131,3130,15903,2021-10-05 15:00:03
NA,39,NA,19102,830,3624,2021-10-05 15:00:03
NA,40,NA,19148,5608,29804,2021-10-05 15:00:03
NA,41,NA,19115,2637,16824,2021-10-05 15:00:03
NA,42,NA,19136,2958,15745,2021-10-05 15:00:03
NA,43,NA,19103,3082,15750,2021-10-05 15:00:03
NA,44,NA,19106,1785,7277,2021-10-05 15:00:03
NA,45,NA,19141,2487,11300,2021-10-05 15:00:03
NA,46,NA,19137,814,3414,2021-10-05 15:00:03
