the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2618,12585,2021-10-25 15:00:01
NA,2,NA,19125,2421,13794,2021-10-25 15:00:01
NA,3,NA,19144,3721,17711,2021-10-25 15:00:01
NA,4,NA,19152,3672,17885,2021-10-25 15:00:01
NA,5,NA,19153,927,5189,2021-10-25 15:00:01
NA,6,NA,19133,2609,10448,2021-10-25 15:00:01
NA,7,NA,19126,1330,6775,2021-10-25 15:00:01
NA,8,NA,19119,2535,13610,2021-10-25 15:00:01
NA,9,NA,19120,6457,28637,2021-10-25 15:00:01
NA,10,NA,19128,3285,16952,2021-10-25 15:00:01
NA,11,NA,19104,4971,26085,2021-10-25 15:00:01
NA,12,NA,19127,468,2835,2021-10-25 15:00:01
NA,13,NA,19149,7209,28044,2021-10-25 15:00:01
NA,14,NA,19143,4984,27479,2021-10-25 15:00:01
NA,15,NA,19146,3735,24406,2021-10-25 15:00:01
NA,16,NA,19135,2661,13840,2021-10-25 15:00:01
NA,17,NA,19151,2135,11267,2021-10-25 15:00:01
NA,18,NA,19154,2374,14915,2021-10-25 15:00:01
NA,19,NA,19132,3023,13242,2021-10-25 15:00:01
NA,20,NA,19111,5760,30251,2021-10-25 15:00:01
NA,21,NA,19114,2408,15022,2021-10-25 15:00:01
NA,22,NA,19147,4160,24124,2021-10-25 15:00:01
NA,23,NA,19139,3475,16852,2021-10-25 15:00:01
NA,24,NA,19124,5833,28218,2021-10-25 15:00:01
NA,25,NA,19142,2512,10844,2021-10-25 15:00:01
NA,26,NA,19118,775,4651,2021-10-25 15:00:01
NA,27,NA,19122,2088,10744,2021-10-25 15:00:01
NA,28,NA,19123,2403,9777,2021-10-25 15:00:01
NA,29,NA,19130,3697,15858,2021-10-25 15:00:01
NA,30,NA,19116,2389,13949,2021-10-25 15:00:01
NA,31,NA,19129,1183,5368,2021-10-25 15:00:01
NA,32,NA,19140,4835,21642,2021-10-25 15:00:01
NA,33,NA,19134,5297,23845,2021-10-25 15:00:01
NA,34,NA,19145,4386,25552,2021-10-25 15:00:01
NA,35,NA,19121,3262,15835,2021-10-25 15:00:01
NA,36,NA,19107,2163,9984,2021-10-25 15:00:01
NA,37,NA,19150,1792,10712,2021-10-25 15:00:01
NA,38,NA,19131,3152,16228,2021-10-25 15:00:01
NA,39,NA,19102,887,3670,2021-10-25 15:00:01
NA,40,NA,19148,5618,30247,2021-10-25 15:00:01
NA,41,NA,19115,2701,17023,2021-10-25 15:00:01
NA,42,NA,19136,3042,16063,2021-10-25 15:00:01
NA,43,NA,19103,3221,15751,2021-10-25 15:00:01
NA,44,NA,19106,1849,7308,2021-10-25 15:00:01
NA,45,NA,19141,2534,11592,2021-10-25 15:00:01
NA,46,NA,19137,813,3456,2021-10-25 15:00:01
