the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2632,12421,2021-10-14 15:00:02
NA,2,NA,19125,2384,13752,2021-10-14 15:00:02
NA,3,NA,19144,3724,17515,2021-10-14 15:00:02
NA,4,NA,19152,3605,17701,2021-10-14 15:00:02
NA,5,NA,19153,945,5140,2021-10-14 15:00:02
NA,6,NA,19133,2605,10283,2021-10-14 15:00:02
NA,7,NA,19126,1350,6683,2021-10-14 15:00:02
NA,8,NA,19119,2497,13532,2021-10-14 15:00:02
NA,9,NA,19120,6431,28250,2021-10-14 15:00:02
NA,10,NA,19128,3219,16827,2021-10-14 15:00:02
NA,11,NA,19104,4973,25933,2021-10-14 15:00:02
NA,12,NA,19127,453,2826,2021-10-14 15:00:02
NA,13,NA,19149,7169,27697,2021-10-14 15:00:02
NA,14,NA,19143,4971,27240,2021-10-14 15:00:02
NA,15,NA,19146,3652,24315,2021-10-14 15:00:02
NA,16,NA,19135,2646,13685,2021-10-14 15:00:02
NA,17,NA,19151,2143,11113,2021-10-14 15:00:02
NA,18,NA,19154,2329,14813,2021-10-14 15:00:02
NA,19,NA,19132,3025,13016,2021-10-14 15:00:02
NA,20,NA,19111,5685,29969,2021-10-14 15:00:02
NA,21,NA,19114,2375,14902,2021-10-14 15:00:02
NA,22,NA,19147,4071,24042,2021-10-14 15:00:02
NA,23,NA,19139,3475,16611,2021-10-14 15:00:02
NA,24,NA,19124,5833,27734,2021-10-14 15:00:02
NA,25,NA,19142,2492,10687,2021-10-14 15:00:02
NA,26,NA,19118,759,4641,2021-10-14 15:00:02
NA,27,NA,19122,2057,10643,2021-10-14 15:00:02
NA,28,NA,19123,2352,9753,2021-10-14 15:00:02
NA,29,NA,19130,3667,15825,2021-10-14 15:00:02
NA,30,NA,19116,2343,13816,2021-10-14 15:00:02
NA,31,NA,19129,1180,5361,2021-10-14 15:00:02
NA,32,NA,19140,4798,21299,2021-10-14 15:00:02
NA,33,NA,19134,5209,23541,2021-10-14 15:00:02
NA,34,NA,19145,4405,25262,2021-10-14 15:00:02
NA,35,NA,19121,3215,15711,2021-10-14 15:00:02
NA,36,NA,19107,2075,9914,2021-10-14 15:00:02
NA,37,NA,19150,1786,10598,2021-10-14 15:00:02
NA,38,NA,19131,3143,16053,2021-10-14 15:00:02
NA,39,NA,19102,862,3631,2021-10-14 15:00:02
NA,40,NA,19148,5571,30018,2021-10-14 15:00:02
NA,41,NA,19115,2668,16900,2021-10-14 15:00:02
NA,42,NA,19136,2984,15876,2021-10-14 15:00:02
NA,43,NA,19103,3137,15754,2021-10-14 15:00:02
NA,44,NA,19106,1813,7288,2021-10-14 15:00:02
NA,45,NA,19141,2508,11433,2021-10-14 15:00:02
NA,46,NA,19137,808,3434,2021-10-14 15:00:02
