the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2593,13399,2021-11-08 16:00:02
NA,2,NA,19125,2731,14002,2021-11-08 16:00:02
NA,3,NA,19144,3815,18715,2021-11-08 16:00:02
NA,4,NA,19152,3786,18538,2021-11-08 16:00:02
NA,5,NA,19153,967,5446,2021-11-08 16:00:02
NA,6,NA,19133,2691,11134,2021-11-08 16:00:02
NA,7,NA,19126,1402,7007,2021-11-08 16:00:02
NA,8,NA,19119,2875,13973,2021-11-08 16:00:02
NA,9,NA,19120,6592,30291,2021-11-08 16:00:02
NA,10,NA,19128,3569,17218,2021-11-08 16:00:02
NA,11,NA,19104,5133,26576,2021-11-08 16:00:02
NA,12,NA,19127,522,2861,2021-11-08 16:00:02
NA,13,NA,19149,7343,28978,2021-11-08 16:00:02
NA,14,NA,19143,5239,28721,2021-11-08 16:00:02
NA,15,NA,19146,4263,24782,2021-11-08 16:00:02
NA,16,NA,19135,2688,14518,2021-11-08 16:00:02
NA,17,NA,19151,2137,11770,2021-11-08 16:00:02
NA,18,NA,19154,2599,15497,2021-11-08 16:00:02
NA,19,NA,19132,3075,14198,2021-11-08 16:00:02
NA,20,NA,19111,5850,31402,2021-11-08 16:00:02
NA,21,NA,19114,2669,15481,2021-11-08 16:00:02
NA,22,NA,19147,4841,24539,2021-11-08 16:00:02
NA,23,NA,19139,3581,17823,2021-11-08 16:00:02
NA,24,NA,19124,5881,29585,2021-11-08 16:00:02
NA,25,NA,19142,2556,11493,2021-11-08 16:00:02
NA,26,NA,19118,938,4743,2021-11-08 16:00:02
NA,27,NA,19122,2189,11049,2021-11-08 16:00:02
NA,28,NA,19123,2600,10011,2021-11-08 16:00:02
NA,29,NA,19130,4121,16176,2021-11-08 16:00:02
NA,30,NA,19116,2593,14364,2021-11-08 16:00:02
NA,31,NA,19129,1228,5612,2021-11-08 16:00:02
NA,32,NA,19140,4865,23008,2021-11-08 16:00:02
NA,33,NA,19134,5405,25106,2021-11-08 16:00:02
NA,34,NA,19145,4632,26231,2021-11-08 16:00:02
NA,35,NA,19121,3348,16626,2021-11-08 16:00:02
NA,36,NA,19107,2399,10072,2021-11-08 16:00:02
NA,37,NA,19150,1925,11083,2021-11-08 16:00:02
NA,38,NA,19131,3444,16800,2021-11-08 16:00:02
NA,39,NA,19102,991,3668,2021-11-08 16:00:02
NA,40,NA,19148,5847,30877,2021-11-08 16:00:02
NA,41,NA,19115,2940,17399,2021-11-08 16:00:02
NA,42,NA,19136,3114,16647,2021-11-08 16:00:02
NA,43,NA,19103,3793,15865,2021-11-08 16:00:02
NA,44,NA,19106,2074,7393,2021-11-08 16:00:02
NA,45,NA,19141,2563,12355,2021-11-08 16:00:02
NA,46,NA,19137,787,3651,2021-11-08 16:00:02
