the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2613,12529,2021-10-20 15:00:02
NA,2,NA,19125,2406,13797,2021-10-20 15:00:02
NA,3,NA,19144,3736,17629,2021-10-20 15:00:02
NA,4,NA,19152,3627,17798,2021-10-20 15:00:02
NA,5,NA,19153,934,5171,2021-10-20 15:00:02
NA,6,NA,19133,2610,10377,2021-10-20 15:00:02
NA,7,NA,19126,1334,6742,2021-10-20 15:00:02
NA,8,NA,19119,2516,13567,2021-10-20 15:00:02
NA,9,NA,19120,6441,28492,2021-10-20 15:00:02
NA,10,NA,19128,3257,16904,2021-10-20 15:00:02
NA,11,NA,19104,4981,26016,2021-10-20 15:00:02
NA,12,NA,19127,463,2828,2021-10-20 15:00:02
NA,13,NA,19149,7186,27899,2021-10-20 15:00:02
NA,14,NA,19143,4990,27397,2021-10-20 15:00:02
NA,15,NA,19146,3691,24378,2021-10-20 15:00:02
NA,16,NA,19135,2662,13770,2021-10-20 15:00:02
NA,17,NA,19151,2151,11191,2021-10-20 15:00:02
NA,18,NA,19154,2348,14894,2021-10-20 15:00:02
NA,19,NA,19132,3031,13164,2021-10-20 15:00:02
NA,20,NA,19111,5736,30133,2021-10-20 15:00:02
NA,21,NA,19114,2394,14985,2021-10-20 15:00:02
NA,22,NA,19147,4111,24058,2021-10-20 15:00:02
NA,23,NA,19139,3471,16756,2021-10-20 15:00:02
NA,24,NA,19124,5824,28021,2021-10-20 15:00:02
NA,25,NA,19142,2529,10775,2021-10-20 15:00:02
NA,26,NA,19118,757,4649,2021-10-20 15:00:02
NA,27,NA,19122,2085,10684,2021-10-20 15:00:02
NA,28,NA,19123,2363,9763,2021-10-20 15:00:02
NA,29,NA,19130,3669,15862,2021-10-20 15:00:02
NA,30,NA,19116,2377,13895,2021-10-20 15:00:02
NA,31,NA,19129,1184,5360,2021-10-20 15:00:02
NA,32,NA,19140,4803,21523,2021-10-20 15:00:02
NA,33,NA,19134,5251,23726,2021-10-20 15:00:02
NA,34,NA,19145,4371,25427,2021-10-20 15:00:02
NA,35,NA,19121,3256,15779,2021-10-20 15:00:02
NA,36,NA,19107,2107,9924,2021-10-20 15:00:02
NA,37,NA,19150,1779,10667,2021-10-20 15:00:02
NA,38,NA,19131,3165,16166,2021-10-20 15:00:02
NA,39,NA,19102,860,3654,2021-10-20 15:00:02
NA,40,NA,19148,5594,30157,2021-10-20 15:00:02
NA,41,NA,19115,2659,16974,2021-10-20 15:00:02
NA,42,NA,19136,2991,16007,2021-10-20 15:00:02
NA,43,NA,19103,3161,15749,2021-10-20 15:00:02
NA,44,NA,19106,1822,7297,2021-10-20 15:00:02
NA,45,NA,19141,2531,11521,2021-10-20 15:00:02
NA,46,NA,19137,808,3446,2021-10-20 15:00:02
