the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,3636,17065,2022-02-02 16:00:00
NA,2,NA,19125,5003,16295,2022-02-02 16:00:00
NA,3,NA,19144,5636,23084,2022-02-02 16:00:00
NA,4,NA,19152,5130,22053,2022-02-02 16:00:00
NA,5,NA,19153,1387,7088,2022-02-02 16:00:00
NA,6,NA,19133,3541,13138,2022-02-02 16:00:00
NA,7,NA,19126,2010,8924,2022-02-02 16:00:00
NA,8,NA,19119,4511,18178,2022-02-02 16:00:00
NA,9,NA,19120,9065,37419,2022-02-02 16:00:00
NA,10,NA,19128,5753,23827,2022-02-02 16:00:00
NA,11,NA,19104,10628,31008,2022-02-02 16:00:00
NA,12,NA,19127,1139,3853,2022-02-02 16:00:00
NA,13,NA,19149,10053,34662,2022-02-02 16:00:00
NA,14,NA,19143,8324,35904,2022-02-02 16:00:00
NA,15,NA,19146,8042,29401,2022-02-02 16:00:00
NA,16,NA,19135,3701,17456,2022-02-02 16:00:00
NA,17,NA,19151,3438,16668,2022-02-02 16:00:00
NA,18,NA,19154,3720,20047,2022-02-02 16:00:00
NA,19,NA,19132,4280,17296,2022-02-02 16:00:00
NA,20,NA,19111,8180,38659,2022-02-02 16:00:00
NA,21,NA,19114,3826,18691,2022-02-02 16:00:00
NA,22,NA,19147,8789,29119,2022-02-02 16:00:00
NA,23,NA,19139,5227,22382,2022-02-02 16:00:00
NA,24,NA,19124,8251,35506,2022-02-02 16:00:00
NA,25,NA,19142,3537,15171,2022-02-02 16:00:00
NA,26,NA,19118,1822,6765,2022-02-02 16:00:00
NA,27,NA,19122,3278,12534,2022-02-02 16:00:00
NA,28,NA,19123,4057,11616,2022-02-02 16:00:00
NA,29,NA,19130,6903,19453,2022-02-02 16:00:00
NA,30,NA,19116,3868,18654,2022-02-02 16:00:00
NA,31,NA,19129,1866,7102,2022-02-02 16:00:00
NA,32,NA,19140,6905,27531,2022-02-02 16:00:00
NA,33,NA,19134,7580,29510,2022-02-02 16:00:00
NA,34,NA,19145,7039,30256,2022-02-02 16:00:00
NA,35,NA,19121,4678,19441,2022-02-02 16:00:00
NA,36,NA,19107,4033,11417,2022-02-02 16:00:00
NA,37,NA,19150,2729,14191,2022-02-02 16:00:00
NA,38,NA,19131,4907,22312,2022-02-02 16:00:00
NA,39,NA,19102,1725,4219,2022-02-02 16:00:00
NA,40,NA,19148,9107,35777,2022-02-02 16:00:00
NA,41,NA,19115,4050,21671,2022-02-02 16:00:00
NA,42,NA,19136,4281,19973,2022-02-02 16:00:00
NA,43,NA,19103,6829,18222,2022-02-02 16:00:00
NA,44,NA,19106,2987,8784,2022-02-02 16:00:00
NA,45,NA,19141,3423,15395,2022-02-02 16:00:00
NA,46,NA,19137,981,4284,2022-02-02 16:00:00
