the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,3131,14787,2022-01-24 16:00:02
NA,2,NA,19125,4408,15057,2022-01-24 16:00:02
NA,3,NA,19144,5007,20737,2022-01-24 16:00:02
NA,4,NA,19152,4620,19898,2022-01-24 16:00:02
NA,5,NA,19153,1143,6039,2022-01-24 16:00:02
NA,6,NA,19133,3414,12469,2022-01-24 16:00:02
NA,7,NA,19126,1717,7595,2022-01-24 16:00:02
NA,8,NA,19119,3743,15589,2022-01-24 16:00:02
NA,9,NA,19120,8286,33592,2022-01-24 16:00:02
NA,10,NA,19128,4160,18710,2022-01-24 16:00:02
NA,11,NA,19104,9131,28520,2022-01-24 16:00:02
NA,12,NA,19127,715,3029,2022-01-24 16:00:02
NA,13,NA,19149,9319,32041,2022-01-24 16:00:02
NA,14,NA,19143,7017,31798,2022-01-24 16:00:02
NA,15,NA,19146,6629,27282,2022-01-24 16:00:02
NA,16,NA,19135,3346,15990,2022-01-24 16:00:02
NA,17,NA,19151,2668,12923,2022-01-24 16:00:02
NA,18,NA,19154,3191,16606,2022-01-24 16:00:02
NA,19,NA,19132,3970,16099,2022-01-24 16:00:02
NA,20,NA,19111,7144,34078,2022-01-24 16:00:02
NA,21,NA,19114,3358,16531,2022-01-24 16:00:02
NA,22,NA,19147,7244,26936,2022-01-24 16:00:02
NA,23,NA,19139,4545,19962,2022-01-24 16:00:02
NA,24,NA,19124,7532,32926,2022-01-24 16:00:02
NA,25,NA,19142,3002,12944,2022-01-24 16:00:02
NA,26,NA,19118,1191,5128,2022-01-24 16:00:02
NA,27,NA,19122,2928,11851,2022-01-24 16:00:02
NA,28,NA,19123,3496,10735,2022-01-24 16:00:02
NA,29,NA,19130,5685,17474,2022-01-24 16:00:02
NA,30,NA,19116,3182,15310,2022-01-24 16:00:02
NA,31,NA,19129,1585,6177,2022-01-24 16:00:02
NA,32,NA,19140,6410,25814,2022-01-24 16:00:02
NA,33,NA,19134,6971,27838,2022-01-24 16:00:02
NA,34,NA,19145,6162,28537,2022-01-24 16:00:02
NA,35,NA,19121,4221,18243,2022-01-24 16:00:02
NA,36,NA,19107,3570,10644,2022-01-24 16:00:02
NA,37,NA,19150,2295,11867,2022-01-24 16:00:02
NA,38,NA,19131,4055,18506,2022-01-24 16:00:02
NA,39,NA,19102,1476,3824,2022-01-24 16:00:02
NA,40,NA,19148,8071,33880,2022-01-24 16:00:02
NA,41,NA,19115,3573,18550,2022-01-24 16:00:02
NA,42,NA,19136,3811,18083,2022-01-24 16:00:02
NA,43,NA,19103,5918,16705,2022-01-24 16:00:02
NA,44,NA,19106,2504,7923,2022-01-24 16:00:02
NA,45,NA,19141,3139,13799,2022-01-24 16:00:02
NA,46,NA,19137,908,3989,2022-01-24 16:00:02
