the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2667,13708,2021-11-25 16:00:02
NA,2,NA,19125,3211,14026,2021-11-25 16:00:02
NA,3,NA,19144,4059,19083,2021-11-25 16:00:02
NA,4,NA,19152,3958,18880,2021-11-25 16:00:02
NA,5,NA,19153,1013,5569,2021-11-25 16:00:02
NA,6,NA,19133,2689,11504,2021-11-25 16:00:02
NA,7,NA,19126,1453,7205,2021-11-25 16:00:02
NA,8,NA,19119,3280,14280,2021-11-25 16:00:02
NA,9,NA,19120,6761,31116,2021-11-25 16:00:02
NA,10,NA,19128,3911,17431,2021-11-25 16:00:02
NA,11,NA,19104,5563,26770,2021-11-25 16:00:02
NA,12,NA,19127,598,2883,2021-11-25 16:00:02
NA,13,NA,19149,7596,29541,2021-11-25 16:00:02
NA,14,NA,19143,5599,29301,2021-11-25 16:00:02
NA,15,NA,19146,5135,25074,2021-11-25 16:00:02
NA,16,NA,19135,2747,14819,2021-11-25 16:00:02
NA,17,NA,19151,2299,12025,2021-11-25 16:00:02
NA,18,NA,19154,2849,15729,2021-11-25 16:00:02
NA,19,NA,19132,3069,14682,2021-11-25 16:00:02
NA,20,NA,19111,6288,31995,2021-11-25 16:00:02
NA,21,NA,19114,2910,15738,2021-11-25 16:00:02
NA,22,NA,19147,5711,24796,2021-11-25 16:00:02
NA,23,NA,19139,3720,18373,2021-11-25 16:00:02
NA,24,NA,19124,6158,30340,2021-11-25 16:00:02
NA,25,NA,19142,2584,11841,2021-11-25 16:00:02
NA,26,NA,19118,1115,4809,2021-11-25 16:00:02
NA,27,NA,19122,2301,11190,2021-11-25 16:00:02
NA,28,NA,19123,2881,10079,2021-11-25 16:00:02
NA,29,NA,19130,4717,16304,2021-11-25 16:00:02
NA,30,NA,19116,2919,14634,2021-11-25 16:00:02
NA,31,NA,19129,1351,5691,2021-11-25 16:00:02
NA,32,NA,19140,5051,23695,2021-11-25 16:00:02
NA,33,NA,19134,5632,25722,2021-11-25 16:00:02
NA,34,NA,19145,5042,26643,2021-11-25 16:00:02
NA,35,NA,19121,3439,17037,2021-11-25 16:00:02
NA,36,NA,19107,2701,10173,2021-11-25 16:00:02
NA,37,NA,19150,2036,11265,2021-11-25 16:00:02
NA,38,NA,19131,3449,17265,2021-11-25 16:00:02
NA,39,NA,19102,1115,3664,2021-11-25 16:00:02
NA,40,NA,19148,6364,31274,2021-11-25 16:00:02
NA,41,NA,19115,3250,17665,2021-11-25 16:00:02
NA,42,NA,19136,3280,16958,2021-11-25 16:00:02
NA,43,NA,19103,4460,15935,2021-11-25 16:00:02
NA,44,NA,19106,2312,7452,2021-11-25 16:00:02
NA,45,NA,19141,2647,12670,2021-11-25 16:00:02
NA,46,NA,19137,814,3712,2021-11-25 16:00:02
