the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,boosted,etl_timestamp
NA,1,NA,19138,2827,18718,7693,2022-05-23 11:00:00
NA,2,NA,19125,3618,16799,8224,2022-05-23 11:00:00
NA,3,NA,19144,4294,24938,10831,2022-05-23 11:00:00
NA,4,NA,19152,4621,23424,9769,2022-05-23 11:00:00
NA,5,NA,19153,1055,7701,3336,2022-05-23 11:00:00
NA,6,NA,19133,3100,14512,4623,2022-05-23 11:00:00
NA,7,NA,19126,1510,9649,4268,2022-05-23 11:00:00
NA,8,NA,19119,3072,19097,11069,2022-05-23 11:00:00
NA,9,NA,19120,7573,41045,14640,2022-05-23 11:00:00
NA,10,NA,19128,4156,24900,13472,2022-05-23 11:00:00
NA,11,NA,19104,8536,31995,14318,2022-05-23 11:00:00
NA,12,NA,19127,877,3915,1971,2022-05-23 11:00:00
NA,13,NA,19149,9644,38035,12477,2022-05-23 11:00:00
NA,14,NA,19143,6168,38932,16644,2022-05-23 11:00:00
NA,15,NA,19146,6396,30683,15131,2022-05-23 11:00:00
NA,16,NA,19135,3167,19008,6388,2022-05-23 11:00:00
NA,17,NA,19109,10,22,9,2022-05-23 11:00:00
NA,18,NA,19151,2620,18232,7829,2022-05-23 11:00:00
NA,19,NA,19154,2908,21011,9448,2022-05-23 11:00:00
NA,20,NA,19132,3450,19062,7041,2022-05-23 11:00:00
NA,21,NA,19111,6914,41373,17027,2022-05-23 11:00:00
NA,22,NA,19114,2881,19759,9252,2022-05-23 11:00:00
NA,23,NA,19147,6461,30325,16419,2022-05-23 11:00:00
NA,24,NA,19139,4100,24519,9687,2022-05-23 11:00:00
NA,25,NA,19124,7072,39151,13053,2022-05-23 11:00:00
NA,26,NA,19142,3094,16830,5629,2022-05-23 11:00:00
NA,27,NA,19118,1251,7049,4446,2022-05-23 11:00:00
NA,28,NA,19122,2942,13138,4955,2022-05-23 11:00:00
NA,29,NA,19123,3234,12014,5445,2022-05-23 11:00:00
NA,30,NA,19130,5398,19977,10192,2022-05-23 11:00:00
NA,31,NA,19116,3087,19751,9070,2022-05-23 11:00:00
NA,32,NA,19112,34,338,11,2022-05-23 11:00:00
NA,33,NA,19129,1425,7419,3973,2022-05-23 11:00:00
NA,34,NA,19113,14,42,15,2022-05-23 11:00:00
NA,35,NA,19140,5674,30237,10243,2022-05-23 11:00:00
NA,36,NA,19134,6447,32489,10767,2022-05-23 11:00:00
NA,37,NA,19145,5506,32032,14434,2022-05-23 11:00:00
NA,38,NA,19121,4014,20760,7051,2022-05-23 11:00:00
NA,39,NA,19107,3254,11796,5932,2022-05-23 11:00:00
NA,40,NA,19150,1952,15139,7524,2022-05-23 11:00:00
NA,41,NA,19131,3907,24225,10283,2022-05-23 11:00:00
NA,42,NA,19102,1496,4367,2339,2022-05-23 11:00:00
NA,43,NA,19148,7178,38075,16367,2022-05-23 11:00:00
NA,44,NA,19115,3389,22805,10819,2022-05-23 11:00:00
NA,45,NA,19136,3619,21522,8419,2022-05-23 11:00:00
NA,46,NA,19103,5580,18893,10953,2022-05-23 11:00:00
NA,47,NA,19106,2361,8900,5236,2022-05-23 11:00:00
NA,48,NA,19141,2748,16841,6617,2022-05-23 11:00:00
NA,49,NA,19137,824,4569,1759,2022-05-23 11:00:00
