the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2623,13589,2021-11-17 16:00:01
NA,2,NA,19125,3002,14010,2021-11-17 16:00:01
NA,3,NA,19144,3911,18989,2021-11-17 16:00:01
NA,4,NA,19152,3882,18763,2021-11-17 16:00:01
NA,5,NA,19153,1004,5529,2021-11-17 16:00:01
NA,6,NA,19133,2677,11344,2021-11-17 16:00:01
NA,7,NA,19126,1408,7154,2021-11-17 16:00:01
NA,8,NA,19119,3068,14171,2021-11-17 16:00:01
NA,9,NA,19120,6633,30810,2021-11-17 16:00:01
NA,10,NA,19128,3717,17332,2021-11-17 16:00:01
NA,11,NA,19104,5309,26738,2021-11-17 16:00:01
NA,12,NA,19127,550,2880,2021-11-17 16:00:01
NA,13,NA,19149,7439,29332,2021-11-17 16:00:01
NA,14,NA,19143,5404,29044,2021-11-17 16:00:01
NA,15,NA,19146,4704,24979,2021-11-17 16:00:01
NA,16,NA,19135,2695,14701,2021-11-17 16:00:01
NA,17,NA,19151,2171,11928,2021-11-17 16:00:01
NA,18,NA,19154,2747,15628,2021-11-17 16:00:01
NA,19,NA,19132,3050,14496,2021-11-17 16:00:01
NA,20,NA,19111,6041,31767,2021-11-17 16:00:01
NA,21,NA,19114,2808,15651,2021-11-17 16:00:01
NA,22,NA,19147,5280,24674,2021-11-17 16:00:01
NA,23,NA,19139,3587,18133,2021-11-17 16:00:01
NA,24,NA,19124,5988,30025,2021-11-17 16:00:01
NA,25,NA,19142,2526,11690,2021-11-17 16:00:01
NA,26,NA,19118,1029,4777,2021-11-17 16:00:01
NA,27,NA,19122,2209,11172,2021-11-17 16:00:01
NA,28,NA,19123,2749,10050,2021-11-17 16:00:01
NA,29,NA,19130,4431,16241,2021-11-17 16:00:01
NA,30,NA,19116,2795,14524,2021-11-17 16:00:01
NA,31,NA,19129,1307,5656,2021-11-17 16:00:01
NA,32,NA,19140,4928,23438,2021-11-17 16:00:01
NA,33,NA,19134,5494,25511,2021-11-17 16:00:01
NA,34,NA,19145,4853,26452,2021-11-17 16:00:01
NA,35,NA,19121,3359,16885,2021-11-17 16:00:01
NA,36,NA,19107,2569,10141,2021-11-17 16:00:01
NA,37,NA,19150,1973,11190,2021-11-17 16:00:01
NA,38,NA,19131,3375,17159,2021-11-17 16:00:01
NA,39,NA,19102,1045,3663,2021-11-17 16:00:01
NA,40,NA,19148,6116,31094,2021-11-17 16:00:01
NA,41,NA,19115,3097,17555,2021-11-17 16:00:01
NA,42,NA,19136,3193,16834,2021-11-17 16:00:01
NA,43,NA,19103,4106,15950,2021-11-17 16:00:01
NA,44,NA,19106,2186,7427,2021-11-17 16:00:01
NA,45,NA,19141,2599,12543,2021-11-17 16:00:01
NA,46,NA,19137,792,3697,2021-11-17 16:00:01
