the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2831,14082,2021-12-16 16:00:02
NA,2,NA,19125,3869,14580,2021-12-16 16:00:02
NA,3,NA,19144,4421,19818,2021-12-16 16:00:02
NA,4,NA,19152,4283,19259,2021-12-16 16:00:02
NA,5,NA,19153,1109,5738,2021-12-16 16:00:02
NA,6,NA,19133,2868,11824,2021-12-16 16:00:02
NA,7,NA,19126,1576,7366,2021-12-16 16:00:02
NA,8,NA,19119,3632,15052,2021-12-16 16:00:02
NA,9,NA,19120,7153,32101,2021-12-16 16:00:02
NA,10,NA,19128,4330,18059,2021-12-16 16:00:02
NA,11,NA,19104,6297,27242,2021-12-16 16:00:02
NA,12,NA,19127,703,2945,2021-12-16 16:00:02
NA,13,NA,19149,7997,30441,2021-12-16 16:00:02
NA,14,NA,19143,6089,30412,2021-12-16 16:00:02
NA,15,NA,19146,5903,26048,2021-12-16 16:00:02
NA,16,NA,19135,2866,15283,2021-12-16 16:00:02
NA,17,NA,19151,2478,12325,2021-12-16 16:00:02
NA,18,NA,19154,3142,16091,2021-12-16 16:00:02
NA,19,NA,19132,3246,15192,2021-12-16 16:00:02
NA,20,NA,19111,6669,32819,2021-12-16 16:00:02
NA,21,NA,19114,3178,16073,2021-12-16 16:00:02
NA,22,NA,19147,6621,25955,2021-12-16 16:00:02
NA,23,NA,19139,3936,19006,2021-12-16 16:00:02
NA,24,NA,19124,6415,31394,2021-12-16 16:00:02
NA,25,NA,19142,2739,12258,2021-12-16 16:00:02
NA,26,NA,19118,1249,4985,2021-12-16 16:00:02
NA,27,NA,19122,2536,11447,2021-12-16 16:00:02
NA,28,NA,19123,3157,10317,2021-12-16 16:00:02
NA,29,NA,19130,5275,16758,2021-12-16 16:00:02
NA,30,NA,19116,3281,14934,2021-12-16 16:00:02
NA,31,NA,19129,1528,5926,2021-12-16 16:00:02
NA,32,NA,19140,5392,24520,2021-12-16 16:00:02
NA,33,NA,19134,5992,26540,2021-12-16 16:00:02
NA,34,NA,19145,5529,27472,2021-12-16 16:00:02
NA,35,NA,19121,3614,17482,2021-12-16 16:00:02
NA,36,NA,19107,3032,10323,2021-12-16 16:00:02
NA,37,NA,19150,2167,11513,2021-12-16 16:00:02
NA,38,NA,19131,3813,17763,2021-12-16 16:00:02
NA,39,NA,19102,1286,3684,2021-12-16 16:00:02
NA,40,NA,19148,6832,32347,2021-12-16 16:00:02
NA,41,NA,19115,3617,18030,2021-12-16 16:00:02
NA,42,NA,19136,3470,17370,2021-12-16 16:00:02
NA,43,NA,19103,5238,16194,2021-12-16 16:00:02
NA,44,NA,19106,2476,7631,2021-12-16 16:00:02
NA,45,NA,19141,2731,13117,2021-12-16 16:00:02
NA,46,NA,19137,842,3820,2021-12-16 16:00:02
