the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2345,10942,2021-08-06 15:00:02
NA,2,NA,19125,2266,12861,2021-08-06 15:00:02
NA,3,NA,19144,3463,15656,2021-08-06 15:00:02
NA,4,NA,19152,3528,15902,2021-08-06 15:00:02
NA,5,NA,19153,923,4576,2021-08-06 15:00:02
NA,6,NA,19133,2312,8686,2021-08-06 15:00:02
NA,7,NA,19126,1280,6033,2021-08-06 15:00:02
NA,8,NA,19119,2361,12676,2021-08-06 15:00:02
NA,9,NA,19120,6012,24107,2021-08-06 15:00:02
NA,10,NA,19128,2932,15657,2021-08-06 15:00:02
NA,11,NA,19104,4439,24244,2021-08-06 15:00:02
NA,12,NA,19127,440,2686,2021-08-06 15:00:02
NA,13,NA,19149,7096,23613,2021-08-06 15:00:02
NA,14,NA,19143,4520,24511,2021-08-06 15:00:02
NA,15,NA,19146,3246,22104,2021-08-06 15:00:02
NA,16,NA,19135,2616,11696,2021-08-06 15:00:02
NA,17,NA,19151,2026,9795,2021-08-06 15:00:02
NA,18,NA,19154,2291,13459,2021-08-06 15:00:02
NA,19,NA,19132,2585,11075,2021-08-06 15:00:02
NA,20,NA,19111,5656,26323,2021-08-06 15:00:02
NA,21,NA,19114,2267,13479,2021-08-06 15:00:02
NA,22,NA,19147,3772,22579,2021-08-06 15:00:02
NA,23,NA,19139,2989,14554,2021-08-06 15:00:02
NA,24,NA,19124,5463,23425,2021-08-06 15:00:02
NA,25,NA,19142,2289,9086,2021-08-06 15:00:02
NA,26,NA,19118,723,4487,2021-08-06 15:00:02
NA,27,NA,19122,1867,9132,2021-08-06 15:00:02
NA,28,NA,19123,2219,9002,2021-08-06 15:00:02
NA,29,NA,19130,2880,14964,2021-08-06 15:00:02
NA,30,NA,19116,2206,12375,2021-08-06 15:00:02
NA,31,NA,19129,1173,5054,2021-08-06 15:00:02
NA,32,NA,19140,4442,18218,2021-08-06 15:00:02
NA,33,NA,19134,4600,20349,2021-08-06 15:00:02
NA,34,NA,19145,4467,22523,2021-08-06 15:00:02
NA,35,NA,19121,2757,13110,2021-08-06 15:00:02
NA,36,NA,19107,1898,9492,2021-08-06 15:00:02
NA,37,NA,19150,1774,9554,2021-08-06 15:00:02
NA,38,NA,19131,2838,14465,2021-08-06 15:00:02
NA,39,NA,19102,731,3488,2021-08-06 15:00:02
NA,40,NA,19148,5723,26872,2021-08-06 15:00:02
NA,41,NA,19115,2650,15425,2021-08-06 15:00:02
NA,42,NA,19136,2962,13913,2021-08-06 15:00:02
NA,43,NA,19103,2546,15232,2021-08-06 15:00:02
NA,44,NA,19106,1582,6999,2021-08-06 15:00:02
NA,45,NA,19141,2228,9906,2021-08-06 15:00:02
NA,46,NA,19137,751,3013,2021-08-06 15:00:02
