the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,3612,16972,2022-01-27 16:00:01
NA,2,NA,19125,4994,16253,2022-01-27 16:00:01
NA,3,NA,19144,5622,22972,2022-01-27 16:00:01
NA,4,NA,19152,5099,21973,2022-01-27 16:00:01
NA,5,NA,19153,1387,7046,2022-01-27 16:00:01
NA,6,NA,19133,3538,13018,2022-01-27 16:00:01
NA,7,NA,19126,2003,8909,2022-01-27 16:00:01
NA,8,NA,19119,4514,18121,2022-01-27 16:00:01
NA,9,NA,19120,9015,37203,2022-01-27 16:00:01
NA,10,NA,19128,5741,23767,2022-01-27 16:00:01
NA,11,NA,19104,10571,30913,2022-01-27 16:00:01
NA,12,NA,19127,1139,3853,2022-01-27 16:00:01
NA,13,NA,19149,9996,34463,2022-01-27 16:00:01
NA,14,NA,19143,8278,35639,2022-01-27 16:00:01
NA,15,NA,19146,8019,29335,2022-01-27 16:00:01
NA,16,NA,19135,3650,17315,2022-01-27 16:00:01
NA,17,NA,19151,3425,16555,2022-01-27 16:00:01
NA,18,NA,19154,3707,19971,2022-01-27 16:00:01
NA,19,NA,19132,4253,17093,2022-01-27 16:00:01
NA,20,NA,19111,8142,38492,2022-01-27 16:00:01
NA,21,NA,19114,3822,18628,2022-01-27 16:00:01
NA,22,NA,19147,8777,29013,2022-01-27 16:00:01
NA,23,NA,19139,5213,22196,2022-01-27 16:00:01
NA,24,NA,19124,8169,35218,2022-01-27 16:00:01
NA,25,NA,19142,3510,15064,2022-01-27 16:00:01
NA,26,NA,19118,1814,6758,2022-01-27 16:00:01
NA,27,NA,19122,3249,12483,2022-01-27 16:00:01
NA,28,NA,19123,4052,11579,2022-01-27 16:00:01
NA,29,NA,19130,6868,19421,2022-01-27 16:00:01
NA,30,NA,19116,3865,18639,2022-01-27 16:00:01
NA,31,NA,19129,1854,7088,2022-01-27 16:00:01
NA,32,NA,19140,6845,27310,2022-01-27 16:00:01
NA,33,NA,19134,7527,29257,2022-01-27 16:00:01
NA,34,NA,19145,7023,30065,2022-01-27 16:00:01
NA,35,NA,19121,4648,19338,2022-01-27 16:00:01
NA,36,NA,19107,4013,11395,2022-01-27 16:00:01
NA,37,NA,19150,2718,14131,2022-01-27 16:00:01
NA,38,NA,19131,4882,22204,2022-01-27 16:00:01
NA,39,NA,19102,1708,4210,2022-01-27 16:00:01
NA,40,NA,19148,9084,35514,2022-01-27 16:00:01
NA,41,NA,19115,4025,21616,2022-01-27 16:00:01
NA,42,NA,19136,4259,19897,2022-01-27 16:00:01
NA,43,NA,19103,6811,18190,2022-01-27 16:00:01
NA,44,NA,19106,2985,8780,2022-01-27 16:00:01
NA,45,NA,19141,3402,15272,2022-01-27 16:00:01
NA,46,NA,19137,986,4239,2022-01-27 16:00:01
