the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2614,12188,2021-09-29 15:00:01
NA,2,NA,19125,2331,13696,2021-09-29 15:00:01
NA,3,NA,19144,3696,17279,2021-09-29 15:00:01
NA,4,NA,19152,3562,17481,2021-09-29 15:00:01
NA,5,NA,19153,936,5067,2021-09-29 15:00:01
NA,6,NA,19133,2542,10006,2021-09-29 15:00:01
NA,7,NA,19126,1364,6584,2021-09-29 15:00:01
NA,8,NA,19119,2423,13391,2021-09-29 15:00:01
NA,9,NA,19120,6468,27638,2021-09-29 15:00:01
NA,10,NA,19128,3118,16688,2021-09-29 15:00:01
NA,11,NA,19104,5052,25666,2021-09-29 15:00:01
NA,12,NA,19127,451,2796,2021-09-29 15:00:01
NA,13,NA,19149,7179,27153,2021-09-29 15:00:01
NA,14,NA,19143,5016,26771,2021-09-29 15:00:01
NA,15,NA,19146,3556,24045,2021-09-29 15:00:01
NA,16,NA,19135,2696,13417,2021-09-29 15:00:01
NA,17,NA,19151,2124,10900,2021-09-29 15:00:01
NA,18,NA,19154,2344,14667,2021-09-29 15:00:01
NA,19,NA,19132,3031,12707,2021-09-29 15:00:01
NA,20,NA,19111,5637,29489,2021-09-29 15:00:01
NA,21,NA,19114,2330,14740,2021-09-29 15:00:01
NA,22,NA,19147,3999,23874,2021-09-29 15:00:01
NA,23,NA,19139,3471,16224,2021-09-29 15:00:01
NA,24,NA,19124,5857,27023,2021-09-29 15:00:01
NA,25,NA,19142,2444,10480,2021-09-29 15:00:01
NA,26,NA,19118,739,4631,2021-09-29 15:00:01
NA,27,NA,19122,2094,10481,2021-09-29 15:00:01
NA,28,NA,19123,2332,9723,2021-09-29 15:00:01
NA,29,NA,19130,3703,15787,2021-09-29 15:00:01
NA,30,NA,19116,2268,13620,2021-09-29 15:00:01
NA,31,NA,19129,1182,5334,2021-09-29 15:00:01
NA,32,NA,19140,4739,20826,2021-09-29 15:00:01
NA,33,NA,19134,5204,23081,2021-09-29 15:00:01
NA,34,NA,19145,4393,24931,2021-09-29 15:00:01
NA,35,NA,19121,3210,15435,2021-09-29 15:00:01
NA,36,NA,19107,2000,9907,2021-09-29 15:00:01
NA,37,NA,19150,1773,10432,2021-09-29 15:00:01
NA,38,NA,19131,3133,15782,2021-09-29 15:00:01
NA,39,NA,19102,803,3639,2021-09-29 15:00:01
NA,40,NA,19148,5610,29672,2021-09-29 15:00:01
NA,41,NA,19115,2625,16764,2021-09-29 15:00:01
NA,42,NA,19136,2962,15611,2021-09-29 15:00:01
NA,43,NA,19103,3042,15739,2021-09-29 15:00:01
NA,44,NA,19106,1760,7252,2021-09-29 15:00:01
NA,45,NA,19141,2481,11204,2021-09-29 15:00:01
NA,46,NA,19137,806,3402,2021-09-29 15:00:01
