the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,3312,14588,2022-01-13 16:00:02
NA,2,NA,19125,4524,14869,2022-01-13 16:00:02
NA,3,NA,19144,5136,20433,2022-01-13 16:00:02
NA,4,NA,19152,4863,19743,2022-01-13 16:00:02
NA,5,NA,19153,1243,5944,2022-01-13 16:00:02
NA,6,NA,19133,3330,12276,2022-01-13 16:00:02
NA,7,NA,19126,1802,7547,2022-01-13 16:00:02
NA,8,NA,19119,4135,15450,2022-01-13 16:00:02
NA,9,NA,19120,8290,33172,2022-01-13 16:00:02
NA,10,NA,19128,4776,18422,2022-01-13 16:00:02
NA,11,NA,19104,8602,27945,2022-01-13 16:00:02
NA,12,NA,19127,794,2975,2022-01-13 16:00:02
NA,13,NA,19149,9328,31733,2022-01-13 16:00:02
NA,14,NA,19143,7131,31309,2022-01-13 16:00:02
NA,15,NA,19146,6789,26612,2022-01-13 16:00:02
NA,16,NA,19135,3303,15765,2022-01-13 16:00:02
NA,17,NA,19151,2871,12722,2022-01-13 16:00:02
NA,18,NA,19154,3657,16488,2022-01-13 16:00:02
NA,19,NA,19132,3879,15864,2022-01-13 16:00:02
NA,20,NA,19111,7596,33722,2022-01-13 16:00:02
NA,21,NA,19114,3635,16385,2022-01-13 16:00:02
NA,22,NA,19147,7495,26460,2022-01-13 16:00:02
NA,23,NA,19139,4511,19662,2022-01-13 16:00:02
NA,24,NA,19124,7487,32456,2022-01-13 16:00:02
NA,25,NA,19142,3085,12746,2022-01-13 16:00:02
NA,26,NA,19118,1378,5058,2022-01-13 16:00:02
NA,27,NA,19122,2969,11658,2022-01-13 16:00:02
NA,28,NA,19123,3564,10558,2022-01-13 16:00:02
NA,29,NA,19130,5955,17161,2022-01-13 16:00:02
NA,30,NA,19116,3793,15207,2022-01-13 16:00:02
NA,31,NA,19129,1705,6088,2022-01-13 16:00:02
NA,32,NA,19140,6224,25419,2022-01-13 16:00:02
NA,33,NA,19134,6840,27457,2022-01-13 16:00:02
NA,34,NA,19145,6272,28222,2022-01-13 16:00:02
NA,35,NA,19121,4194,17929,2022-01-13 16:00:02
NA,36,NA,19107,3536,10484,2022-01-13 16:00:02
NA,37,NA,19150,2475,11779,2022-01-13 16:00:02
NA,38,NA,19131,4272,18278,2022-01-13 16:00:02
NA,39,NA,19102,1502,3718,2022-01-13 16:00:02
NA,40,NA,19148,7956,33377,2022-01-13 16:00:02
NA,41,NA,19115,4204,18443,2022-01-13 16:00:02
NA,42,NA,19136,3962,17897,2022-01-13 16:00:02
NA,43,NA,19103,5995,16300,2022-01-13 16:00:02
NA,44,NA,19106,2649,7768,2022-01-13 16:00:02
NA,45,NA,19141,3187,13617,2022-01-13 16:00:02
NA,46,NA,19137,929,3928,2022-01-13 16:00:02
