the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,3287,14565,2022-01-12 16:00:02
NA,2,NA,19125,4519,14854,2022-01-12 16:00:02
NA,3,NA,19144,5108,20386,2022-01-12 16:00:02
NA,4,NA,19152,4846,19729,2022-01-12 16:00:02
NA,5,NA,19153,1233,5930,2022-01-12 16:00:02
NA,6,NA,19133,3333,12255,2022-01-12 16:00:02
NA,7,NA,19126,1786,7542,2022-01-12 16:00:02
NA,8,NA,19119,4125,15437,2022-01-12 16:00:02
NA,9,NA,19120,8249,33116,2022-01-12 16:00:02
NA,10,NA,19128,4768,18404,2022-01-12 16:00:02
NA,11,NA,19104,8578,27929,2022-01-12 16:00:02
NA,12,NA,19127,791,2975,2022-01-12 16:00:02
NA,13,NA,19149,9290,31699,2022-01-12 16:00:02
NA,14,NA,19143,7083,31274,2022-01-12 16:00:02
NA,15,NA,19146,6758,26528,2022-01-12 16:00:02
NA,16,NA,19135,3283,15733,2022-01-12 16:00:02
NA,17,NA,19151,2840,12706,2022-01-12 16:00:02
NA,18,NA,19154,3640,16476,2022-01-12 16:00:02
NA,19,NA,19132,3853,15835,2022-01-12 16:00:02
NA,20,NA,19111,7555,33687,2022-01-12 16:00:02
NA,21,NA,19114,3601,16366,2022-01-12 16:00:02
NA,22,NA,19147,7475,26444,2022-01-12 16:00:02
NA,23,NA,19139,4491,19632,2022-01-12 16:00:02
NA,24,NA,19124,7452,32408,2022-01-12 16:00:02
NA,25,NA,19142,3068,12718,2022-01-12 16:00:02
NA,26,NA,19118,1373,5053,2022-01-12 16:00:02
NA,27,NA,19122,2952,11652,2022-01-12 16:00:02
NA,28,NA,19123,3556,10546,2022-01-12 16:00:02
NA,29,NA,19130,5949,17151,2022-01-12 16:00:02
NA,30,NA,19116,3785,15202,2022-01-12 16:00:02
NA,31,NA,19129,1704,6085,2022-01-12 16:00:02
NA,32,NA,19140,6202,25381,2022-01-12 16:00:02
NA,33,NA,19134,6815,27408,2022-01-12 16:00:02
NA,34,NA,19145,6264,28195,2022-01-12 16:00:02
NA,35,NA,19121,4158,17905,2022-01-12 16:00:02
NA,36,NA,19107,3514,10470,2022-01-12 16:00:02
NA,37,NA,19150,2452,11775,2022-01-12 16:00:02
NA,38,NA,19131,4237,18254,2022-01-12 16:00:02
NA,39,NA,19102,1497,3720,2022-01-12 16:00:02
NA,40,NA,19148,7927,33343,2022-01-12 16:00:02
NA,41,NA,19115,4180,18423,2022-01-12 16:00:02
NA,42,NA,19136,3943,17878,2022-01-12 16:00:02
NA,43,NA,19103,5984,16291,2022-01-12 16:00:02
NA,44,NA,19106,2647,7765,2022-01-12 16:00:02
NA,45,NA,19141,3167,13600,2022-01-12 16:00:02
NA,46,NA,19137,924,3918,2022-01-12 16:00:02
