the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2564,11922,2021-09-14 15:00:00
NA,2,NA,19125,2415,13480,2021-09-14 15:00:00
NA,3,NA,19144,3720,16892,2021-09-14 15:00:00
NA,4,NA,19152,3705,17147,2021-09-14 15:00:00
NA,5,NA,19153,940,4944,2021-09-14 15:00:00
NA,6,NA,19133,2571,9732,2021-09-14 15:00:00
NA,7,NA,19126,1367,6476,2021-09-14 15:00:00
NA,8,NA,19119,2461,13240,2021-09-14 15:00:00
NA,9,NA,19120,6585,26743,2021-09-14 15:00:00
NA,10,NA,19128,3181,16416,2021-09-14 15:00:00
NA,11,NA,19104,5086,25262,2021-09-14 15:00:00
NA,12,NA,19127,465,2780,2021-09-14 15:00:00
NA,13,NA,19149,7498,26303,2021-09-14 15:00:00
NA,14,NA,19143,4927,26272,2021-09-14 15:00:00
NA,15,NA,19146,3569,23631,2021-09-14 15:00:00
NA,16,NA,19135,2779,13048,2021-09-14 15:00:00
NA,17,NA,19151,2095,10651,2021-09-14 15:00:00
NA,18,NA,19154,2426,14321,2021-09-14 15:00:00
NA,19,NA,19132,2938,12278,2021-09-14 15:00:00
NA,20,NA,19111,5814,28844,2021-09-14 15:00:00
NA,21,NA,19114,2440,14409,2021-09-14 15:00:00
NA,22,NA,19147,4092,23517,2021-09-14 15:00:00
NA,23,NA,19139,3377,15813,2021-09-14 15:00:00
NA,24,NA,19124,5956,26119,2021-09-14 15:00:00
NA,25,NA,19142,2437,10146,2021-09-14 15:00:00
NA,26,NA,19118,742,4602,2021-09-14 15:00:00
NA,27,NA,19122,2095,10208,2021-09-14 15:00:00
NA,28,NA,19123,2391,9555,2021-09-14 15:00:00
NA,29,NA,19130,3704,15622,2021-09-14 15:00:00
NA,30,NA,19116,2365,13287,2021-09-14 15:00:00
NA,31,NA,19129,1213,5278,2021-09-14 15:00:00
NA,32,NA,19140,4799,20251,2021-09-14 15:00:00
NA,33,NA,19134,5348,22414,2021-09-14 15:00:00
NA,34,NA,19145,4481,24253,2021-09-14 15:00:00
NA,35,NA,19121,3184,15010,2021-09-14 15:00:00
NA,36,NA,19107,2028,9813,2021-09-14 15:00:00
NA,37,NA,19150,1811,10246,2021-09-14 15:00:00
NA,38,NA,19131,3214,15387,2021-09-14 15:00:00
NA,39,NA,19102,813,3581,2021-09-14 15:00:00
NA,40,NA,19148,5818,28985,2021-09-14 15:00:00
NA,41,NA,19115,2735,16484,2021-09-14 15:00:00
NA,42,NA,19136,3077,15189,2021-09-14 15:00:00
NA,43,NA,19103,3054,15604,2021-09-14 15:00:00
NA,44,NA,19106,1712,7167,2021-09-14 15:00:00
NA,45,NA,19141,2467,10865,2021-09-14 15:00:00
NA,46,NA,19137,847,3276,2021-09-14 15:00:00
