the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2507,11510,2021-08-30 15:00:01
NA,2,NA,19125,2419,13197,2021-08-30 15:00:01
NA,3,NA,19144,3672,16378,2021-08-30 15:00:01
NA,4,NA,19152,3719,16678,2021-08-30 15:00:01
NA,5,NA,19153,931,4811,2021-08-30 15:00:01
NA,6,NA,19133,2538,9238,2021-08-30 15:00:01
NA,7,NA,19126,1337,6296,2021-08-30 15:00:01
NA,8,NA,19119,2423,13012,2021-08-30 15:00:01
NA,9,NA,19120,6593,25593,2021-08-30 15:00:01
NA,10,NA,19128,3102,16098,2021-08-30 15:00:01
NA,11,NA,19104,4834,24837,2021-08-30 15:00:01
NA,12,NA,19127,468,2737,2021-08-30 15:00:01
NA,13,NA,19149,7605,25226,2021-08-30 15:00:01
NA,14,NA,19143,4799,25538,2021-08-30 15:00:01
NA,15,NA,19146,3494,22605,2021-08-30 15:00:01
NA,16,NA,19135,2751,12524,2021-08-30 15:00:01
NA,17,NA,19151,2116,10305,2021-08-30 15:00:01
NA,18,NA,19154,2510,13948,2021-08-30 15:00:01
NA,19,NA,19132,2935,11712,2021-08-30 15:00:01
NA,20,NA,19111,5987,27762,2021-08-30 15:00:01
NA,21,NA,19114,2451,14043,2021-08-30 15:00:01
NA,22,NA,19147,4021,23079,2021-08-30 15:00:01
NA,23,NA,19139,3231,15299,2021-08-30 15:00:01
NA,24,NA,19124,5968,24932,2021-08-30 15:00:01
NA,25,NA,19142,2395,9733,2021-08-30 15:00:01
NA,26,NA,19118,738,4548,2021-08-30 15:00:01
NA,27,NA,19122,2475,9442,2021-08-30 15:00:01
NA,28,NA,19123,2436,9271,2021-08-30 15:00:01
NA,29,NA,19130,3198,15188,2021-08-30 15:00:01
NA,30,NA,19116,2385,12925,2021-08-30 15:00:01
NA,31,NA,19129,1201,5198,2021-08-30 15:00:01
NA,32,NA,19140,4768,19425,2021-08-30 15:00:01
NA,33,NA,19134,5228,21496,2021-08-30 15:00:01
NA,34,NA,19145,4494,23616,2021-08-30 15:00:01
NA,35,NA,19121,3872,13704,2021-08-30 15:00:01
NA,36,NA,19107,1990,9652,2021-08-30 15:00:01
NA,37,NA,19150,1835,9974,2021-08-30 15:00:01
NA,38,NA,19131,3124,14993,2021-08-30 15:00:01
NA,39,NA,19102,783,3536,2021-08-30 15:00:01
NA,40,NA,19148,5954,28115,2021-08-30 15:00:01
NA,41,NA,19115,2844,16040,2021-08-30 15:00:01
NA,42,NA,19136,3179,14681,2021-08-30 15:00:01
NA,43,NA,19103,2741,15436,2021-08-30 15:00:01
NA,44,NA,19106,1646,7085,2021-08-30 15:00:01
NA,45,NA,19141,2454,10435,2021-08-30 15:00:01
NA,46,NA,19137,838,3153,2021-08-30 15:00:01
