the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2483,11155,2021-08-16 15:00:01
NA,2,NA,19125,2343,12986,2021-08-16 15:00:01
NA,3,NA,19144,3600,15923,2021-08-16 15:00:01
NA,4,NA,19152,3677,16186,2021-08-16 15:00:01
NA,5,NA,19153,944,4653,2021-08-16 15:00:01
NA,6,NA,19133,2386,8935,2021-08-16 15:00:01
NA,7,NA,19126,1319,6139,2021-08-16 15:00:01
NA,8,NA,19119,2395,12796,2021-08-16 15:00:01
NA,9,NA,19120,6330,24660,2021-08-16 15:00:01
NA,10,NA,19128,3014,15816,2021-08-16 15:00:01
NA,11,NA,19104,4564,24469,2021-08-16 15:00:01
NA,12,NA,19127,435,2709,2021-08-16 15:00:01
NA,13,NA,19149,7430,24204,2021-08-16 15:00:01
NA,14,NA,19143,4716,24897,2021-08-16 15:00:01
NA,15,NA,19146,3362,22289,2021-08-16 15:00:01
NA,16,NA,19135,2709,12027,2021-08-16 15:00:01
NA,17,NA,19151,2102,9980,2021-08-16 15:00:01
NA,18,NA,19154,2391,13637,2021-08-16 15:00:01
NA,19,NA,19132,2753,11323,2021-08-16 15:00:01
NA,20,NA,19111,5927,26864,2021-08-16 15:00:01
NA,21,NA,19114,2405,13664,2021-08-16 15:00:01
NA,22,NA,19147,3923,22785,2021-08-16 15:00:01
NA,23,NA,19139,3139,14815,2021-08-16 15:00:01
NA,24,NA,19124,5782,24009,2021-08-16 15:00:01
NA,25,NA,19142,2384,9331,2021-08-16 15:00:01
NA,26,NA,19118,730,4515,2021-08-16 15:00:01
NA,27,NA,19122,1935,9272,2021-08-16 15:00:01
NA,28,NA,19123,2255,9098,2021-08-16 15:00:01
NA,29,NA,19130,2945,15029,2021-08-16 15:00:01
NA,30,NA,19116,2296,12603,2021-08-16 15:00:01
NA,31,NA,19129,1179,5110,2021-08-16 15:00:01
NA,32,NA,19140,4590,18727,2021-08-16 15:00:01
NA,33,NA,19134,4924,20800,2021-08-16 15:00:01
NA,34,NA,19145,4510,22963,2021-08-16 15:00:01
NA,35,NA,19121,2963,13329,2021-08-16 15:00:01
NA,36,NA,19107,1938,9579,2021-08-16 15:00:01
NA,37,NA,19150,1823,9719,2021-08-16 15:00:01
NA,38,NA,19131,2981,14656,2021-08-16 15:00:01
NA,39,NA,19102,743,3509,2021-08-16 15:00:01
NA,40,NA,19148,5889,27332,2021-08-16 15:00:01
NA,41,NA,19115,2770,15651,2021-08-16 15:00:01
NA,42,NA,19136,3106,14182,2021-08-16 15:00:01
NA,43,NA,19103,2597,15290,2021-08-16 15:00:01
NA,44,NA,19106,1595,7030,2021-08-16 15:00:01
NA,45,NA,19141,2370,10090,2021-08-16 15:00:01
NA,46,NA,19137,794,3055,2021-08-16 15:00:01
