the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2238,10385,2021-07-15 17:20:02
NA,2,NA,19125,2247,12509,2021-07-15 17:20:02
NA,3,NA,19144,3289,14920,2021-07-15 17:20:02
NA,4,NA,19152,3441,15105,2021-07-15 17:20:02
NA,5,NA,19153,851,4374,2021-07-15 17:20:02
NA,6,NA,19133,2290,8041,2021-07-15 17:20:02
NA,7,NA,19126,1217,5791,2021-07-15 17:20:02
NA,8,NA,19119,2303,12304,2021-07-15 17:20:02
NA,9,NA,19120,5772,22566,2021-07-15 17:20:02
NA,10,NA,19128,3172,14990,2021-07-15 17:20:02
NA,11,NA,19104,4360,23688,2021-07-15 17:20:02
NA,12,NA,19127,476,2595,2021-07-15 17:20:02
NA,13,NA,19149,6905,21763,2021-07-15 17:20:02
NA,14,NA,19143,4267,23511,2021-07-15 17:20:02
NA,15,NA,19146,3201,21106,2021-07-15 17:20:02
NA,16,NA,19135,2359,10744,2021-07-15 17:20:02
NA,17,NA,19151,1906,9348,2021-07-15 17:20:02
NA,18,NA,19154,2104,13104,2021-07-15 17:20:02
NA,19,NA,19132,2429,10429,2021-07-15 17:20:02
NA,20,NA,19111,5325,24939,2021-07-15 17:20:02
NA,21,NA,19114,2118,13031,2021-07-15 17:20:02
NA,22,NA,19147,3755,22073,2021-07-15 17:20:02
NA,23,NA,19139,2768,13904,2021-07-15 17:20:02
NA,24,NA,19124,5232,21694,2021-07-15 17:20:02
NA,25,NA,19142,2137,8463,2021-07-15 17:20:02
NA,26,NA,19118,754,4386,2021-07-15 17:20:02
NA,27,NA,19122,1830,8824,2021-07-15 17:20:02
NA,28,NA,19123,2206,8727,2021-07-15 17:20:02
NA,29,NA,19130,3286,14222,2021-07-15 17:20:02
NA,30,NA,19116,2089,11658,2021-07-15 17:20:02
NA,31,NA,19129,1201,4878,2021-07-15 17:20:02
NA,32,NA,19140,4110,16992,2021-07-15 17:20:02
NA,33,NA,19134,4391,18953,2021-07-15 17:20:02
NA,34,NA,19145,4100,21532,2021-07-15 17:20:02
NA,35,NA,19121,2640,12570,2021-07-15 17:20:02
NA,36,NA,19107,1923,9279,2021-07-15 17:20:02
NA,37,NA,19150,1661,9202,2021-07-15 17:20:02
NA,38,NA,19131,2730,13945,2021-07-15 17:20:02
NA,39,NA,19102,719,3434,2021-07-15 17:20:02
NA,40,NA,19148,5432,25816,2021-07-15 17:20:02
NA,41,NA,19115,2507,14737,2021-07-15 17:20:02
NA,42,NA,19136,2758,13108,2021-07-15 17:20:02
NA,43,NA,19103,2501,15012,2021-07-15 17:20:02
NA,44,NA,19106,1577,6900,2021-07-15 17:20:02
NA,45,NA,19141,2118,9385,2021-07-15 17:20:02
NA,46,NA,19137,653,2927,2021-07-15 17:20:02
