the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2503,11592,2021-09-01 15:00:01
NA,2,NA,19125,2384,13274,2021-09-01 15:00:01
NA,3,NA,19144,3666,16486,2021-09-01 15:00:01
NA,4,NA,19152,3736,16741,2021-09-01 15:00:01
NA,5,NA,19153,938,4833,2021-09-01 15:00:01
NA,6,NA,19133,2520,9337,2021-09-01 15:00:01
NA,7,NA,19126,1330,6327,2021-09-01 15:00:01
NA,8,NA,19119,2385,13082,2021-09-01 15:00:01
NA,9,NA,19120,6612,25751,2021-09-01 15:00:01
NA,10,NA,19128,3065,16195,2021-09-01 15:00:01
NA,11,NA,19104,4823,24930,2021-09-01 15:00:01
NA,12,NA,19127,459,2751,2021-09-01 15:00:01
NA,13,NA,19149,7627,25408,2021-09-01 15:00:01
NA,14,NA,19143,4781,25647,2021-09-01 15:00:01
NA,15,NA,19146,3464,23277,2021-09-01 15:00:01
NA,16,NA,19135,2755,12596,2021-09-01 15:00:01
NA,17,NA,19151,2101,10368,2021-09-01 15:00:01
NA,18,NA,19154,2461,14027,2021-09-01 15:00:01
NA,19,NA,19132,2896,11841,2021-09-01 15:00:01
NA,20,NA,19111,5943,27963,2021-09-01 15:00:01
NA,21,NA,19114,2450,14099,2021-09-01 15:00:01
NA,22,NA,19147,3976,23173,2021-09-01 15:00:01
NA,23,NA,19139,3247,15378,2021-09-01 15:00:01
NA,24,NA,19124,5974,25108,2021-09-01 15:00:01
NA,25,NA,19142,2407,9785,2021-09-01 15:00:01
NA,26,NA,19118,731,4569,2021-09-01 15:00:01
NA,27,NA,19122,2064,9960,2021-09-01 15:00:01
NA,28,NA,19123,2341,9405,2021-09-01 15:00:01
NA,29,NA,19130,3037,15414,2021-09-01 15:00:01
NA,30,NA,19116,2354,13011,2021-09-01 15:00:01
NA,31,NA,19129,1178,5234,2021-09-01 15:00:01
NA,32,NA,19140,4796,19544,2021-09-01 15:00:01
NA,33,NA,19134,5236,21627,2021-09-01 15:00:01
NA,34,NA,19145,4472,23725,2021-09-01 15:00:01
NA,35,NA,19121,3127,14609,2021-09-01 15:00:01
NA,36,NA,19107,1969,9697,2021-09-01 15:00:01
NA,37,NA,19150,1813,10035,2021-09-01 15:00:01
NA,38,NA,19131,3132,15076,2021-09-01 15:00:01
NA,39,NA,19102,777,3555,2021-09-01 15:00:01
NA,40,NA,19148,5923,28241,2021-09-01 15:00:01
NA,41,NA,19115,2814,16125,2021-09-01 15:00:01
NA,42,NA,19136,3148,14776,2021-09-01 15:00:01
NA,43,NA,19103,2721,15483,2021-09-01 15:00:01
NA,44,NA,19106,1645,7101,2021-09-01 15:00:01
NA,45,NA,19141,2459,10499,2021-09-01 15:00:01
NA,46,NA,19137,835,3179,2021-09-01 15:00:01
