the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,boosted,etl_timestamp
NA,1,NA,19138,2997,17939,6925,2022-02-24 16:00:01
NA,2,NA,19125,3654,16627,7736,2022-02-24 16:00:01
NA,3,NA,19144,4498,24068,9798,2022-02-24 16:00:01
NA,4,NA,19152,4699,22859,8963,2022-02-24 16:00:01
NA,5,NA,19153,1110,7446,3038,2022-02-24 16:00:01
NA,6,NA,19133,3093,13905,3936,2022-02-24 16:00:01
NA,7,NA,19126,1602,9288,3842,2022-02-24 16:00:01
NA,8,NA,19119,3186,18666,10326,2022-02-24 16:00:01
NA,9,NA,19120,7910,39535,13129,2022-02-24 16:00:01
NA,10,NA,19128,4280,24524,12644,2022-02-24 16:00:01
NA,11,NA,19104,8695,32047,13081,2022-02-24 16:00:01
NA,12,NA,19127,869,3922,1844,2022-02-24 16:00:01
NA,13,NA,19149,9830,36565,11156,2022-02-24 16:00:01
NA,14,NA,19143,6467,37561,15103,2022-02-24 16:00:01
NA,15,NA,19146,6229,30270,14280,2022-02-24 16:00:01
NA,16,NA,19135,3339,18283,5723,2022-02-24 16:00:01
NA,17,NA,19109,12,16,6,2022-02-24 16:00:01
NA,18,NA,19151,2806,17487,7020,2022-02-24 16:00:01
NA,19,NA,19154,3072,20620,8838,2022-02-24 16:00:01
NA,20,NA,19132,3591,18242,6235,2022-02-24 16:00:01
NA,21,NA,19111,7172,40088,15561,2022-02-24 16:00:01
NA,22,NA,19114,3028,19249,8577,2022-02-24 16:00:01
NA,23,NA,19147,6633,29867,15522,2022-02-24 16:00:01
NA,24,NA,19139,4270,23568,8551,2022-02-24 16:00:01
NA,25,NA,19124,7372,37417,11473,2022-02-24 16:00:01
NA,26,NA,19142,3189,16007,4964,2022-02-24 16:00:01
NA,27,NA,19118,1328,6874,4164,2022-02-24 16:00:01
NA,28,NA,19122,2980,12911,4543,2022-02-24 16:00:01
NA,29,NA,19123,3274,11935,5095,2022-02-24 16:00:01
NA,30,NA,19130,5387,19864,9612,2022-02-24 16:00:01
NA,31,NA,19116,3167,19190,8318,2022-02-24 16:00:01
NA,32,NA,19112,23,337,10,2022-02-24 16:00:01
NA,33,NA,19129,1482,7285,3768,2022-02-24 16:00:01
NA,34,NA,19113,12,43,14,2022-02-24 16:00:01
NA,35,NA,19140,5932,28992,9012,2022-02-24 16:00:01
NA,36,NA,19134,6791,31021,9387,2022-02-24 16:00:01
NA,37,NA,19145,5670,31256,13229,2022-02-24 16:00:01
NA,38,NA,19121,4106,20255,6299,2022-02-24 16:00:01
NA,39,NA,19107,3249,11580,5475,2022-02-24 16:00:01
NA,40,NA,19150,2061,14658,6793,2022-02-24 16:00:01
NA,41,NA,19131,4073,23302,9154,2022-02-24 16:00:01
NA,42,NA,19102,1468,4289,2179,2022-02-24 16:00:01
NA,43,NA,19148,7363,37164,14993,2022-02-24 16:00:01
NA,44,NA,19115,3496,22219,9986,2022-02-24 16:00:01
NA,45,NA,19136,3774,20751,7636,2022-02-24 16:00:01
NA,46,NA,19103,5543,18437,10093,2022-02-24 16:00:01
NA,47,NA,19106,2429,8887,4991,2022-02-24 16:00:01
NA,48,NA,19141,2861,16093,5814,2022-02-24 16:00:01
NA,49,NA,19137,834,4438,1600,2022-02-24 16:00:01
