the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,boosted,etl_timestamp
NA,1,NA,19138,2891,18223,7149,2022-03-09 16:00:01
NA,2,NA,19125,3658,16707,7829,2022-03-09 16:00:01
NA,3,NA,19144,4415,24372,10073,2022-03-09 16:00:01
NA,4,NA,19152,4643,23028,9148,2022-03-09 16:00:01
NA,5,NA,19153,1101,7510,3113,2022-03-09 16:00:01
NA,6,NA,19133,3060,14172,4174,2022-03-09 16:00:01
NA,7,NA,19126,1543,9425,3977,2022-03-09 16:00:01
NA,8,NA,19119,3171,18818,10566,2022-03-09 16:00:01
NA,9,NA,19120,7778,39917,13547,2022-03-09 16:00:01
NA,10,NA,19128,4256,24622,12817,2022-03-09 16:00:01
NA,11,NA,19104,8345,31562,13279,2022-03-09 16:00:01
NA,12,NA,19127,869,3943,1872,2022-03-09 16:00:01
NA,13,NA,19149,9762,37073,11544,2022-03-09 16:00:01
NA,14,NA,19143,6343,38046,15556,2022-03-09 16:00:01
NA,15,NA,19146,6365,30540,14512,2022-03-09 16:00:01
NA,16,NA,19135,3237,18548,5899,2022-03-09 16:00:01
NA,17,NA,19109,10,19,7,2022-03-09 16:00:01
NA,18,NA,19151,2718,17715,7253,2022-03-09 16:00:01
NA,19,NA,19154,3015,20771,9005,2022-03-09 16:00:01
NA,20,NA,19132,3500,18548,6480,2022-03-09 16:00:01
NA,21,NA,19111,7050,40461,15913,2022-03-09 16:00:01
NA,22,NA,19114,2983,19414,8768,2022-03-09 16:00:01
NA,23,NA,19147,6603,30021,15728,2022-03-09 16:00:01
NA,24,NA,19139,4174,23901,8876,2022-03-09 16:00:01
NA,25,NA,19124,7208,38034,11958,2022-03-09 16:00:01
NA,26,NA,19142,3142,16254,5152,2022-03-09 16:00:01
NA,27,NA,19118,1319,6896,4223,2022-03-09 16:00:01
NA,28,NA,19122,2940,13027,4646,2022-03-09 16:00:01
NA,29,NA,19123,3256,12008,5165,2022-03-09 16:00:01
NA,30,NA,19130,5402,19931,9731,2022-03-09 16:00:01
NA,31,NA,19116,3125,19312,8469,2022-03-09 16:00:01
NA,32,NA,19112,24,336,10,2022-03-09 16:00:01
NA,33,NA,19129,1468,7326,3821,2022-03-09 16:00:01
NA,34,NA,19113,13,45,15,2022-03-09 16:00:01
NA,35,NA,19140,5747,29494,9432,2022-03-09 16:00:01
NA,36,NA,19134,6606,31550,9748,2022-03-09 16:00:01
NA,37,NA,19145,5635,31450,13472,2022-03-09 16:00:01
NA,38,NA,19121,4058,20485,6514,2022-03-09 16:00:01
NA,39,NA,19107,3250,11649,5598,2022-03-09 16:00:01
NA,40,NA,19150,2020,14799,7009,2022-03-09 16:00:01
NA,41,NA,19131,3938,23648,9472,2022-03-09 16:00:01
NA,42,NA,19102,1496,4299,2214,2022-03-09 16:00:01
NA,43,NA,19148,7290,37492,15360,2022-03-09 16:00:01
NA,44,NA,19115,3436,22365,10191,2022-03-09 16:00:01
NA,45,NA,19136,3656,21038,7849,2022-03-09 16:00:01
NA,46,NA,19103,5680,18621,10301,2022-03-09 16:00:01
NA,47,NA,19106,2441,8911,5034,2022-03-09 16:00:01
NA,48,NA,19141,2775,16349,6034,2022-03-09 16:00:01
NA,49,NA,19137,825,4496,1640,2022-03-09 16:00:01
