the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2751,13883,2021-12-06 16:00:01
NA,2,NA,19125,3501,14252,2021-12-06 16:00:01
NA,3,NA,19144,4238,19419,2021-12-06 16:00:01
NA,4,NA,19152,4110,19044,2021-12-06 16:00:01
NA,5,NA,19153,1049,5672,2021-12-06 16:00:01
NA,6,NA,19133,2757,11634,2021-12-06 16:00:01
NA,7,NA,19126,1514,7293,2021-12-06 16:00:01
NA,8,NA,19119,3460,14643,2021-12-06 16:00:01
NA,9,NA,19120,6867,31614,2021-12-06 16:00:01
NA,10,NA,19128,4135,17640,2021-12-06 16:00:01
NA,11,NA,19104,5835,26922,2021-12-06 16:00:01
NA,12,NA,19127,642,2908,2021-12-06 16:00:01
NA,13,NA,19149,7771,29987,2021-12-06 16:00:01
NA,14,NA,19143,5807,29783,2021-12-06 16:00:01
NA,15,NA,19146,5530,25592,2021-12-06 16:00:01
NA,16,NA,19135,2805,15042,2021-12-06 16:00:01
NA,17,NA,19151,2385,12162,2021-12-06 16:00:01
NA,18,NA,19154,2994,15890,2021-12-06 16:00:01
NA,19,NA,19132,3128,14933,2021-12-06 16:00:01
NA,20,NA,19111,6453,32345,2021-12-06 16:00:01
NA,21,NA,19114,3029,15915,2021-12-06 16:00:01
NA,22,NA,19147,6184,25445,2021-12-06 16:00:01
NA,23,NA,19139,3819,18638,2021-12-06 16:00:01
NA,24,NA,19124,6235,30932,2021-12-06 16:00:01
NA,25,NA,19142,2662,12027,2021-12-06 16:00:01
NA,26,NA,19118,1183,4881,2021-12-06 16:00:01
NA,27,NA,19122,2421,11310,2021-12-06 16:00:01
NA,28,NA,19123,3012,10172,2021-12-06 16:00:01
NA,29,NA,19130,4972,16535,2021-12-06 16:00:01
NA,30,NA,19116,3125,14781,2021-12-06 16:00:01
NA,31,NA,19129,1444,5795,2021-12-06 16:00:01
NA,32,NA,19140,5194,24094,2021-12-06 16:00:01
NA,33,NA,19134,5768,26116,2021-12-06 16:00:01
NA,34,NA,19145,5278,27087,2021-12-06 16:00:01
NA,35,NA,19121,3504,17255,2021-12-06 16:00:01
NA,36,NA,19107,2857,10240,2021-12-06 16:00:01
NA,37,NA,19150,2116,11396,2021-12-06 16:00:01
NA,38,NA,19131,3612,17498,2021-12-06 16:00:01
NA,39,NA,19102,1180,3677,2021-12-06 16:00:01
NA,40,NA,19148,6610,31766,2021-12-06 16:00:01
NA,41,NA,19115,3431,17856,2021-12-06 16:00:01
NA,42,NA,19136,3348,17166,2021-12-06 16:00:01
NA,43,NA,19103,4837,16085,2021-12-06 16:00:01
NA,44,NA,19106,2412,7539,2021-12-06 16:00:01
NA,45,NA,19141,2643,12895,2021-12-06 16:00:01
NA,46,NA,19137,846,3759,2021-12-06 16:00:01
