the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,boosted,etl_timestamp
NA,1,NA,19138,2933,18081,7047,2022-03-02 16:00:01
NA,2,NA,19125,3646,16676,7792,2022-03-02 16:00:01
NA,3,NA,19144,4422,24222,9926,2022-03-02 16:00:01
NA,4,NA,19152,4666,22976,9086,2022-03-02 16:00:01
NA,5,NA,19153,1109,7467,3068,2022-03-02 16:00:01
NA,6,NA,19133,3064,14053,4093,2022-03-02 16:00:01
NA,7,NA,19126,1571,9347,3900,2022-03-02 16:00:01
NA,8,NA,19119,3153,18729,10431,2022-03-02 16:00:01
NA,9,NA,19120,7863,39805,13378,2022-03-02 16:00:01
NA,10,NA,19128,4273,24544,12707,2022-03-02 16:00:01
NA,11,NA,19104,8828,32153,13317,2022-03-02 16:00:01
NA,12,NA,19127,871,3923,1853,2022-03-02 16:00:01
NA,13,NA,19149,9801,36869,11373,2022-03-02 16:00:01
NA,14,NA,19143,6413,37784,15350,2022-03-02 16:00:01
NA,15,NA,19146,6307,30388,14374,2022-03-02 16:00:01
NA,16,NA,19135,3274,18437,5822,2022-03-02 16:00:01
NA,17,NA,19109,11,19,7,2022-03-02 16:00:01
NA,18,NA,19151,2760,17565,7115,2022-03-02 16:00:01
NA,19,NA,19154,3036,20688,8918,2022-03-02 16:00:01
NA,20,NA,19132,3512,18416,6382,2022-03-02 16:00:01
NA,21,NA,19111,7086,40294,15718,2022-03-02 16:00:01
NA,22,NA,19114,3005,19333,8688,2022-03-02 16:00:01
NA,23,NA,19147,6618,29955,15635,2022-03-02 16:00:01
NA,24,NA,19139,4218,23714,8709,2022-03-02 16:00:01
NA,25,NA,19124,7300,37747,11711,2022-03-02 16:00:01
NA,26,NA,19142,3172,16122,5057,2022-03-02 16:00:01
NA,27,NA,19118,1322,6890,4192,2022-03-02 16:00:01
NA,28,NA,19122,2958,12986,4611,2022-03-02 16:00:01
NA,29,NA,19123,3267,11961,5136,2022-03-02 16:00:01
NA,30,NA,19130,5381,19898,9664,2022-03-02 16:00:01
NA,31,NA,19116,3158,19229,8377,2022-03-02 16:00:01
NA,32,NA,19112,24,336,10,2022-03-02 16:00:01
NA,33,NA,19129,1478,7298,3796,2022-03-02 16:00:01
NA,34,NA,19113,13,43,14,2022-03-02 16:00:01
NA,35,NA,19140,5839,29270,9263,2022-03-02 16:00:01
NA,36,NA,19134,6674,31334,9569,2022-03-02 16:00:01
NA,37,NA,19145,5636,31364,13367,2022-03-02 16:00:01
NA,38,NA,19121,4057,20372,6413,2022-03-02 16:00:01
NA,39,NA,19107,3238,11635,5550,2022-03-02 16:00:01
NA,40,NA,19150,2030,14724,6897,2022-03-02 16:00:01
NA,41,NA,19131,4002,23442,9318,2022-03-02 16:00:01
NA,42,NA,19102,1480,4280,2191,2022-03-02 16:00:01
NA,43,NA,19148,7326,37324,15193,2022-03-02 16:00:01
NA,44,NA,19115,3475,22289,10090,2022-03-02 16:00:01
NA,45,NA,19136,3723,20889,7755,2022-03-02 16:00:01
NA,46,NA,19103,5557,18456,10138,2022-03-02 16:00:01
NA,47,NA,19106,2439,8900,5016,2022-03-02 16:00:01
NA,48,NA,19141,2801,16229,5929,2022-03-02 16:00:01
NA,49,NA,19137,814,4468,1618,2022-03-02 16:00:01
