the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,boosted,etl_timestamp
NA,1,NA,19138,2869,18434,7363,2022-03-31 15:00:03
NA,2,NA,19125,3634,16809,7947,2022-03-31 15:00:03
NA,3,NA,19144,4356,24607,10298,2022-03-31 15:00:03
NA,4,NA,19152,4636,23172,9331,2022-03-31 15:00:03
NA,5,NA,19153,1072,7571,3190,2022-03-31 15:00:03
NA,6,NA,19133,3076,14321,4345,2022-03-31 15:00:03
NA,7,NA,19126,1520,9494,4074,2022-03-31 15:00:03
NA,8,NA,19119,3157,18898,10692,2022-03-31 15:00:03
NA,9,NA,19120,7689,40334,13926,2022-03-31 15:00:03
NA,10,NA,19128,4258,24745,13005,2022-03-31 15:00:03
NA,11,NA,19104,8433,31802,13642,2022-03-31 15:00:03
NA,12,NA,19127,877,3959,1908,2022-03-31 15:00:03
NA,13,NA,19149,9698,37448,11869,2022-03-31 15:00:03
NA,14,NA,19143,6195,38518,15929,2022-03-31 15:00:03
NA,15,NA,19146,6412,30670,14712,2022-03-31 15:00:03
NA,16,NA,19135,3206,18764,6058,2022-03-31 15:00:03
NA,17,NA,19109,10,21,8,2022-03-31 15:00:03
NA,18,NA,19151,2668,17933,7442,2022-03-31 15:00:03
NA,19,NA,19154,3006,20860,9123,2022-03-31 15:00:03
NA,20,NA,19132,3475,18754,6664,2022-03-31 15:00:03
NA,21,NA,19111,6989,40799,16310,2022-03-31 15:00:03
NA,22,NA,19114,2966,19541,8896,2022-03-31 15:00:03
NA,23,NA,19147,6573,30176,15929,2022-03-31 15:00:03
NA,24,NA,19139,4130,24187,9183,2022-03-31 15:00:03
NA,25,NA,19124,7113,38551,12373,2022-03-31 15:00:03
NA,26,NA,19142,3092,16524,5334,2022-03-31 15:00:03
NA,27,NA,19118,1313,6910,4260,2022-03-31 15:00:03
NA,28,NA,19122,2932,13110,4747,2022-03-31 15:00:03
NA,29,NA,19123,3238,12079,5256,2022-03-31 15:00:03
NA,30,NA,19130,5418,19988,9850,2022-03-31 15:00:03
NA,31,NA,19116,3135,19443,8643,2022-03-31 15:00:03
NA,32,NA,19112,23,336,10,2022-03-31 15:00:03
NA,33,NA,19129,1453,7371,3869,2022-03-31 15:00:03
NA,34,NA,19113,13,45,14,2022-03-31 15:00:03
NA,35,NA,19140,5711,29807,9722,2022-03-31 15:00:03
NA,36,NA,19134,6476,31996,10121,2022-03-31 15:00:03
NA,37,NA,19145,5593,31664,13787,2022-03-31 15:00:03
NA,38,NA,19121,4037,20671,6694,2022-03-31 15:00:03
NA,39,NA,19107,3264,11692,5675,2022-03-31 15:00:03
NA,40,NA,19150,2000,14914,7169,2022-03-31 15:00:03
NA,41,NA,19131,3932,23864,9725,2022-03-31 15:00:03
NA,42,NA,19102,1497,4318,2233,2022-03-31 15:00:03
NA,43,NA,19148,7251,37748,15719,2022-03-31 15:00:03
NA,44,NA,19115,3421,22494,10361,2022-03-31 15:00:03
NA,45,NA,19136,3678,21227,8009,2022-03-31 15:00:03
NA,46,NA,19103,5678,18674,10413,2022-03-31 15:00:03
NA,47,NA,19106,2440,8928,5080,2022-03-31 15:00:03
NA,48,NA,19141,2778,16567,6238,2022-03-31 15:00:03
NA,49,NA,19137,827,4515,1676,2022-03-31 15:00:03
