the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2597,12159,2021-09-23 15:00:02
NA,2,NA,19125,2346,13663,2021-09-23 15:00:02
NA,3,NA,19144,3682,17208,2021-09-23 15:00:02
NA,4,NA,19152,3569,17418,2021-09-23 15:00:02
NA,5,NA,19153,950,5034,2021-09-23 15:00:02
NA,6,NA,19133,2528,9959,2021-09-23 15:00:02
NA,7,NA,19126,1365,6564,2021-09-23 15:00:02
NA,8,NA,19119,2415,13375,2021-09-23 15:00:02
NA,9,NA,19120,6461,27416,2021-09-23 15:00:02
NA,10,NA,19128,3105,16654,2021-09-23 15:00:02
NA,11,NA,19104,5059,25563,2021-09-23 15:00:02
NA,12,NA,19127,443,2819,2021-09-23 15:00:02
NA,13,NA,19149,7212,26952,2021-09-23 15:00:02
NA,14,NA,19143,4956,26679,2021-09-23 15:00:02
NA,15,NA,19146,3531,23987,2021-09-23 15:00:02
NA,16,NA,19135,2713,13350,2021-09-23 15:00:02
NA,17,NA,19151,2082,10861,2021-09-23 15:00:02
NA,18,NA,19154,2336,14642,2021-09-23 15:00:02
NA,19,NA,19132,2962,12606,2021-09-23 15:00:02
NA,20,NA,19111,5704,29330,2021-09-23 15:00:02
NA,21,NA,19114,2346,14703,2021-09-23 15:00:02
NA,22,NA,19147,4023,23817,2021-09-23 15:00:02
NA,23,NA,19139,3410,16135,2021-09-23 15:00:02
NA,24,NA,19124,5854,26754,2021-09-23 15:00:02
NA,25,NA,19142,2442,10398,2021-09-23 15:00:02
NA,26,NA,19118,741,4629,2021-09-23 15:00:02
NA,27,NA,19122,2100,10425,2021-09-23 15:00:02
NA,28,NA,19123,2349,9691,2021-09-23 15:00:02
NA,29,NA,19130,3688,15762,2021-09-23 15:00:02
NA,30,NA,19116,2301,13545,2021-09-23 15:00:02
NA,31,NA,19129,1189,5325,2021-09-23 15:00:02
NA,32,NA,19140,4723,20676,2021-09-23 15:00:02
NA,33,NA,19134,5227,22945,2021-09-23 15:00:02
NA,34,NA,19145,4438,24692,2021-09-23 15:00:02
NA,35,NA,19121,3199,15352,2021-09-23 15:00:02
NA,36,NA,19107,2003,9899,2021-09-23 15:00:02
NA,37,NA,19150,1770,10419,2021-09-23 15:00:02
NA,38,NA,19131,3129,15720,2021-09-23 15:00:02
NA,39,NA,19102,799,3636,2021-09-23 15:00:02
NA,40,NA,19148,5705,29454,2021-09-23 15:00:02
NA,41,NA,19115,2623,16716,2021-09-23 15:00:02
NA,42,NA,19136,2968,15528,2021-09-23 15:00:02
NA,43,NA,19103,3029,15758,2021-09-23 15:00:02
NA,44,NA,19106,1722,7251,2021-09-23 15:00:02
NA,45,NA,19141,2487,11117,2021-09-23 15:00:02
NA,46,NA,19137,809,3384,2021-09-23 15:00:02
