the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,3613,17277,2022-02-08 16:00:01
NA,2,NA,19125,5034,16348,2022-02-08 16:00:01
NA,3,NA,19144,5663,23300,2022-02-08 16:00:01
NA,4,NA,19152,5260,22322,2022-02-08 16:00:01
NA,5,NA,19153,1394,7177,2022-02-08 16:00:01
NA,6,NA,19133,3555,13247,2022-02-08 16:00:01
NA,7,NA,19126,2019,9013,2022-02-08 16:00:01
NA,8,NA,19119,4511,18287,2022-02-08 16:00:01
NA,9,NA,19120,9106,37792,2022-02-08 16:00:01
NA,10,NA,19128,5816,24046,2022-02-08 16:00:01
NA,11,NA,19104,10680,31219,2022-02-08 16:00:01
NA,12,NA,19127,1151,3874,2022-02-08 16:00:01
NA,13,NA,19149,10413,35202,2022-02-08 16:00:01
NA,14,NA,19143,8376,36281,2022-02-08 16:00:01
NA,15,NA,19146,8099,29589,2022-02-08 16:00:01
NA,16,NA,19135,3706,17635,2022-02-08 16:00:01
NA,17,NA,19151,3453,16877,2022-02-08 16:00:01
NA,18,NA,19154,3718,20259,2022-02-08 16:00:01
NA,19,NA,19132,4282,17495,2022-02-08 16:00:01
NA,20,NA,19111,8262,39020,2022-02-08 16:00:01
NA,21,NA,19114,3833,18831,2022-02-08 16:00:01
NA,22,NA,19147,8859,29296,2022-02-08 16:00:01
NA,23,NA,19139,5211,22639,2022-02-08 16:00:01
NA,24,NA,19124,8338,35869,2022-02-08 16:00:01
NA,25,NA,19142,3558,15355,2022-02-08 16:00:01
NA,26,NA,19118,1828,6792,2022-02-08 16:00:01
NA,27,NA,19122,3308,12590,2022-02-08 16:00:01
NA,28,NA,19123,4075,11687,2022-02-08 16:00:01
NA,29,NA,19130,6936,19533,2022-02-08 16:00:01
NA,30,NA,19116,3907,18809,2022-02-08 16:00:01
NA,31,NA,19129,1866,7140,2022-02-08 16:00:01
NA,32,NA,19140,6921,27812,2022-02-08 16:00:01
NA,33,NA,19134,7602,29813,2022-02-08 16:00:01
NA,34,NA,19145,7072,30445,2022-02-08 16:00:01
NA,35,NA,19121,4699,19613,2022-02-08 16:00:01
NA,36,NA,19107,4074,11435,2022-02-08 16:00:01
NA,37,NA,19150,2741,14342,2022-02-08 16:00:01
NA,38,NA,19131,4956,22560,2022-02-08 16:00:01
NA,39,NA,19102,1731,4231,2022-02-08 16:00:01
NA,40,NA,19148,9103,36143,2022-02-08 16:00:01
NA,41,NA,19115,4093,21852,2022-02-08 16:00:01
NA,42,NA,19136,4329,20198,2022-02-08 16:00:01
NA,43,NA,19103,6857,18261,2022-02-08 16:00:01
NA,44,NA,19106,3000,8808,2022-02-08 16:00:01
NA,45,NA,19141,3434,15554,2022-02-08 16:00:01
NA,46,NA,19137,979,4332,2022-02-08 16:00:01
