the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,3621,17441,2022-02-15 21:18:22
NA,2,NA,19125,5047,16391,2022-02-15 21:18:22
NA,3,NA,19144,5688,23476,2022-02-15 21:18:22
NA,4,NA,19152,5261,22441,2022-02-15 21:18:22
NA,5,NA,19153,1384,7242,2022-02-15 21:18:22
NA,6,NA,19133,3528,13391,2022-02-15 21:18:22
NA,7,NA,19126,2023,9058,2022-02-15 21:18:22
NA,8,NA,19119,4517,18363,2022-02-15 21:18:22
NA,9,NA,19120,9110,38117,2022-02-15 21:18:22
NA,10,NA,19128,5818,24116,2022-02-15 21:18:22
NA,11,NA,19104,10905,31379,2022-02-15 21:18:22
NA,12,NA,19127,1153,3884,2022-02-15 21:18:22
NA,13,NA,19149,10421,35450,2022-02-15 21:18:22
NA,14,NA,19143,8367,36543,2022-02-15 21:18:22
NA,15,NA,19146,8078,29752,2022-02-15 21:18:22
NA,16,NA,19135,3703,17778,2022-02-15 21:18:22
NA,17,NA,19151,3443,17016,2022-02-15 21:18:22
NA,18,NA,19154,3719,20335,2022-02-15 21:18:22
NA,19,NA,19132,4261,17672,2022-02-15 21:18:22
NA,20,NA,19111,8281,39207,2022-02-15 21:18:22
NA,21,NA,19114,3833,18924,2022-02-15 21:18:22
NA,22,NA,19147,8850,29431,2022-02-15 21:18:22
NA,23,NA,19139,5206,22895,2022-02-15 21:18:22
NA,24,NA,19124,8379,36174,2022-02-15 21:18:22
NA,25,NA,19142,3548,15468,2022-02-15 21:18:22
NA,26,NA,19118,1825,6807,2022-02-15 21:18:22
NA,27,NA,19122,3318,12662,2022-02-15 21:18:22
NA,28,NA,19123,4084,11722,2022-02-15 21:18:22
NA,29,NA,19130,6941,19566,2022-02-15 21:18:22
NA,30,NA,19116,3920,18870,2022-02-15 21:18:22
NA,31,NA,19129,1866,7172,2022-02-15 21:18:22
NA,32,NA,19140,6922,28067,2022-02-15 21:18:22
NA,33,NA,19134,7652,30028,2022-02-15 21:18:22
NA,34,NA,19145,7064,30623,2022-02-15 21:18:22
NA,35,NA,19121,4693,19747,2022-02-15 21:18:22
NA,36,NA,19107,4091,11477,2022-02-15 21:18:22
NA,37,NA,19150,2714,14403,2022-02-15 21:18:22
NA,38,NA,19131,4943,22713,2022-02-15 21:18:22
NA,39,NA,19102,1750,4230,2022-02-15 21:18:22
NA,40,NA,19148,9091,36399,2022-02-15 21:18:22
NA,41,NA,19115,4111,21924,2022-02-15 21:18:22
NA,42,NA,19136,4313,20316,2022-02-15 21:18:22
NA,43,NA,19103,6877,18275,2022-02-15 21:18:22
NA,44,NA,19106,3009,8810,2022-02-15 21:18:22
NA,45,NA,19141,3415,15696,2022-02-15 21:18:22
NA,46,NA,19137,970,4368,2022-02-15 21:18:22
