the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,boosted,etl_timestamp
NA,1,NA,19138,2842,18919,7935,2022-06-27 12:36:23
NA,2,NA,19125,3633,16887,8428,2022-06-27 12:36:23
NA,3,NA,19144,4297,25189,11201,2022-06-27 12:36:23
NA,4,NA,19152,4616,23613,10054,2022-06-27 12:36:23
NA,5,NA,19153,1080,7765,3430,2022-06-27 12:36:23
NA,6,NA,19133,3129,14689,4858,2022-06-27 12:36:23
NA,7,NA,19126,1480,9747,4398,2022-06-27 12:36:23
NA,8,NA,19119,3045,19303,11512,2022-06-27 12:36:23
NA,9,NA,19120,7627,41437,15115,2022-06-27 12:36:23
NA,10,NA,19128,4148,25331,13993,2022-06-27 12:36:23
NA,11,NA,19104,8626,32298,14785,2022-06-27 12:36:23
NA,12,NA,19127,867,4031,2039,2022-06-27 12:36:23
NA,13,NA,19149,9657,38444,12885,2022-06-27 12:36:23
NA,14,NA,19143,6227,39396,17331,2022-06-27 12:36:23
NA,15,NA,19146,6459,31011,15639,2022-06-27 12:36:23
NA,16,NA,19135,3175,19166,6593,2022-06-27 12:36:23
NA,17,NA,19109,11,24,10,2022-06-27 12:36:23
NA,18,NA,19151,2637,18474,8108,2022-06-27 12:36:23
NA,19,NA,19154,2904,21230,9714,2022-06-27 12:36:23
NA,20,NA,19132,3480,19319,7321,2022-06-27 12:36:23
NA,21,NA,19111,6934,41828,17522,2022-06-27 12:36:23
NA,22,NA,19114,2872,19931,9491,2022-06-27 12:36:23
NA,23,NA,19147,6482,30626,17043,2022-06-27 12:36:23
NA,24,NA,19139,4139,24800,10128,2022-06-27 12:36:23
NA,25,NA,19124,7121,39532,13487,2022-06-27 12:36:23
NA,26,NA,19142,3148,17069,5875,2022-06-27 12:36:23
NA,27,NA,19118,1216,7177,4649,2022-06-27 12:36:23
NA,28,NA,19122,2937,13272,5118,2022-06-27 12:36:23
NA,29,NA,19123,3272,12159,5617,2022-06-27 12:36:23
NA,30,NA,19130,5417,20195,10512,2022-06-27 12:36:23
NA,31,NA,19116,3107,19943,9327,2022-06-27 12:36:23
NA,32,NA,19112,35,336,11,2022-06-27 12:36:23
NA,33,NA,19129,1418,7555,4120,2022-06-27 12:36:23
NA,34,NA,19113,15,42,14,2022-06-27 12:36:23
NA,35,NA,19140,5669,30559,10655,2022-06-27 12:36:23
NA,36,NA,19134,6472,32752,11114,2022-06-27 12:36:23
NA,37,NA,19145,5552,32223,14873,2022-06-27 12:36:23
NA,38,NA,19121,4042,20960,7303,2022-06-27 12:36:23
NA,39,NA,19107,3264,11897,6094,2022-06-27 12:36:23
NA,40,NA,19150,1951,15303,7773,2022-06-27 12:36:23
NA,41,NA,19131,3968,24546,10689,2022-06-27 12:36:23
NA,42,NA,19102,1505,4436,2389,2022-06-27 12:36:23
NA,43,NA,19148,7207,38384,16900,2022-06-27 12:36:23
NA,44,NA,19115,3424,23053,11161,2022-06-27 12:36:23
NA,45,NA,19136,3627,21723,8661,2022-06-27 12:36:23
NA,46,NA,19103,5642,19126,11293,2022-06-27 12:36:23
NA,47,NA,19106,2368,9020,5385,2022-06-27 12:36:23
NA,48,NA,19141,2791,17050,6840,2022-06-27 12:36:23
NA,49,NA,19137,821,4598,1815,2022-06-27 12:36:23
