the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,boosted,etl_timestamp
NA,1,NA,19138,2862,18281,7200,2022-03-15 15:00:03
NA,2,NA,19125,3643,16746,7863,2022-03-15 15:00:03
NA,3,NA,19144,4407,24420,10121,2022-03-15 15:00:03
NA,4,NA,19152,4633,23084,9200,2022-03-15 15:00:03
NA,5,NA,19153,1091,7527,3126,2022-03-15 15:00:03
NA,6,NA,19133,3033,14233,4201,2022-03-15 15:00:03
NA,7,NA,19126,1522,9438,3992,2022-03-15 15:00:03
NA,8,NA,19119,3165,18834,10599,2022-03-15 15:00:03
NA,9,NA,19120,7713,40093,13653,2022-03-15 15:00:03
NA,10,NA,19128,4258,24646,12851,2022-03-15 15:00:03
NA,11,NA,19104,8392,31631,13393,2022-03-15 15:00:03
NA,12,NA,19127,875,3948,1880,2022-03-15 15:00:03
NA,13,NA,19149,9737,37229,11651,2022-03-15 15:00:03
NA,14,NA,19143,6303,38176,15646,2022-03-15 15:00:03
NA,15,NA,19146,6372,30568,14567,2022-03-15 15:00:03
NA,16,NA,19135,3231,18613,5945,2022-03-15 15:00:03
NA,17,NA,19109,10,20,7,2022-03-15 15:00:03
NA,18,NA,19151,2694,17768,7291,2022-03-15 15:00:03
NA,19,NA,19154,3003,20799,9045,2022-03-15 15:00:03
NA,20,NA,19132,3485,18604,6520,2022-03-15 15:00:03
NA,21,NA,19111,7024,40562,16028,2022-03-15 15:00:03
NA,22,NA,19114,2977,19437,8792,2022-03-15 15:00:03
NA,23,NA,19147,6600,30050,15778,2022-03-15 15:00:03
NA,24,NA,19139,4179,23967,8957,2022-03-15 15:00:03
NA,25,NA,19124,7166,38217,12060,2022-03-15 15:00:03
NA,26,NA,19142,3118,16334,5181,2022-03-15 15:00:03
NA,27,NA,19118,1314,6900,4230,2022-03-15 15:00:03
NA,28,NA,19122,2928,13063,4678,2022-03-15 15:00:03
NA,29,NA,19123,3242,12034,5182,2022-03-15 15:00:03
NA,30,NA,19130,5405,19951,9763,2022-03-15 15:00:03
NA,31,NA,19116,3121,19336,8516,2022-03-15 15:00:03
NA,32,NA,19112,24,336,10,2022-03-15 15:00:03
NA,33,NA,19129,1464,7334,3830,2022-03-15 15:00:03
NA,34,NA,19113,13,46,15,2022-03-15 15:00:03
NA,35,NA,19140,5726,29593,9497,2022-03-15 15:00:03
NA,36,NA,19134,6550,31698,9851,2022-03-15 15:00:03
NA,37,NA,19145,5602,31520,13547,2022-03-15 15:00:03
NA,38,NA,19121,4022,20569,6567,2022-03-15 15:00:03
NA,39,NA,19107,3236,11664,5622,2022-03-15 15:00:03
NA,40,NA,19150,2009,14828,7039,2022-03-15 15:00:03
NA,41,NA,19131,3945,23687,9518,2022-03-15 15:00:03
NA,42,NA,19102,1496,4301,2215,2022-03-15 15:00:03
NA,43,NA,19148,7274,37571,15447,2022-03-15 15:00:03
NA,44,NA,19115,3418,22402,10238,2022-03-15 15:00:03
NA,45,NA,19136,3632,21115,7895,2022-03-15 15:00:03
NA,46,NA,19103,5688,18635,10330,2022-03-15 15:00:03
NA,47,NA,19106,2443,8925,5048,2022-03-15 15:00:03
NA,48,NA,19141,2771,16388,6074,2022-03-15 15:00:03
NA,49,NA,19137,815,4512,1657,2022-03-15 15:00:03
