the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,3044,14265,2021-12-27 21:51:01
NA,2,NA,19125,4270,14729,2021-12-27 21:51:01
NA,3,NA,19144,4688,20061,2021-12-27 21:51:01
NA,4,NA,19152,4479,19375,2021-12-27 21:51:01
NA,5,NA,19153,1163,5808,2021-12-27 21:51:01
NA,6,NA,19133,3027,11994,2021-12-27 21:51:01
NA,7,NA,19126,1639,7415,2021-12-27 21:51:01
NA,8,NA,19119,3881,15228,2021-12-27 21:51:01
NA,9,NA,19120,7505,32389,2021-12-27 21:51:01
NA,10,NA,19128,4574,18212,2021-12-27 21:51:01
NA,11,NA,19104,8179,27691,2021-12-27 21:51:01
NA,12,NA,19127,752,2956,2021-12-27 21:51:01
NA,13,NA,19149,8271,30758,2021-12-27 21:51:01
NA,14,NA,19143,6602,30733,2021-12-27 21:51:01
NA,15,NA,19146,6416,26262,2021-12-27 21:51:01
NA,16,NA,19135,3003,15448,2021-12-27 21:51:01
NA,17,NA,19151,2628,12472,2021-12-27 21:51:01
NA,18,NA,19154,3375,16228,2021-12-27 21:51:01
NA,19,NA,19132,3441,15442,2021-12-27 21:51:01
NA,20,NA,19111,7007,33106,2021-12-27 21:51:01
NA,21,NA,19114,3382,16157,2021-12-27 21:51:01
NA,22,NA,19147,7069,26202,2021-12-27 21:51:01
NA,23,NA,19139,4133,19259,2021-12-27 21:51:01
NA,24,NA,19124,6774,31760,2021-12-27 21:51:01
NA,25,NA,19142,2838,12424,2021-12-27 21:51:01
NA,26,NA,19118,1312,5008,2021-12-27 21:51:01
NA,27,NA,19122,2742,11519,2021-12-27 21:51:01
NA,28,NA,19123,3349,10418,2021-12-27 21:51:01
NA,29,NA,19130,5626,16961,2021-12-27 21:51:01
NA,30,NA,19116,3491,15047,2021-12-27 21:51:01
NA,31,NA,19129,1621,5985,2021-12-27 21:51:01
NA,32,NA,19140,5696,24798,2021-12-27 21:51:01
NA,33,NA,19134,6263,26871,2021-12-27 21:51:01
NA,34,NA,19145,5780,27734,2021-12-27 21:51:01
NA,35,NA,19121,3851,17626,2021-12-27 21:51:01
NA,36,NA,19107,3282,10432,2021-12-27 21:51:01
NA,37,NA,19150,2250,11619,2021-12-27 21:51:01
NA,38,NA,19131,3981,17915,2021-12-27 21:51:01
NA,39,NA,19102,1411,3726,2021-12-27 21:51:01
NA,40,NA,19148,7257,32725,2021-12-27 21:51:01
NA,41,NA,19115,3870,18179,2021-12-27 21:51:01
NA,42,NA,19136,3625,17559,2021-12-27 21:51:01
NA,43,NA,19103,5741,16248,2021-12-27 21:51:01
NA,44,NA,19106,2575,7706,2021-12-27 21:51:01
NA,45,NA,19141,2878,13291,2021-12-27 21:51:01
NA,46,NA,19137,861,3860,2021-12-27 21:51:01
