the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2843,14106,2021-12-17 16:00:01
NA,2,NA,19125,3929,14613,2021-12-17 16:00:01
NA,3,NA,19144,4447,19838,2021-12-17 16:00:01
NA,4,NA,19152,4313,19273,2021-12-17 16:00:01
NA,5,NA,19153,1116,5751,2021-12-17 16:00:01
NA,6,NA,19133,2891,11827,2021-12-17 16:00:01
NA,7,NA,19126,1581,7376,2021-12-17 16:00:01
NA,8,NA,19119,3651,15078,2021-12-17 16:00:01
NA,9,NA,19120,7189,32128,2021-12-17 16:00:01
NA,10,NA,19128,4371,18086,2021-12-17 16:00:01
NA,11,NA,19104,6687,27353,2021-12-17 16:00:01
NA,12,NA,19127,711,2945,2021-12-17 16:00:01
NA,13,NA,19149,8023,30494,2021-12-17 16:00:01
NA,14,NA,19143,6146,30457,2021-12-17 16:00:01
NA,15,NA,19146,5968,26098,2021-12-17 16:00:01
NA,16,NA,19135,2885,15306,2021-12-17 16:00:01
NA,17,NA,19151,2503,12345,2021-12-17 16:00:01
NA,18,NA,19154,3169,16105,2021-12-17 16:00:01
NA,19,NA,19132,3270,15251,2021-12-17 16:00:01
NA,20,NA,19111,6726,32863,2021-12-17 16:00:01
NA,21,NA,19114,3213,16081,2021-12-17 16:00:01
NA,22,NA,19147,6701,25994,2021-12-17 16:00:01
NA,23,NA,19139,3967,19025,2021-12-17 16:00:01
NA,24,NA,19124,6442,31448,2021-12-17 16:00:01
NA,25,NA,19142,2736,12282,2021-12-17 16:00:01
NA,26,NA,19118,1261,4986,2021-12-17 16:00:01
NA,27,NA,19122,2570,11459,2021-12-17 16:00:01
NA,28,NA,19123,3176,10346,2021-12-17 16:00:01
NA,29,NA,19130,5352,16799,2021-12-17 16:00:01
NA,30,NA,19116,3288,14950,2021-12-17 16:00:01
NA,31,NA,19129,1548,5933,2021-12-17 16:00:01
NA,32,NA,19140,5437,24551,2021-12-17 16:00:01
NA,33,NA,19134,6017,26607,2021-12-17 16:00:01
NA,34,NA,19145,5562,27514,2021-12-17 16:00:01
NA,35,NA,19121,3656,17501,2021-12-17 16:00:01
NA,36,NA,19107,3074,10364,2021-12-17 16:00:01
NA,37,NA,19150,2164,11524,2021-12-17 16:00:01
NA,38,NA,19131,3852,17782,2021-12-17 16:00:01
NA,39,NA,19102,1310,3684,2021-12-17 16:00:01
NA,40,NA,19148,6891,32416,2021-12-17 16:00:01
NA,41,NA,19115,3622,18047,2021-12-17 16:00:01
NA,42,NA,19136,3482,17395,2021-12-17 16:00:01
NA,43,NA,19103,5335,16203,2021-12-17 16:00:01
NA,44,NA,19106,2484,7657,2021-12-17 16:00:01
NA,45,NA,19141,2744,13157,2021-12-17 16:00:01
NA,46,NA,19137,841,3832,2021-12-17 16:00:01
