the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,boosted,etl_timestamp
NA,1,NA,19138,2916,18115,7077,2022-03-06 16:00:01
NA,2,NA,19125,3642,16695,7800,2022-03-06 16:00:01
NA,3,NA,19144,4408,24271,9978,2022-03-06 16:00:01
NA,4,NA,19152,4654,22988,9086,2022-03-06 16:00:01
NA,5,NA,19153,1101,7484,3081,2022-03-06 16:00:01
NA,6,NA,19133,3078,14079,4125,2022-03-06 16:00:01
NA,7,NA,19126,1559,9371,3923,2022-03-06 16:00:01
NA,8,NA,19119,3190,18752,10491,2022-03-06 16:00:01
NA,9,NA,19120,7834,39872,13440,2022-03-06 16:00:01
NA,10,NA,19128,4266,24557,12732,2022-03-06 16:00:01
NA,11,NA,19104,8364,31412,13072,2022-03-06 16:00:01
NA,12,NA,19127,872,3923,1855,2022-03-06 16:00:01
NA,13,NA,19149,9792,36930,11422,2022-03-06 16:00:01
NA,14,NA,19143,6391,37827,15407,2022-03-06 16:00:01
NA,15,NA,19146,6344,30468,14419,2022-03-06 16:00:01
NA,16,NA,19135,3247,18485,5846,2022-03-06 16:00:01
NA,17,NA,19109,10,19,7,2022-03-06 16:00:01
NA,18,NA,19151,2750,17587,7152,2022-03-06 16:00:01
NA,19,NA,19154,3038,20693,8926,2022-03-06 16:00:01
NA,20,NA,19132,3499,18446,6406,2022-03-06 16:00:01
NA,21,NA,19111,7066,40343,15749,2022-03-06 16:00:01
NA,22,NA,19114,3005,19352,8701,2022-03-06 16:00:01
NA,23,NA,19147,6598,29985,15658,2022-03-06 16:00:01
NA,24,NA,19139,4206,23762,8759,2022-03-06 16:00:01
NA,25,NA,19124,7264,37850,11793,2022-03-06 16:00:01
NA,26,NA,19142,3147,16163,5070,2022-03-06 16:00:01
NA,27,NA,19118,1320,6873,4190,2022-03-06 16:00:01
NA,28,NA,19122,2953,13001,4628,2022-03-06 16:00:01
NA,29,NA,19123,3264,11975,5145,2022-03-06 16:00:01
NA,30,NA,19130,5382,19908,9681,2022-03-06 16:00:01
NA,31,NA,19116,3144,19248,8397,2022-03-06 16:00:01
NA,32,NA,19112,24,336,10,2022-03-06 16:00:01
NA,33,NA,19129,1471,7306,3801,2022-03-06 16:00:01
NA,34,NA,19113,13,44,14,2022-03-06 16:00:01
NA,35,NA,19140,5806,29368,9329,2022-03-06 16:00:01
NA,36,NA,19134,6623,31428,9638,2022-03-06 16:00:01
NA,37,NA,19145,5643,31383,13392,2022-03-06 16:00:01
NA,38,NA,19121,4071,20405,6450,2022-03-06 16:00:01
NA,39,NA,19107,3245,11636,5562,2022-03-06 16:00:01
NA,40,NA,19150,2026,14741,6931,2022-03-06 16:00:01
NA,41,NA,19131,4001,23490,9356,2022-03-06 16:00:01
NA,42,NA,19102,1494,4286,2195,2022-03-06 16:00:01
NA,43,NA,19148,7310,37364,15225,2022-03-06 16:00:01
NA,44,NA,19115,3463,22305,10115,2022-03-06 16:00:01
NA,45,NA,19136,3707,20927,7776,2022-03-06 16:00:01
NA,46,NA,19103,5687,18593,10245,2022-03-06 16:00:01
NA,47,NA,19106,2436,8903,5017,2022-03-06 16:00:01
NA,48,NA,19141,2802,16263,5954,2022-03-06 16:00:01
NA,49,NA,19137,818,4470,1619,2022-03-06 16:00:01
