the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2645,12700,2021-11-03 15:00:02
NA,2,NA,19125,2568,13830,2021-11-03 15:00:02
NA,3,NA,19144,3803,17903,2021-11-03 15:00:02
NA,4,NA,19152,3712,18045,2021-11-03 15:00:02
NA,5,NA,19153,948,5220,2021-11-03 15:00:02
NA,6,NA,19133,2642,10571,2021-11-03 15:00:02
NA,7,NA,19126,1353,6840,2021-11-03 15:00:02
NA,8,NA,19119,2728,13765,2021-11-03 15:00:02
NA,9,NA,19120,6573,28964,2021-11-03 15:00:02
NA,10,NA,19128,3462,17033,2021-11-03 15:00:02
NA,11,NA,19104,5041,26238,2021-11-03 15:00:02
NA,12,NA,19127,489,2846,2021-11-03 15:00:02
NA,13,NA,19149,7311,28313,2021-11-03 15:00:02
NA,14,NA,19143,5097,27672,2021-11-03 15:00:02
NA,15,NA,19146,3969,24505,2021-11-03 15:00:02
NA,16,NA,19135,2705,13922,2021-11-03 15:00:02
NA,17,NA,19151,2132,11369,2021-11-03 15:00:02
NA,18,NA,19154,2458,15023,2021-11-03 15:00:02
NA,19,NA,19132,3045,13412,2021-11-03 15:00:02
NA,20,NA,19111,5823,30548,2021-11-03 15:00:02
NA,21,NA,19114,2520,15092,2021-11-03 15:00:02
NA,22,NA,19147,4444,24185,2021-11-03 15:00:02
NA,23,NA,19139,3485,17044,2021-11-03 15:00:02
NA,24,NA,19124,5887,28512,2021-11-03 15:00:02
NA,25,NA,19142,2522,10952,2021-11-03 15:00:02
NA,26,NA,19118,821,4678,2021-11-03 15:00:02
NA,27,NA,19122,2158,10792,2021-11-03 15:00:02
NA,28,NA,19123,2495,9836,2021-11-03 15:00:02
NA,29,NA,19130,3824,15923,2021-11-03 15:00:02
NA,30,NA,19116,2514,14071,2021-11-03 15:00:02
NA,31,NA,19129,1207,5388,2021-11-03 15:00:02
NA,32,NA,19140,4878,21967,2021-11-03 15:00:02
NA,33,NA,19134,5400,24070,2021-11-03 15:00:02
NA,34,NA,19145,4532,25753,2021-11-03 15:00:02
NA,35,NA,19121,3327,15973,2021-11-03 15:00:02
NA,36,NA,19107,2275,10039,2021-11-03 15:00:02
NA,37,NA,19150,1867,10801,2021-11-03 15:00:02
NA,38,NA,19131,3194,16367,2021-11-03 15:00:02
NA,39,NA,19102,941,3662,2021-11-03 15:00:02
NA,40,NA,19148,5788,30415,2021-11-03 15:00:02
NA,41,NA,19115,2817,17150,2021-11-03 15:00:02
NA,42,NA,19136,3090,16196,2021-11-03 15:00:02
NA,43,NA,19103,3443,15718,2021-11-03 15:00:02
NA,44,NA,19106,1974,7332,2021-11-03 15:00:02
NA,45,NA,19141,2549,11735,2021-11-03 15:00:02
NA,46,NA,19137,819,3486,2021-11-03 15:00:02
