the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,boosted,etl_timestamp
NA,1,NA,19138,2971,18020,6982,2022-03-01 17:27:36
NA,2,NA,19125,3646,16661,7782,2022-03-01 17:27:36
NA,3,NA,19144,4461,24161,9882,2022-03-01 17:27:36
NA,4,NA,19152,4682,22948,9054,2022-03-01 17:27:36
NA,5,NA,19153,1109,7461,3057,2022-03-01 17:27:36
NA,6,NA,19133,3071,14025,4066,2022-03-01 17:27:36
NA,7,NA,19126,1585,9323,3872,2022-03-01 17:27:36
NA,8,NA,19119,3167,18704,10394,2022-03-01 17:27:36
NA,9,NA,19120,7895,39738,13312,2022-03-01 17:27:36
NA,10,NA,19128,4281,24536,12687,2022-03-01 17:27:36
NA,11,NA,19104,8797,32114,13212,2022-03-01 17:27:36
NA,12,NA,19127,872,3923,1850,2022-03-01 17:27:36
NA,13,NA,19149,9830,36806,11327,2022-03-01 17:27:36
NA,14,NA,19143,6461,37697,15251,2022-03-01 17:27:36
NA,15,NA,19146,6326,30352,14343,2022-03-01 17:27:36
NA,16,NA,19135,3298,18401,5798,2022-03-01 17:27:36
NA,17,NA,19109,12,18,7,2022-03-01 17:27:36
NA,18,NA,19151,2778,17535,7077,2022-03-01 17:27:36
NA,19,NA,19154,3041,20680,8904,2022-03-01 17:27:36
NA,20,NA,19132,3547,18344,6315,2022-03-01 17:27:36
NA,21,NA,19111,7120,40236,15685,2022-03-01 17:27:36
NA,22,NA,19114,3012,19311,8660,2022-03-01 17:27:36
NA,23,NA,19147,6608,29940,15614,2022-03-01 17:27:36
NA,24,NA,19139,4254,23646,8641,2022-03-01 17:27:36
NA,25,NA,19124,7320,37683,11644,2022-03-01 17:27:36
NA,26,NA,19142,3173,16097,5022,2022-03-01 17:27:36
NA,27,NA,19118,1325,6884,4184,2022-03-01 17:27:36
NA,28,NA,19122,2971,12963,4592,2022-03-01 17:27:36
NA,29,NA,19123,3263,11960,5126,2022-03-01 17:27:36
NA,30,NA,19130,5384,19887,9646,2022-03-01 17:27:36
NA,31,NA,19116,3164,19215,8365,2022-03-01 17:27:36
NA,32,NA,19112,23,336,10,2022-03-01 17:27:36
NA,33,NA,19129,1481,7294,3785,2022-03-01 17:27:36
NA,34,NA,19113,12,43,14,2022-03-01 17:27:36
NA,35,NA,19140,5890,29187,9215,2022-03-01 17:27:36
NA,36,NA,19134,6719,31254,9530,2022-03-01 17:27:36
NA,37,NA,19145,5643,31354,13327,2022-03-01 17:27:36
NA,38,NA,19121,4084,20320,6365,2022-03-01 17:27:36
NA,39,NA,19107,3239,11627,5541,2022-03-01 17:27:36
NA,40,NA,19150,2044,14697,6841,2022-03-01 17:27:36
NA,41,NA,19131,4042,23371,9228,2022-03-01 17:27:36
NA,42,NA,19102,1479,4277,2185,2022-03-01 17:27:36
NA,43,NA,19148,7322,37292,15152,2022-03-01 17:27:36
NA,44,NA,19115,3487,22275,10060,2022-03-01 17:27:36
NA,45,NA,19136,3745,20852,7716,2022-03-01 17:27:36
NA,46,NA,19103,5555,18443,10124,2022-03-01 17:27:36
NA,47,NA,19106,2438,8898,5013,2022-03-01 17:27:36
NA,48,NA,19141,2828,16186,5885,2022-03-01 17:27:36
NA,49,NA,19137,819,4458,1614,2022-03-01 17:27:36
