the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2609,13545,2021-11-15 16:00:02
NA,2,NA,19125,2934,13995,2021-11-15 16:00:02
NA,3,NA,19144,3887,18914,2021-11-15 16:00:02
NA,4,NA,19152,3847,18712,2021-11-15 16:00:02
NA,5,NA,19153,1008,5496,2021-11-15 16:00:02
NA,6,NA,19133,2679,11307,2021-11-15 16:00:02
NA,7,NA,19126,1377,7150,2021-11-15 16:00:02
NA,8,NA,19119,3035,14113,2021-11-15 16:00:02
NA,9,NA,19120,6602,30723,2021-11-15 16:00:02
NA,10,NA,19128,3691,17310,2021-11-15 16:00:02
NA,11,NA,19104,5238,26687,2021-11-15 16:00:02
NA,12,NA,19127,540,2877,2021-11-15 16:00:02
NA,13,NA,19149,7391,29250,2021-11-15 16:00:02
NA,14,NA,19143,5334,28947,2021-11-15 16:00:02
NA,15,NA,19146,4576,24902,2021-11-15 16:00:02
NA,16,NA,19135,2683,14655,2021-11-15 16:00:02
NA,17,NA,19151,2148,11891,2021-11-15 16:00:02
NA,18,NA,19154,2734,15614,2021-11-15 16:00:02
NA,19,NA,19132,3063,14428,2021-11-15 16:00:02
NA,20,NA,19111,6037,31656,2021-11-15 16:00:02
NA,21,NA,19114,2782,15604,2021-11-15 16:00:02
NA,22,NA,19147,5163,24645,2021-11-15 16:00:02
NA,23,NA,19139,3574,18040,2021-11-15 16:00:02
NA,24,NA,19124,5964,29941,2021-11-15 16:00:02
NA,25,NA,19142,2508,11651,2021-11-15 16:00:02
NA,26,NA,19118,1003,4775,2021-11-15 16:00:02
NA,27,NA,19122,2177,11169,2021-11-15 16:00:02
NA,28,NA,19123,2722,10038,2021-11-15 16:00:02
NA,29,NA,19130,4377,16222,2021-11-15 16:00:02
NA,30,NA,19116,2759,14497,2021-11-15 16:00:02
NA,31,NA,19129,1291,5646,2021-11-15 16:00:02
NA,32,NA,19140,4917,23347,2021-11-15 16:00:02
NA,33,NA,19134,5431,25423,2021-11-15 16:00:02
NA,34,NA,19145,4808,26401,2021-11-15 16:00:02
NA,35,NA,19121,3347,16835,2021-11-15 16:00:02
NA,36,NA,19107,2521,10129,2021-11-15 16:00:02
NA,37,NA,19150,1959,11174,2021-11-15 16:00:02
NA,38,NA,19131,3306,17117,2021-11-15 16:00:02
NA,39,NA,19102,1040,3666,2021-11-15 16:00:02
NA,40,NA,19148,6060,31054,2021-11-15 16:00:02
NA,41,NA,19115,3062,17539,2021-11-15 16:00:02
NA,42,NA,19136,3177,16787,2021-11-15 16:00:02
NA,43,NA,19103,4037,15937,2021-11-15 16:00:02
NA,44,NA,19106,2164,7416,2021-11-15 16:00:02
NA,45,NA,19141,2568,12500,2021-11-15 16:00:02
NA,46,NA,19137,793,3689,2021-11-15 16:00:02
