the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,boosted,etl_timestamp
NA,1,NA,19138,2830,18853,7816,2022-06-06 11:33:21
NA,2,NA,19125,3628,16857,8308,2022-06-06 11:33:21
NA,3,NA,19144,4291,25071,10997,2022-06-06 11:33:21
NA,4,NA,19152,4618,23542,9912,2022-06-06 11:33:21
NA,5,NA,19153,1059,7741,3387,2022-06-06 11:33:21
NA,6,NA,19133,3102,14596,4746,2022-06-06 11:33:21
NA,7,NA,19126,1505,9718,4362,2022-06-06 11:33:21
NA,8,NA,19119,3064,19231,11317,2022-06-06 11:33:21
NA,9,NA,19120,7615,41238,14905,2022-06-06 11:33:21
NA,10,NA,19128,4162,25253,13784,2022-06-06 11:33:21
NA,11,NA,19104,8610,32181,14579,2022-06-06 11:33:21
NA,12,NA,19127,867,4012,2026,2022-06-06 11:33:21
NA,13,NA,19149,9641,38302,12692,2022-06-06 11:33:21
NA,14,NA,19143,6226,39212,16999,2022-06-06 11:33:21
NA,15,NA,19146,6416,30920,15412,2022-06-06 11:33:21
NA,16,NA,19135,3180,19100,6491,2022-06-06 11:33:21
NA,17,NA,19109,10,23,9,2022-06-06 11:33:21
NA,18,NA,19151,2630,18399,7986,2022-06-06 11:33:21
NA,19,NA,19154,2951,21085,9558,2022-06-06 11:33:21
NA,20,NA,19132,3474,19202,7182,2022-06-06 11:33:21
NA,21,NA,19111,6924,41661,17284,2022-06-06 11:33:21
NA,22,NA,19114,2886,19872,9378,2022-06-06 11:33:21
NA,23,NA,19147,6486,30523,16740,2022-06-06 11:33:21
NA,24,NA,19139,4109,24689,9922,2022-06-06 11:33:21
NA,25,NA,19124,7116,39344,13273,2022-06-06 11:33:21
NA,26,NA,19142,3120,16961,5762,2022-06-06 11:33:21
NA,27,NA,19118,1234,7144,4558,2022-06-06 11:33:21
NA,28,NA,19122,2929,13237,5063,2022-06-06 11:33:21
NA,29,NA,19123,3269,12093,5534,2022-06-06 11:33:21
NA,30,NA,19130,5419,20123,10373,2022-06-06 11:33:21
NA,31,NA,19116,3109,19870,9216,2022-06-06 11:33:21
NA,32,NA,19112,35,338,11,2022-06-06 11:33:21
NA,33,NA,19129,1430,7499,4057,2022-06-06 11:33:21
NA,34,NA,19113,15,41,14,2022-06-06 11:33:21
NA,35,NA,19140,5697,30407,10481,2022-06-06 11:33:21
NA,36,NA,19134,6462,32670,10972,2022-06-06 11:33:21
NA,37,NA,19145,5536,32137,14677,2022-06-06 11:33:21
NA,38,NA,19121,4048,20865,7189,2022-06-06 11:33:21
NA,39,NA,19107,3259,11867,6025,2022-06-06 11:33:21
NA,40,NA,19150,1953,15233,7666,2022-06-06 11:33:21
NA,41,NA,19131,3939,24423,10498,2022-06-06 11:33:21
NA,42,NA,19102,1506,4432,2376,2022-06-06 11:33:21
NA,43,NA,19148,7197,38267,16617,2022-06-06 11:33:21
NA,44,NA,19115,3418,22915,10968,2022-06-06 11:33:21
NA,45,NA,19136,3626,21632,8548,2022-06-06 11:33:21
NA,46,NA,19103,5623,19057,11137,2022-06-06 11:33:21
NA,47,NA,19106,2367,8983,5317,2022-06-06 11:33:21
NA,48,NA,19141,2759,16959,6733,2022-06-06 11:33:21
NA,49,NA,19137,818,4583,1786,2022-06-06 11:33:21
