the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2807,14048,2021-12-14 16:00:01
NA,2,NA,19125,3782,14498,2021-12-14 16:00:01
NA,3,NA,19144,4341,19734,2021-12-14 16:00:01
NA,4,NA,19152,4254,19222,2021-12-14 16:00:01
NA,5,NA,19153,1095,5716,2021-12-14 16:00:01
NA,6,NA,19133,2822,11786,2021-12-14 16:00:01
NA,7,NA,19126,1560,7352,2021-12-14 16:00:01
NA,8,NA,19119,3602,14997,2021-12-14 16:00:01
NA,9,NA,19120,7083,32015,2021-12-14 16:00:01
NA,10,NA,19128,4288,17988,2021-12-14 16:00:01
NA,11,NA,19104,6131,27176,2021-12-14 16:00:01
NA,12,NA,19127,689,2938,2021-12-14 16:00:01
NA,13,NA,19149,7943,30339,2021-12-14 16:00:01
NA,14,NA,19143,6029,30320,2021-12-14 16:00:01
NA,15,NA,19146,5799,25973,2021-12-14 16:00:01
NA,16,NA,19135,2834,15235,2021-12-14 16:00:01
NA,17,NA,19151,2464,12291,2021-12-14 16:00:01
NA,18,NA,19154,3109,16049,2021-12-14 16:00:01
NA,19,NA,19132,3205,15134,2021-12-14 16:00:01
NA,20,NA,19111,6644,32699,2021-12-14 16:00:01
NA,21,NA,19114,3140,16044,2021-12-14 16:00:01
NA,22,NA,19147,6522,25897,2021-12-14 16:00:01
NA,23,NA,19139,3907,18934,2021-12-14 16:00:01
NA,24,NA,19124,6368,31293,2021-12-14 16:00:01
NA,25,NA,19142,2727,12205,2021-12-14 16:00:01
NA,26,NA,19118,1232,4980,2021-12-14 16:00:01
NA,27,NA,19122,2524,11408,2021-12-14 16:00:01
NA,28,NA,19123,3141,10310,2021-12-14 16:00:01
NA,29,NA,19130,5226,16717,2021-12-14 16:00:01
NA,30,NA,19116,3246,14914,2021-12-14 16:00:01
NA,31,NA,19129,1517,5930,2021-12-14 16:00:01
NA,32,NA,19140,5341,24453,2021-12-14 16:00:01
NA,33,NA,19134,5938,26435,2021-12-14 16:00:01
NA,34,NA,19145,5486,27406,2021-12-14 16:00:01
NA,35,NA,19121,3582,17427,2021-12-14 16:00:01
NA,36,NA,19107,2999,10291,2021-12-14 16:00:01
NA,37,NA,19150,2157,11489,2021-12-14 16:00:01
NA,38,NA,19131,3755,17704,2021-12-14 16:00:01
NA,39,NA,19102,1262,3683,2021-12-14 16:00:01
NA,40,NA,19148,6765,32223,2021-12-14 16:00:01
NA,41,NA,19115,3580,17990,2021-12-14 16:00:01
NA,42,NA,19136,3426,17321,2021-12-14 16:00:01
NA,43,NA,19103,5144,16162,2021-12-14 16:00:01
NA,44,NA,19106,2460,7626,2021-12-14 16:00:01
NA,45,NA,19141,2740,13026,2021-12-14 16:00:01
NA,46,NA,19137,842,3806,2021-12-14 16:00:01
