the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2247,10473,2021-07-19 17:20:02
NA,2,NA,19125,2236,12557,2021-07-19 17:20:02
NA,3,NA,19144,3299,15022,2021-07-19 17:20:02
NA,4,NA,19152,3457,15220,2021-07-19 17:20:02
NA,5,NA,19153,849,4407,2021-07-19 17:20:02
NA,6,NA,19133,2281,8130,2021-07-19 17:20:02
NA,7,NA,19126,1214,5843,2021-07-19 17:20:02
NA,8,NA,19119,2292,12370,2021-07-19 17:20:02
NA,9,NA,19120,5754,22816,2021-07-19 17:20:02
NA,10,NA,19128,3142,15068,2021-07-19 17:20:02
NA,11,NA,19104,4346,23767,2021-07-19 17:20:02
NA,12,NA,19127,479,2598,2021-07-19 17:20:02
NA,13,NA,19149,6821,22065,2021-07-19 17:20:02
NA,14,NA,19143,4237,23700,2021-07-19 17:20:02
NA,15,NA,19146,3191,21175,2021-07-19 17:20:02
NA,16,NA,19135,2363,10879,2021-07-19 17:20:02
NA,17,NA,19151,1909,9417,2021-07-19 17:20:02
NA,18,NA,19154,2127,13151,2021-07-19 17:20:02
NA,19,NA,19132,2440,10514,2021-07-19 17:20:02
NA,20,NA,19111,5246,25209,2021-07-19 17:20:02
NA,21,NA,19114,2130,13096,2021-07-19 17:20:02
NA,22,NA,19147,3745,22156,2021-07-19 17:20:02
NA,23,NA,19139,2747,14047,2021-07-19 17:20:02
NA,24,NA,19124,5180,21974,2021-07-19 17:20:02
NA,25,NA,19142,2131,8584,2021-07-19 17:20:02
NA,26,NA,19118,752,4396,2021-07-19 17:20:02
NA,27,NA,19122,1834,8869,2021-07-19 17:20:02
NA,28,NA,19123,2203,8773,2021-07-19 17:20:02
NA,29,NA,19130,3277,14246,2021-07-19 17:20:02
NA,30,NA,19116,2083,11742,2021-07-19 17:20:02
NA,31,NA,19129,1194,4904,2021-07-19 17:20:02
NA,32,NA,19140,4105,17180,2021-07-19 17:20:02
NA,33,NA,19134,4357,19131,2021-07-19 17:20:02
NA,34,NA,19145,4089,21662,2021-07-19 17:20:02
NA,35,NA,19121,2635,12654,2021-07-19 17:20:02
NA,36,NA,19107,1916,9313,2021-07-19 17:20:02
NA,37,NA,19150,1661,9268,2021-07-19 17:20:02
NA,38,NA,19131,2724,14025,2021-07-19 17:20:02
NA,39,NA,19102,719,3442,2021-07-19 17:20:02
NA,40,NA,19148,5430,25956,2021-07-19 17:20:02
NA,41,NA,19115,2488,14817,2021-07-19 17:20:02
NA,42,NA,19136,2757,13216,2021-07-19 17:20:02
NA,43,NA,19103,2504,15027,2021-07-19 17:20:02
NA,44,NA,19106,1583,6895,2021-07-19 17:20:02
NA,45,NA,19141,2090,9509,2021-07-19 17:20:02
NA,46,NA,19137,663,2942,2021-07-19 17:20:02
