the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2600,13418,2021-11-09 16:00:02
NA,2,NA,19125,2733,14007,2021-11-09 16:00:02
NA,3,NA,19144,3840,18745,2021-11-09 16:00:02
NA,4,NA,19152,3792,18550,2021-11-09 16:00:02
NA,5,NA,19153,968,5450,2021-11-09 16:00:02
NA,6,NA,19133,2694,11143,2021-11-09 16:00:02
NA,7,NA,19126,1431,7026,2021-11-09 16:00:02
NA,8,NA,19119,2901,13983,2021-11-09 16:00:02
NA,9,NA,19120,6606,30355,2021-11-09 16:00:02
NA,10,NA,19128,3569,17237,2021-11-09 16:00:02
NA,11,NA,19104,5146,26598,2021-11-09 16:00:02
NA,12,NA,19127,522,2857,2021-11-09 16:00:02
NA,13,NA,19149,7353,28993,2021-11-09 16:00:02
NA,14,NA,19143,5261,28741,2021-11-09 16:00:02
NA,15,NA,19146,4296,24785,2021-11-09 16:00:02
NA,16,NA,19135,2692,14540,2021-11-09 16:00:02
NA,17,NA,19151,2139,11785,2021-11-09 16:00:02
NA,18,NA,19154,2630,15534,2021-11-09 16:00:02
NA,19,NA,19132,3069,14227,2021-11-09 16:00:02
NA,20,NA,19111,5860,31452,2021-11-09 16:00:02
NA,21,NA,19114,2673,15498,2021-11-09 16:00:02
NA,22,NA,19147,4867,24547,2021-11-09 16:00:02
NA,23,NA,19139,3604,17840,2021-11-09 16:00:02
NA,24,NA,19124,5881,29627,2021-11-09 16:00:02
NA,25,NA,19142,2554,11508,2021-11-09 16:00:02
NA,26,NA,19118,943,4753,2021-11-09 16:00:02
NA,27,NA,19122,2190,11067,2021-11-09 16:00:02
NA,28,NA,19123,2617,10022,2021-11-09 16:00:02
NA,29,NA,19130,4151,16182,2021-11-09 16:00:02
NA,30,NA,19116,2601,14373,2021-11-09 16:00:02
NA,31,NA,19129,1222,5625,2021-11-09 16:00:02
NA,32,NA,19140,4876,23047,2021-11-09 16:00:02
NA,33,NA,19134,5423,25130,2021-11-09 16:00:02
NA,34,NA,19145,4647,26257,2021-11-09 16:00:02
NA,35,NA,19121,3342,16650,2021-11-09 16:00:02
NA,36,NA,19107,2420,10095,2021-11-09 16:00:02
NA,37,NA,19150,1930,11094,2021-11-09 16:00:02
NA,38,NA,19131,3447,16816,2021-11-09 16:00:02
NA,39,NA,19102,994,3670,2021-11-09 16:00:02
NA,40,NA,19148,5878,30905,2021-11-09 16:00:02
NA,41,NA,19115,2959,17407,2021-11-09 16:00:02
NA,42,NA,19136,3124,16667,2021-11-09 16:00:02
NA,43,NA,19103,3808,15872,2021-11-09 16:00:02
NA,44,NA,19106,2078,7397,2021-11-09 16:00:02
NA,45,NA,19141,2569,12385,2021-11-09 16:00:02
NA,46,NA,19137,787,3654,2021-11-09 16:00:02
